Frequency (Hz),PSD (dBm)
-10000000.0,-65.61880738616503
-9980000.0,-65.88988719381331
-9960000.0,-65.99690333721276
-9940000.0,-65.96223664353452
-9920000.0,-65.96855038760607
-9900000.0,-66.00133178876735
-9880000.0,-66.01243237930126
-9860000.0,-65.9792292761307
-9840000.0,-65.96397510227824
-9820000.0,-65.9751813114589
-9800000.0,-65.99474659247892
-9780000.0,-66.01517768460945
-9760000.0,-65.97790885949163
-9740000.0,-65.96181883844349
-9720000.0,-65.97433623490286
-9700000.0,-65.98730778554638
-9680000.0,-65.99720535242072
-9660000.0,-65.9432035413875
-9640000.0,-65.9462869183725
-9620000.0,-65.97112131788118
-9600000.0,-65.98609710141913
-9580000.0,-65.96059058451274
-9560000.0,-65.9840862314961
-9540000.0,-66.00434957783503
-9520000.0,-65.98313775813291
-9500000.0,-65.99096718026716
-9480000.0,-65.98413914656577
-9460000.0,-65.94308072844824
-9440000.0,-66.0074352458995
-9420000.0,-66.06059266052971
-9400000.0,-66.00374205539009
-9380000.0,-65.99708938914516
-9360000.0,-65.96434347381981
-9340000.0,-65.95986328604131
-9320000.0,-65.97854208920488
-9300000.0,-65.97676830763197
-9280000.0,-65.97008136210233
-9260000.0,-65.93754690648767
-9240000.0,-65.96698528495564
-9220000.0,-66.005947504186
-9200000.0,-66.00049390922439
-9180000.0,-66.01140682098615
-9160000.0,-65.99111030322518
-9140000.0,-65.96566282778574
-9120000.0,-65.99931230729153
-9100000.0,-65.99074628545088
-9080000.0,-65.99487257612743
-9060000.0,-65.97712492301272
-9040000.0,-66.00535680598105
-9020000.0,-66.03017643252899
-9000000.0,-65.99694492216057
-8980000.0,-65.96955090366636
-8960000.0,-65.96352981287687
-8940000.0,-65.93882724428414
-8920000.0,-65.98284204251577
-8900000.0,-65.94435265423628
-8880000.0,-65.93822311920567
-8860000.0,-65.95970529345178
-8840000.0,-65.9410150521974
-8820000.0,-65.95454440188033
-8800000.0,-65.92377683292176
-8780000.0,-65.94151615886057
-8760000.0,-65.97209032888094
-8740000.0,-65.98331074270487
-8720000.0,-65.98672384951492
-8700000.0,-65.99381573327403
-8680000.0,-65.93860311198236
-8660000.0,-65.96994209013201
-8640000.0,-65.99880705531218
-8620000.0,-65.96830944226531
-8600000.0,-65.94594087331421
-8580000.0,-65.9783151058184
-8560000.0,-65.96534073361855
-8540000.0,-65.95615424154008
-8520000.0,-65.96506968440251
-8500000.0,-65.96188906541629
-8480000.0,-65.96023276491619
-8460000.0,-65.93779043578542
-8440000.0,-65.95068451836059
-8420000.0,-65.97825795895406
-8400000.0,-65.9399411596693
-8380000.0,-65.95791002096146
-8360000.0,-65.98050443873169
-8340000.0,-65.95718827776986
-8320000.0,-65.96147439891381
-8300000.0,-65.94813935925764
-8280000.0,-65.94962097975025
-8260000.0,-65.98706360751278
-8240000.0,-65.99941865568597
-8220000.0,-65.97504805733432
-8200000.0,-65.99547427345561
-8180000.0,-65.98300357637747
-8160000.0,-65.98228060504887
-8140000.0,-65.96662995693349
-8120000.0,-65.95379028092127
-8100000.0,-65.9655631983226
-8080000.0,-65.99212699772671
-8060000.0,-66.01080495109687
-8040000.0,-65.97978314432338
-8020000.0,-66.00144751378919
-8000000.0,-66.01859481714317
-7980000.0,-65.99292744571136
-7960000.0,-65.9797467092036
-7940000.0,-65.98904436174858
-7920000.0,-65.98071183478247
-7900000.0,-65.96990114134307
-7880000.0,-65.9882328682489
-7860000.0,-65.97964851474008
-7840000.0,-65.94781825253365
-7820000.0,-65.9629932720886
-7800000.0,-65.99459851372427
-7780000.0,-65.95374892462003
-7760000.0,-65.95575959078243
-7740000.0,-65.98807739554965
-7720000.0,-65.96714383948522
-7700000.0,-65.9656704534922
-7680000.0,-66.00180726049989
-7660000.0,-66.04617873885636
-7640000.0,-66.03024249924147
-7620000.0,-65.96065258639878
-7600000.0,-65.99260069700141
-7580000.0,-65.96966222368202
-7560000.0,-65.96352250716654
-7540000.0,-65.95698377222956
-7520000.0,-65.94414594339622
-7500000.0,-66.00034893983752
-7480000.0,-66.00084690873017
-7460000.0,-65.97155283554342
-7440000.0,-65.98092854909656
-7420000.0,-65.98687134244264
-7400000.0,-65.97996984372739
-7380000.0,-65.95577238550393
