Frequency (Hz),PSD (dBm)
-10000000.0,-66.27778429915277
-9980000.0,-66.30452011259405
-9960000.0,-66.30914133252665
-9940000.0,-66.30161450137979
-9920000.0,-66.29960777083494
-9900000.0,-66.28697946116033
-9880000.0,-66.34413855524885
-9860000.0,-66.33397946052258
-9840000.0,-66.32238183367532
-9820000.0,-66.32964598299564
-9800000.0,-66.32140249781777
-9780000.0,-66.33393101418281
-9760000.0,-66.3326306033202
-9740000.0,-66.32443574494992
-9720000.0,-66.35347229764963
-9700000.0,-66.32394765136188
-9680000.0,-66.31135556445409
-9660000.0,-66.35131618237195
-9640000.0,-66.34481446877496
-9620000.0,-66.3486628954315
-9600000.0,-66.33834679629759
-9580000.0,-66.33433136747567
-9560000.0,-66.3275729932484
-9540000.0,-66.3116629943357
-9520000.0,-66.30038306150934
-9500000.0,-66.32279821917645
-9480000.0,-66.32304049103703
-9460000.0,-66.33620889204325
-9440000.0,-66.33872756425585
-9420000.0,-66.33802308263577
-9400000.0,-66.34740536487315
-9380000.0,-66.36519658728618
-9360000.0,-66.32239299235879
-9340000.0,-66.29465727748597
-9320000.0,-66.28244978928235
-9300000.0,-66.27613280231013
-9280000.0,-66.31857777726015
-9260000.0,-66.35095732957745
-9240000.0,-66.36175601513769
-9220000.0,-66.31688377824926
-9200000.0,-66.33601858728119
-9180000.0,-66.33935635570309
-9160000.0,-66.34651957135573
-9140000.0,-66.3223387301794
-9120000.0,-66.3420662144017
-9100000.0,-66.36549861463055
-9080000.0,-66.3316928594343
-9060000.0,-66.33757259053826
-9040000.0,-66.31370758244275
-9020000.0,-66.28169228295785
-9000000.0,-66.29453492827048
-8980000.0,-66.32179923135136
-8960000.0,-66.29775046376875
-8940000.0,-66.31875490550053
-8920000.0,-66.32955028770911
-8900000.0,-66.30871975919605
-8880000.0,-66.29734976082975
-8860000.0,-66.29628281921694
-8840000.0,-66.30936778052458
-8820000.0,-66.3041360691995
-8800000.0,-66.29824070823769
-8780000.0,-66.25365887832923
-8760000.0,-66.32346347986834
-8740000.0,-66.32138709723799
-8720000.0,-66.35204373674054
-8700000.0,-66.31504903387365
-8680000.0,-66.31711450956654
-8660000.0,-66.31724772199499
-8640000.0,-66.31197184553898
-8620000.0,-66.34273400764593
-8600000.0,-66.32890270414724
-8580000.0,-66.3402441585708
-8560000.0,-66.3289267883993
-8540000.0,-66.315902324048
-8520000.0,-66.33135706475379
-8500000.0,-66.3147153937963
-8480000.0,-66.3322906809866
-8460000.0,-66.34074725242881
-8440000.0,-66.32524262791175
-8420000.0,-66.34142073200502
-8400000.0,-66.35361690255816
-8380000.0,-66.3226656138954
-8360000.0,-66.32953792497267
-8340000.0,-66.28762288616242
-8320000.0,-66.28590244135663
-8300000.0,-66.32080105802693
-8280000.0,-66.3439088279542
-8260000.0,-66.33313009437288
-8240000.0,-66.33617520845667
-8220000.0,-66.35865262000537
-8200000.0,-66.34106181786345
-8180000.0,-66.32077419868243
-8160000.0,-66.35431561173445
-8140000.0,-66.34188855270966
-8120000.0,-66.33946466524354
-8100000.0,-66.30801479175102
-8080000.0,-66.29594143622074
-8060000.0,-66.34047699842483
-8040000.0,-66.35161202546249
-8020000.0,-66.33004139782923
-8000000.0,-66.25629890531647
-7980000.0,-66.32538055098463
-7960000.0,-66.3484116018668
-7940000.0,-66.32476263915811
-7920000.0,-66.34721699202137
-7900000.0,-66.34713563683844
-7880000.0,-66.32362413385214
-7860000.0,-66.31361428634828
-7840000.0,-66.34526840153778
-7820000.0,-66.32033333370211
-7800000.0,-66.35285922757426
-7780000.0,-66.37286040029633
-7760000.0,-66.33563212657148
-7740000.0,-66.3069076344407
-7720000.0,-66.35367657851928
-7700000.0,-66.36717767503059
-7680000.0,-66.35381575683257
-7660000.0,-66.3394496113073
-7640000.0,-66.33620043091364
-7620000.0,-66.31942045117495
-7600000.0,-66.33042396709656
-7580000.0,-66.33646169599972
-7560000.0,-66.30040156136467
-7540000.0,-66.29691202267662
-7520000.0,-66.31709142447578
-7500000.0,-66.32452602700397
-7480000.0,-66.31100112012493
-7460000.0,-66.29798297989967
-7440000.0,-66.31391399965308
-7420000.0,-66.33445829892375
-7400000.0,-66.34777897600803
-7380000.0,-66.33750238646952
-7360000.0,-66.32383254909745
-7340000.0,-66.32553594188492
-7320000.0,-66.30874125431293
-7300000.0,-66.29937016448217
-7280000.0,-66.35721183379528
-7260000.0,-66.36472092963295
-7240000.0,-66.34037975664593
