Frequency (Hz),PSD (dBm)
-10000000.0,-66.28521752558406
-9980000.0,-66.27636484901551
-9960000.0,-66.24951878219255
-9940000.0,-66.24507885951164
-9920000.0,-66.2611925158115
-9900000.0,-66.25959369437221
-9880000.0,-66.24877133784966
-9860000.0,-66.25109319803161
-9840000.0,-66.3004343020522
-9820000.0,-66.30772552703715
-9800000.0,-66.30344947015179
-9780000.0,-66.30339042375739
-9760000.0,-66.32362327892605
-9740000.0,-66.3148581785215
-9720000.0,-66.28680478963149
-9700000.0,-66.27581088859455
-9680000.0,-66.27721464268197
-9660000.0,-66.29125845997056
-9640000.0,-66.29824408025347
-9620000.0,-66.27596903803003
-9600000.0,-66.23623332027657
-9580000.0,-66.23861390363544
-9560000.0,-66.26062038374138
-9540000.0,-66.27583110895276
-9520000.0,-66.30330312357698
-9500000.0,-66.31584909382727
-9480000.0,-66.29146982877776
-9460000.0,-66.28882105307207
-9440000.0,-66.28935099650833
-9420000.0,-66.30996398907737
-9400000.0,-66.31194235039865
-9380000.0,-66.30368268482663
-9360000.0,-66.27160425695068
-9340000.0,-66.2677274806047
-9320000.0,-66.3317833597626
-9300000.0,-66.31553438871796
-9280000.0,-66.29285096351063
-9260000.0,-66.30433575295646
-9240000.0,-66.30611131576013
-9220000.0,-66.33635164977886
-9200000.0,-66.31889162350991
-9180000.0,-66.27594109570262
-9160000.0,-66.2704089550192
-9140000.0,-66.32938705213024
-9120000.0,-66.29701531488993
-9100000.0,-66.26428325136342
-9080000.0,-66.27660002717892
-9060000.0,-66.3346299391368
-9040000.0,-66.32919150618675
-9020000.0,-66.2979521071321
-9000000.0,-66.2549810357053
-8980000.0,-66.26107411695065
-8960000.0,-66.25975191974028
-8940000.0,-66.25307575436851
-8920000.0,-66.27419833967707
-8900000.0,-66.29666120211917
-8880000.0,-66.28286657659304
-8860000.0,-66.26819638790388
-8840000.0,-66.25331885635732
-8820000.0,-66.25685794806517
-8800000.0,-66.26688980998226
-8780000.0,-66.29410247695289
-8760000.0,-66.2986535118657
-8740000.0,-66.26445734426609
-8720000.0,-66.27111423586162
-8700000.0,-66.27413653936352
-8680000.0,-66.31968304371446
-8660000.0,-66.32582576714356
-8640000.0,-66.31620567289366
-8620000.0,-66.28691968327739
-8600000.0,-66.28915658621578
-8580000.0,-66.30147619256549
-8560000.0,-66.29797209722734
-8540000.0,-66.34258093977866
-8520000.0,-66.292374279971
-8500000.0,-66.28449931119872
-8480000.0,-66.2513198618255
-8460000.0,-66.26907065147277
-8440000.0,-66.2936275441671
-8420000.0,-66.2851967727545
-8400000.0,-66.29299263591395
-8380000.0,-66.27826406887182
-8360000.0,-66.30158197452833
-8340000.0,-66.25057224562819
-8320000.0,-66.29418677960268
-8300000.0,-66.29955664413392
-8280000.0,-66.29539487059193
-8260000.0,-66.31315584302985
-8240000.0,-66.29805041975233
-8220000.0,-66.28568281627729
-8200000.0,-66.29771089977923
-8180000.0,-66.2646253810691
-8160000.0,-66.25749506397466
-8140000.0,-66.2786555791027
-8120000.0,-66.28871175668687
-8100000.0,-66.29801208876819
-8080000.0,-66.3051841401094
-8060000.0,-66.31066813706038
-8040000.0,-66.28858128969496
-8020000.0,-66.30406083070922
-8000000.0,-66.28371803994106
-7980000.0,-66.30671051058515
-7960000.0,-66.28316846456552
-7940000.0,-66.28200824829727
-7920000.0,-66.25894905789136
-7900000.0,-66.29506738754236
-7880000.0,-66.31193599969431
-7860000.0,-66.25717273130792
-7840000.0,-66.2736204401173
-7820000.0,-66.28048327760673
-7800000.0,-66.27385307936004
-7780000.0,-66.26879251665198
-7760000.0,-66.26689567638107
-7740000.0,-66.28722819179723
-7720000.0,-66.29027516529474
-7700000.0,-66.30008961117281
-7680000.0,-66.30367010893218
-7660000.0,-66.30440389252391
-7640000.0,-66.26452962262762
-7620000.0,-66.28583481435251
-7600000.0,-66.30307543947652
-7580000.0,-66.29035515782805
-7560000.0,-66.27989601159632
-7540000.0,-66.29213968398273
-7520000.0,-66.26758979921468
-7500000.0,-66.29205574643865
-7480000.0,-66.29866351613595
-7460000.0,-66.30881868825145
-7440000.0,-66.32309890144687
-7420000.0,-66.29675263520954
-7400000.0,-66.3131435950776
-7380000.0,-66.29010877808861
-7360000.0,-66.30228067729854
-7340000.0,-66.32438471076475
-7320000.0,-66.31347444027602
-7300000.0,-66.28851535804033
-7280000.0,-66.29008065295243
-7260000.0,-66.32145404580294
-7240000.0,-66.32465150835702
-7220000.0,-66.31783828803887
-7200000.0,-66.303868965969
-7180000.0,-66.30534643346162
-7160000.0,-66.29483867892273
-7140000.0,-66.30679479632276
-7120000.0,-66.30191686400443
-7100000.0,-66.27844684810529
-7080000.0,-66.30255391212293
-7060000.0,-66.29271440951003
-7040000.0,-66.27705337938048
-7020000.0,-66.31822711099046
-7000000.0,-66.33393612831755
-6980000.0,-66.33666631861134
-6960000.0,-66.3177281344237
-6940000.0,-66.3305455300052
-6920000.0,-66.31256337553485
-6900000.0,-66.29107465847115
-6880000.0,-66.3057373392409
-6860000.0,-66.3080330950135
-6840000.0,-66.29277103248647
-6820000.0,-66.30247934990443
-6800000.0,-66.33229723227775
-6780000.0,-66.34141544306645
-6760000.0,-66.3179997137416
-6740000.0,-66.33663694798484
-6720000.0,-66.34135546451643
-6700000.0,-66.32043492155958
-6680000.0,-66.30849728352992
-6660000.0,-66.31754357464617
-6640000.0,-66.34462242698925
-6620000.0,-66.37931520546782
-6600000.0,-66.36154097726288
-6580000.0,-66.28952168617586
-6560000.0,-66.30436731315405
-6540000.0,-66.284400710292
-6520000.0,-66.2646943811541
-6500000.0,-66.28943980051638
-6480000.0,-66.32256607034479
-6460000.0,-66.29143911158752
-6440000.0,-66.26764750859695
-6420000.0,-66.27957432654915
-6400000.0,-66.2698081327862
-6380000.0,-66.3015521254495
-6360000.0,-66.32178982353051
-6340000.0,-66.31827349275817
-6320000.0,-66.3160232363193
-6300000.0,-66.28274137132318
-6280000.0,-66.31331931768023
-6260000.0,-66.28333922351725
-6240000.0,-66.31945619665889
-6220000.0,-66.31246128787208
-6200000.0,-66.25700101391978
-6180000.0,-66.28380076363501
-6160000.0,-66.30585685244148
-6140000.0,-66.29268892660663
-6120000.0,-66.30946738294656
-6100000.0,-66.28567957083854
-6080000.0,-66.27741548439081
-6060000.0,-66.29571519101164
-6040000.0,-66.3006807194048
-6020000.0,-66.32091652000683
-6000000.0,-66.3249938771656
-5980000.0,-66.37606899269235
-5960000.0,-66.36917301131405
-5940000.0,-66.32012372064983
-5920000.0,-66.29821901751524
-5900000.0,-66.32754675516922
-5880000.0,-66.3229904117239
-5860000.0,-66.33179285793113
-5840000.0,-66.31421418995097
-5820000.0,-66.373717149157
-5800000.0,-66.34601439724287
-5780000.0,-66.32148489127661
-5760000.0,-66.30293149873778
-5740000.0,-66.32394613322681
-5720000.0,-66.35648812956988
-5700000.0,-66.35417627317653
-5680000.0,-66.33996708248813
-5660000.0,-66.35536962906788
-5640000.0,-66.33605143564994
-5620000.0,-66.32069592292032
-5600000.0,-66.34102237150228
-5580000.0,-66.34382886582047
-5560000.0,-66.34054320261066
-5540000.0,-66.31399319312467
-5520000.0,-66.29919460017322
-5500000.0,-66.32831178794821
-5480000.0,-66.35804894909009
-5460000.0,-66.34876905094478
-5440000.0,-66.33153333789377
-5420000.0,-66.31071858941007
-5400000.0,-66.31881454026122
-5380000.0,-66.30948023140836
-5360000.0,-66.29841339979946
-5340000.0,-66.2828717572859
-5320000.0,-66.32247187903745
-5300000.0,-66.33701560864435
-5280000.0,-66.33606445068709
-5260000.0,-66.34424359904054
-5240000.0,-66.29945507432258
-5220000.0,-66.31600633937381
-5200000.0,-66.36203233235022
-5180000.0,-66.30313008090856
-5160000.0,-66.28397379320936
-5140000.0,-66.3041737017981
-5120000.0,-66.31094712049762
-5100000.0,-66.34498945300268
-5080000.0,-66.31546830304815
-5060000.0,-66.31743949084475
-5040000.0,-66.34030453223394
-5020000.0,-66.3291764437518
-5000000.0,-66.1678211245347
-4980000.0,-66.28061113984613
-4960000.0,-66.34947776552681
-4940000.0,-66.34692518883392
-4920000.0,-66.36634812533055
-4900000.0,-66.3463746760024
-4880000.0,-66.37568150736021
-4860000.0,-66.41452695994735
-4840000.0,-66.37025979177976
-4820000.0,-66.35125656290819
-4800000.0,-66.40095446297099
-4780000.0,-66.40478512983292
-4760000.0,-66.37407864364009
-4740000.0,-66.32528397385664
-4720000.0,-66.33317373485545
-4700000.0,-66.39895170199446
-4680000.0,-66.40811835993287
-4660000.0,-66.40902029574443
-4640000.0,-66.35721478587324
-4620000.0,-66.35189267350376
-4600000.0,-66.36303498625628
-4580000.0,-66.32170464685122
-4560000.0,-66.33555818824001
-4540000.0,-66.3879850201333
-4520000.0,-66.3891471133251
-4500000.0,-66.38277360694117
-4480000.0,-66.36694740899873
-4460000.0,-66.35782745029333
-4440000.0,-66.33519332074913
-4420000.0,-66.32732011524428
-4400000.0,-66.34532238866115
-4380000.0,-66.36614376738163
-4360000.0,-66.3582065018286
-4340000.0,-66.35783362156157
-4320000.0,-66.38610779633333
-4300000.0,-66.36472035620223
-4280000.0,-66.3807992403529
-4260000.0,-66.37575990046165
-4240000.0,-66.37240061029944
-4220000.0,-66.37623692938354
-4200000.0,-66.37719168575042
-4180000.0,-66.35434238218784
-4160000.0,-66.34848774505843
-4140000.0,-66.37026092760846
-4120000.0,-66.36313959376255
-4100000.0,-66.37037374426288
-4080000.0,-66.35385087631109
-4060000.0,-66.40982770380576
-4040000.0,-66.37158255232319
-4020000.0,-66.35486977006748
-4000000.0,-66.36924569496303
-3980000.0,-66.39081890009501
-3960000.0,-66.3729764875439
-3940000.0,-66.33956192666469
-3920000.0,-66.37649225913484
-3900000.0,-66.36592076374293
-3880000.0,-66.39525988244775
