Frequency (Hz),PSD (dBm)
-10000000.0,-65.98073648413634
-9980000.0,-66.01157804137686
-9960000.0,-66.00575941955161
-9940000.0,-66.02785042033419
-9920000.0,-66.01135132530771
-9900000.0,-66.02178713499669
-9880000.0,-66.01361488875371
-9860000.0,-65.97465038634374
-9840000.0,-65.96917944847212
-9820000.0,-65.97708747160114
-9800000.0,-65.97405646631054
-9780000.0,-65.99854596984213
-9760000.0,-66.00901146393808
-9740000.0,-66.01549869544371
-9720000.0,-65.99587001012421
-9700000.0,-66.00971284020285
-9680000.0,-66.03564734349273
-9660000.0,-66.02606536088201
-9640000.0,-66.00259787362583
-9620000.0,-65.96932981865572
-9600000.0,-65.94955339797536
-9580000.0,-65.9828902138909
-9560000.0,-65.96289950597172
-9540000.0,-65.95739535497118
-9520000.0,-66.00732985516964
-9500000.0,-65.99641586884667
-9480000.0,-65.99159718746418
-9460000.0,-65.98843578730103
-9440000.0,-65.98903149596494
-9420000.0,-65.993946439367
-9400000.0,-65.96849358157625
-9380000.0,-65.94808098917562
-9360000.0,-65.98731248529846
-9340000.0,-65.9508146853674
-9320000.0,-65.95182418330407
-9300000.0,-65.95029561149376
-9280000.0,-65.99096212717575
-9260000.0,-66.012452200203
-9240000.0,-65.99655797005481
-9220000.0,-65.99783203808458
-9200000.0,-65.9862813534082
-9180000.0,-65.9877615364544
-9160000.0,-66.01015162471897
-9140000.0,-65.98306089492608
-9120000.0,-65.97970378529854
-9100000.0,-65.95604563458758
-9080000.0,-65.94472630315529
-9060000.0,-65.96646884516105
-9040000.0,-65.96222594926331
-9020000.0,-65.96893970848612
-9000000.0,-65.97926367413679
-8980000.0,-65.99919615984352
-8960000.0,-65.94424209098109
-8940000.0,-65.94506297257367
-8920000.0,-66.00633945512327
-8900000.0,-65.9975868752243
-8880000.0,-66.00480962457556
-8860000.0,-65.96959063074681
-8840000.0,-65.9507172870521
-8820000.0,-65.9508506839406
-8800000.0,-65.97422893790554
-8780000.0,-65.99202565438284
-8760000.0,-65.98060339694915
-8740000.0,-65.97101234348793
-8720000.0,-65.98068602036999
-8700000.0,-65.99578352622639
-8680000.0,-65.9544296246386
-8660000.0,-65.93135017545703
-8640000.0,-65.96821971447507
-8620000.0,-66.00809032235871
-8600000.0,-65.99113165650928
-8580000.0,-65.956509101513
-8560000.0,-65.97451796930754
-8540000.0,-65.98246584108077
-8520000.0,-65.96294126950498
-8500000.0,-65.93917724963761
-8480000.0,-65.9540107705648
-8460000.0,-65.98005691308671
-8440000.0,-65.98254570420822
-8420000.0,-66.01292093831546
-8400000.0,-66.01166574343384
-8380000.0,-65.98992256260432
-8360000.0,-66.0391559425767
-8340000.0,-66.01803210612603
-8320000.0,-65.95377421679856
-8300000.0,-65.96837327460645
-8280000.0,-65.9749793697887
-8260000.0,-65.99629805809698
-8240000.0,-66.00009562714972
-8220000.0,-66.00915930005874
-8200000.0,-66.02643921786421
-8180000.0,-66.05433252123854
-8160000.0,-66.06660552037114
-8140000.0,-66.01056014875354
-8120000.0,-65.98786117463885
-8100000.0,-65.99069316368347
-8080000.0,-66.01006892182457
-8060000.0,-65.96966253485026
-8040000.0,-66.01014867743461
-8020000.0,-65.99338903495385
-8000000.0,-65.9743805133172
-7980000.0,-66.00489634889803
-7960000.0,-65.97585143468505
-7940000.0,-65.97543686694378
-7920000.0,-65.97473530819185
-7900000.0,-66.00388916028307
-7880000.0,-66.01094311093678
-7860000.0,-65.9808685226251
-7840000.0,-65.97355642645942
-7820000.0,-65.9942988535386
-7800000.0,-66.00731980527408
-7780000.0,-66.00824657475327
-7760000.0,-66.00407168551405
-7740000.0,-65.99244266079964
-7720000.0,-65.98655492316175
-7700000.0,-66.01518723685327
-7680000.0,-66.01989652365953
-7660000.0,-66.01076785033402
-7640000.0,-65.96281049468375
-7620000.0,-65.93574391341613
-7600000.0,-65.99710033127782
-7580000.0,-66.00276208704096
-7560000.0,-65.98534801139027
-7540000.0,-65.99526013597176
-7520000.0,-66.00165170184584
-7500000.0,-65.98342119785208
-7480000.0,-65.99341097299721
-7460000.0,-65.99933787240899
-7440000.0,-65.97976660378771
-7420000.0,-65.98969322834803
-7400000.0,-66.00591906396883
-7380000.0,-66.01055485608647
-7360000.0,-66.03480225137966
-7340000.0,-66.01852026801221
-7320000.0,-66.05969221390274
-7300000.0,-66.03747601894992
-7280000.0,-66.0038948106681
-7260000.0,-65.99616726643274
-7240000.0,-66.00635306598392
-7220000.0,-66.03515048358787
-7200000.0,-66.05857421289798
-7180000.0,-66.04453339849756
-7160000.0,-66.00640580156502
-7140000.0,-66.02047012143314
-7120000.0,-66.02750493090522
-7100000.0,-66.0618094649226
-7080000.0,-66.02592884146246
