Frequency (Hz),PSD (dBm)
-10000000.0,-65.32516783579001
-9980000.0,-65.36329927971944
-9960000.0,-65.3791558553659
-9940000.0,-65.39650002411568
-9920000.0,-65.40361196300029
-9900000.0,-65.34816587685759
-9880000.0,-65.32689279918897
-9860000.0,-65.36433491252022
-9840000.0,-65.35715439829596
-9820000.0,-65.33769031543068
-9800000.0,-65.33882949060187
-9780000.0,-65.37509663066048
-9760000.0,-65.40578551539242
-9740000.0,-65.38865333467545
-9720000.0,-65.3513716908794
-9700000.0,-65.38779079700467
-9680000.0,-65.41270541315411
-9660000.0,-65.36555928112628
-9640000.0,-65.37137231938162
-9620000.0,-65.35550602552944
-9600000.0,-65.36450634003495
-9580000.0,-65.37207617379235
-9560000.0,-65.3503621167398
-9540000.0,-65.32310087957804
-9520000.0,-65.34634241706483
-9500000.0,-65.38083390377406
-9480000.0,-65.36926616472628
-9460000.0,-65.3759743224404
-9440000.0,-65.42254695007495
-9420000.0,-65.43128401076181
-9400000.0,-65.397661916326
-9380000.0,-65.42158159676183
-9360000.0,-65.42859979258151
-9340000.0,-65.38460139487658
-9320000.0,-65.37713049131627
-9300000.0,-65.37516876527513
-9280000.0,-65.38576453997733
-9260000.0,-65.37792338733493
-9240000.0,-65.37927256728884
-9220000.0,-65.40298636101353
-9200000.0,-65.4106115950417
-9180000.0,-65.35862633853434
-9160000.0,-65.34959891118008
-9140000.0,-65.34744886624222
-9120000.0,-65.34301793167162
-9100000.0,-65.37261224397514
-9080000.0,-65.37857958932155
-9060000.0,-65.35694564700484
-9040000.0,-65.32944743206984
-9020000.0,-65.3431733778199
-9000000.0,-65.33226100974116
-8980000.0,-65.33660710638222
-8960000.0,-65.4072498881117
-8940000.0,-65.41169920962284
-8920000.0,-65.37874069414912
-8900000.0,-65.37190040706295
-8880000.0,-65.3881116973712
-8860000.0,-65.37134141591429
-8840000.0,-65.35702124470026
-8820000.0,-65.34582371887431
-8800000.0,-65.36656326436884
-8780000.0,-65.3830284750744
-8760000.0,-65.39231787237809
-8740000.0,-65.364280651601
-8720000.0,-65.38185653501066
-8700000.0,-65.38154595601326
-8680000.0,-65.39073211276633
-8660000.0,-65.37668195341033
-8640000.0,-65.37610046163584
-8620000.0,-65.37352101939783
-8600000.0,-65.34691601972429
-8580000.0,-65.33512062700959
-8560000.0,-65.35839873949354
-8540000.0,-65.36383319323507
-8520000.0,-65.43245397447379
-8500000.0,-65.40160865417076
-8480000.0,-65.35754929319465
-8460000.0,-65.34271371243383
-8440000.0,-65.32066928413231
-8420000.0,-65.33172175763433
-8400000.0,-65.3275229759315
-8380000.0,-65.36996770160071
-8360000.0,-65.37586924370866
-8340000.0,-65.34987722199716
-8320000.0,-65.36897106628456
-8300000.0,-65.39375644440265
-8280000.0,-65.38218653104988
-8260000.0,-65.37035955312808
-8240000.0,-65.35193592476315
-8220000.0,-65.38926115124978
-8200000.0,-65.39562891592934
-8180000.0,-65.39365884974416
-8160000.0,-65.38274838376844
-8140000.0,-65.32450585226157
-8120000.0,-65.38549610210248
-8100000.0,-65.38374080103378
-8080000.0,-65.39908780863301
-8060000.0,-65.41636554138944
-8040000.0,-65.40710493101216
-8020000.0,-65.31194545975947
-8000000.0,-65.14017116511536
-7980000.0,-65.31432460379347
-7960000.0,-65.37555903911937
-7940000.0,-65.37927948124539
-7920000.0,-65.35334941444593
-7900000.0,-65.34278982022049
-7880000.0,-65.38155868645649
-7860000.0,-65.40064157834523
-7840000.0,-65.39421499268309
-7820000.0,-65.39569649975506
-7800000.0,-65.39113507599576
-7780000.0,-65.38675254254127
-7760000.0,-65.38397265163437
-7740000.0,-65.37079936107631
-7720000.0,-65.36565588921546
-7700000.0,-65.34111784309766
-7680000.0,-65.35454589386244
-7660000.0,-65.33681121191952
-7640000.0,-65.36573060216966
-7620000.0,-65.3851255607949
-7600000.0,-65.40968251469272
-7580000.0,-65.37380332238212
-7560000.0,-65.35688127528812
-7540000.0,-65.39366187056547
-7520000.0,-65.3942100879409
-7500000.0,-65.35481346087485
-7480000.0,-65.35878859214296
-7460000.0,-65.35196553765425
-7440000.0,-65.3675159489207
-7420000.0,-65.42893458456298
-7400000.0,-65.41321694712204
-7380000.0,-65.39325157966807
-7360000.0,-65.3514892676672
-7340000.0,-65.34946501895759
-7320000.0,-65.4082970475068
-7300000.0,-65.39652176508356
-7280000.0,-65.39059478615839
-7260000.0,-65.35248178229696
-7240000.0,-65.33185120190024
-7220000.0,-65.39174651245011
-7200000.0,-65.40374428559402
-7180000.0,-65.37007085322874
-7160000.0,-65.34757670125899
-7140000.0,-65.33682151815606
-7120000.0,-65.36962382490955
-7100000.0,-65.41006024614931
-7080000.0,-65.4157020570106
-7060000.0,-65.32307031611869
-7040000.0,-65.38414549982801
-7020000.0,-65.36966801646601
-7000000.0,-65.32008053360384
-6980000.0,-65.36311893833455
-6960000.0,-65.40349796613722
-6940000.0,-65.39497999460133
-6920000.0,-65.41834554982286
-6900000.0,-65.41125737278563
-6880000.0,-65.35871751729073
-6860000.0,-65.368604943917
-6840000.0,-65.37838636091995
-6820000.0,-65.38723368775561
-6800000.0,-65.37784289565175
-6780000.0,-65.39296053268343
-6760000.0,-65.40879833340256
-6740000.0,-65.39564361812128
-6720000.0,-65.41085118574713
-6700000.0,-65.40714945041856
-6680000.0,-65.42162620743508
-6660000.0,-65.41840451190184
-6640000.0,-65.42192890985046
-6620000.0,-65.43872250142084
-6600000.0,-65.42900772775147
-6580000.0,-65.39710860111408
-6560000.0,-65.4154267295817
-6540000.0,-65.39028733341256
-6520000.0,-65.37080229384297
-6500000.0,-65.39333312810184
-6480000.0,-65.40278113076111
-6460000.0,-65.40570669977755
-6440000.0,-65.38738348758854
-6420000.0,-65.37857106013075
-6400000.0,-65.363348446416
-6380000.0,-65.37357421296034
-6360000.0,-65.41574962525209
-6340000.0,-65.41275290287571
-6320000.0,-65.4009468474668
-6300000.0,-65.41632725775688
-6280000.0,-65.4375033303453
-6260000.0,-65.39393741517559
-6240000.0,-65.40950440799955
-6220000.0,-65.41050713997684
-6200000.0,-65.4194791739946
-6180000.0,-65.40765487061805
-6160000.0,-65.38397203174527
-6140000.0,-65.3809081839845
-6120000.0,-65.37862175773243
-6100000.0,-65.41900027387393
-6080000.0,-65.40714719085172
-6060000.0,-65.40439783779865
-6040000.0,-65.4050001841007
-6020000.0,-65.41367350953612
-6000000.0,-65.39643250657525
-5980000.0,-65.40451839356768
-5960000.0,-65.43111992499381
-5940000.0,-65.41664001053219
-5920000.0,-65.41692776464402
-5900000.0,-65.40633715157381
-5880000.0,-65.40928998192904
-5860000.0,-65.43157785984258
-5840000.0,-65.42613038664992
-5820000.0,-65.43865717476497
-5800000.0,-65.42043037879066
-5780000.0,-65.42708130199121
-5760000.0,-65.42081595440001
-5740000.0,-65.41626931288914
-5720000.0,-65.41567664708128
-5700000.0,-65.42715720771953
-5680000.0,-65.44799120736228
-5660000.0,-65.44020286985159
-5640000.0,-65.43138457790667
-5620000.0,-65.44730923613766
-5600000.0,-65.45059974465572
-5580000.0,-65.44493836269453
-5560000.0,-65.4272605422644
-5540000.0,-65.45004196141598
-5520000.0,-65.43472223502309
-5500000.0,-65.43488279905814
-5480000.0,-65.43892707282033
-5460000.0,-65.45530932594993
-5440000.0,-65.43504711111669
-5420000.0,-65.41742063340686
-5400000.0,-65.43471194771203
-5380000.0,-65.45133204711706
-5360000.0,-65.41754468914756
-5340000.0,-65.42235653104804
-5320000.0,-65.4184994743061
-5300000.0,-65.42567803471555
-5280000.0,-65.38843955125036
-5260000.0,-65.39017701021709
-5240000.0,-65.3902160037229
-5220000.0,-65.46387862524868
-5200000.0,-65.44023944695823
-5180000.0,-65.44804430071073
-5160000.0,-65.41761632693438
-5140000.0,-65.4279613821849
-5120000.0,-65.44540060288018
-5100000.0,-65.4557928511266
-5080000.0,-65.45935532560497
-5060000.0,-65.47456986361104
-5040000.0,-65.46351409465049
-5020000.0,-65.43716965267953
-5000000.0,-65.4541920811436
-4980000.0,-65.47201728747065
-4960000.0,-65.42735044528497
-4940000.0,-65.42268363592147
-4920000.0,-65.40705642549432
-4900000.0,-65.43220155517675
-4880000.0,-65.4741085231039
-4860000.0,-65.43494728966428
-4840000.0,-65.44282367086106
-4820000.0,-65.45525750629265
-4800000.0,-65.4610612289764
-4780000.0,-65.45506891186389
-4760000.0,-65.4692790400002
-4740000.0,-65.46469030631785
-4720000.0,-65.44561841535396
-4700000.0,-65.474934858023
-4680000.0,-65.4651070700774
-4660000.0,-65.47454672296958
-4640000.0,-65.48854366850732
-4620000.0,-65.52132162011792
-4600000.0,-65.50300837195124
-4580000.0,-65.45677911228029
-4560000.0,-65.43917374307826
-4540000.0,-65.46012036356083
-4520000.0,-65.46562804916772
-4500000.0,-65.48246205871729
-4480000.0,-65.50266303923533
-4460000.0,-65.48439750164415
-4440000.0,-65.44679453809366
-4420000.0,-65.45256808008466
-4400000.0,-65.47885928530823
-4380000.0,-65.51256601474338
-4360000.0,-65.47352465873917
-4340000.0,-65.51283803192909
-4320000.0,-65.52335467138568
-4300000.0,-65.47293511629317
-4280000.0,-65.44446518742689
-4260000.0,-65.46525783697467
-4240000.0,-65.47981718928537
-4220000.0,-65.46816794150023
-4200000.0,-65.47130804536926
-4180000.0,-65.48544112995894
-4160000.0,-65.46926567641077
-4140000.0,-65.45400881165253
-4120000.0,-65.46216318789324
-4100000.0,-65.45220100254278
-4080000.0,-65.4739863468504
-4060000.0,-65.4684787119339
-4040000.0,-65.48872122529046
-4020000.0,-65.48052318430365
-4000000.0,-65.45095141752925
-3980000.0,-65.45563494020752
-3960000.0,-65.44721649265603
-3940000.0,-65.4771862514847
-3920000.0,-65.49165992532689
-3900000.0,-65.47007486540431
-3880000.0,-65.48688913037778
-3860000.0,-65.48415009217658
-3840000.0,-65.50574705515176
-3820000.0,-65.44765524971271
-3800000.0,-65.46391943397892
-3780000.0,-65.48072636661735
-3760000.0,-65.49598032045567
-3740000.0,-65.47450779916271
-3720000.0,-65.4615178299137
-3700000.0,-65.48177986998138
-3680000.0,-65.46360698915366
-3660000.0,-65.46033597600831
-3640000.0,-65.45947102606067
-3620000.0,-65.44654467296861
-3600000.0,-65.43383809868291
-3580000.0,-65.45701156669237
-3560000.0,-65.45690748088715
-3540000.0,-65.45229984472535
-3520000.0,-65.48733745856809
-3500000.0,-65.50995734750143
-3480000.0,-65.47353705825452
-3460000.0,-65.46758029811829
-3440000.0,-65.47897543463536
-3420000.0,-65.48563569324992
-3400000.0,-65.48067348703736
-3380000.0,-65.4872666638854
-3360000.0,-65.47551096252212
-3340000.0,-65.49486787024135
-3320000.0,-65.52654002365368
-3300000.0,-65.49736112617263
-3280000.0,-65.49321295026583
-3260000.0,-65.48656266344258
-3240000.0,-65.46171856553256
-3220000.0,-65.48492892902071
-3200000.0,-65.49103787108974
-3180000.0,-65.46798999262253
-3160000.0,-65.49273722644683
-3140000.0,-65.51120337782031
-3120000.0,-65.51832968918569
-3100000.0,-65.51921561247147
-3080000.0,-65.47849308623712
-3060000.0,-65.48352175025408
-3040000.0,-65.49994054619007
-3020000.0,-65.43685663112485
-3000000.0,-65.39846467996595
-2980000.0,-65.4757425871534
-2960000.0,-65.45540688891522
-2940000.0,-65.476288674065
-2920000.0,-65.51118695908866
-2900000.0,-65.53231399694538
-2880000.0,-65.49074884727959
-2860000.0,-65.5196603923869
-2840000.0,-65.53081258707985
-2820000.0,-65.48222568216903
-2800000.0,-65.5242211501087
-2780000.0,-65.53420564390001
-2760000.0,-65.5150837933064
-2740000.0,-65.49913915660395
-2720000.0,-65.53804093322684
-2700000.0,-65.53246970400184
-2680000.0,-65.48522365247015
-2660000.0,-65.48054776910854
-2640000.0,-65.49776958677379
-2620000.0,-65.50263392860128
-2600000.0,-65.49075021183485
-2580000.0,-65.48239299514036
-2560000.0,-65.4553417918163
-2540000.0,-65.4942445770171
-2520000.0,-65.51998801174308
-2500000.0,-65.49743574395845
-2480000.0,-65.52082707451066
-2460000.0,-65.4925120892326
-2440000.0,-65.5029858073552
-2420000.0,-65.48773564760721
-2400000.0,-65.49628478325768
-2380000.0,-65.49666145672478
-2360000.0,-65.51132415340994
-2340000.0,-65.54377890799772
-2320000.0,-65.5450588397658
-2300000.0,-65.48475992528728
-2280000.0,-65.49462280824031
-2260000.0,-65.49633141782957
-2240000.0,-65.5107614754528
-2220000.0,-65.49141596911542
-2200000.0,-65.50623238791184
-2180000.0,-65.5116248432408
-2160000.0,-65.53652015962201
-2140000.0,-65.5178159947506
-2120000.0,-65.52638400245584
-2100000.0,-65.53922470495675
-2080000.0,-65.5301124736397
-2060000.0,-65.51881751632558
-2040000.0,-65.51898168366426
-2020000.0,-65.53409819369904
-2000000.0,-65.53426095760777
-1980000.0,-65.53999366874798
-1960000.0,-65.55775607383288
-1940000.0,-65.55047897940457
-1920000.0,-65.5431848316246
-1900000.0,-65.566206197696
-1880000.0,-65.55122943543135
-1860000.0,-65.53067366518485
-1840000.0,-65.55293639013483
-1820000.0,-65.53872457701112
-1800000.0,-65.52400462565205
-1780000.0,-65.56542438755403
-1760000.0,-65.54875895928143
-1740000.0,-65.5733858297443
-1720000.0,-65.56264257394137
-1700000.0,-65.54997668739644
-1680000.0,-65.5331021127004
-1660000.0,-65.52591898058492
-1640000.0,-65.4932102120638
-1620000.0,-65.53883848293235
-1600000.0,-65.56942124153733
-1580000.0,-65.57514279552122
-1560000.0,-65.57114537231382
-1540000.0,-65.53845009569034
-1520000.0,-65.53364422164842
-1500000.0,-65.54098310145093
-1480000.0,-65.57891475749199
-1460000.0,-65.55334422527687
-1440000.0,-65.5407358721164
-1420000.0,-65.54008230010537
-1400000.0,-65.54614080099557
