Frequency (Hz),PSD (dBm)
-10000000.0,-65.88791094329557
-9980000.0,-65.8362691439111
-9960000.0,-65.83210277605528
-9940000.0,-65.83864720405967
-9920000.0,-65.84356777025067
-9900000.0,-65.85802345849774
-9880000.0,-65.8405456580328
-9860000.0,-65.80091355510851
-9840000.0,-65.83102439292335
-9820000.0,-65.84038708955927
-9800000.0,-65.80320430051216
-9780000.0,-65.83833100823439
-9760000.0,-65.82154097320358
-9740000.0,-65.82236448054661
-9720000.0,-65.81917013705521
-9700000.0,-65.8422806421095
-9680000.0,-65.85269963407002
-9660000.0,-65.84291570409529
-9640000.0,-65.83365851111895
-9620000.0,-65.8395742013108
-9600000.0,-65.84408338486415
-9580000.0,-65.8713725137305
-9560000.0,-65.86588160328307
-9540000.0,-65.83937048865701
-9520000.0,-65.84822204983176
-9500000.0,-65.85694027230006
-9480000.0,-65.84337876839766
-9460000.0,-65.81324330660141
-9440000.0,-65.80355735284164
-9420000.0,-65.82739790657743
-9400000.0,-65.85940040295586
-9380000.0,-65.86780437388727
-9360000.0,-65.82920206487447
-9340000.0,-65.82498083060115
-9320000.0,-65.84327957748889
-9300000.0,-65.85124035358368
-9280000.0,-65.83258574107278
-9260000.0,-65.83130804461723
-9240000.0,-65.8502016232783
-9220000.0,-65.82008906271807
-9200000.0,-65.8485489248573
-9180000.0,-65.86045281533505
-9160000.0,-65.875183920021
-9140000.0,-65.88570698835188
-9120000.0,-65.84730855531589
-9100000.0,-65.82478417543284
-9080000.0,-65.82838539973758
-9060000.0,-65.80761552352473
-9040000.0,-65.80556485931135
-9020000.0,-65.80586446959833
-9000000.0,-65.78892735576284
-8980000.0,-65.81632757701104
-8960000.0,-65.81384997076219
-8940000.0,-65.79481522509289
-8920000.0,-65.77389394416909
-8900000.0,-65.76858052699157
-8880000.0,-65.82900495374433
-8860000.0,-65.83821994376513
-8840000.0,-65.85606682346595
-8820000.0,-65.83150245390655
-8800000.0,-65.84300214585967
-8780000.0,-65.84524655387841
-8760000.0,-65.86148161645578
-8740000.0,-65.8585174311034
-8720000.0,-65.83562851053884
-8700000.0,-65.81006352656048
-8680000.0,-65.83993350037575
-8660000.0,-65.83368538846709
-8640000.0,-65.82813109019484
-8620000.0,-65.82521207935172
-8600000.0,-65.83958184202135
-8580000.0,-65.80208368537438
-8560000.0,-65.81270879788141
-8540000.0,-65.82482469365607
-8520000.0,-65.85146422214359
-8500000.0,-65.84804666672949
-8480000.0,-65.82454307594803
-8460000.0,-65.83186731881797
-8440000.0,-65.83418211825214
-8420000.0,-65.83647842865332
-8400000.0,-65.8634037996252
-8380000.0,-65.87241824804462
-8360000.0,-65.82805920484633
-8340000.0,-65.82858554460645
-8320000.0,-65.82274611001995
-8300000.0,-65.83992409579784
-8280000.0,-65.86065008627328
-8260000.0,-65.85164848830543
-8240000.0,-65.82466704020196
-8220000.0,-65.8438845378931
-8200000.0,-65.84944058057721
-8180000.0,-65.8428166843882
-8160000.0,-65.82846175851705
-8140000.0,-65.85142183567542
-8120000.0,-65.84847487428176
-8100000.0,-65.83046404744789
-8080000.0,-65.8507257510778
-8060000.0,-65.86715327039494
-8040000.0,-65.86608129995624
-8020000.0,-65.8298836289663
-8000000.0,-65.82318425543882
-7980000.0,-65.8820145182883
-7960000.0,-65.8617710613176
-7940000.0,-65.8714553620243
-7920000.0,-65.88425845404159
-7900000.0,-65.85295436805878
-7880000.0,-65.83360422700662
-7860000.0,-65.89830444298454
-7840000.0,-65.86503932473559
-7820000.0,-65.84294268012697
-7800000.0,-65.86388723540132
-7780000.0,-65.84377574122863
-7760000.0,-65.84131537117796
-7740000.0,-65.83429410957187
-7720000.0,-65.83225630955216
-7700000.0,-65.83427545588745
-7680000.0,-65.86575255337135
-7660000.0,-65.86992467961639
-7640000.0,-65.83422251152653
-7620000.0,-65.81171892313404
-7600000.0,-65.84861468215155
-7580000.0,-65.8871149015578
-7560000.0,-65.86754853136084
-7540000.0,-65.86582792063135
-7520000.0,-65.82578995138208
-7500000.0,-65.8157088736765
-7480000.0,-65.86756617854664
-7460000.0,-65.85784556479024
-7440000.0,-65.82926034145798
-7420000.0,-65.79474783885205
-7400000.0,-65.81807705732884
-7380000.0,-65.85713744289569
-7360000.0,-65.85396073659547
-7340000.0,-65.86598695316779
-7320000.0,-65.90537590995855
-7300000.0,-65.89287423091118
-7280000.0,-65.86096814110957
-7260000.0,-65.8466844617277
-7240000.0,-65.87815122945881
-7220000.0,-65.83736712588617
-7200000.0,-65.83908860557636
-7180000.0,-65.85338848760796
-7160000.0,-65.82949094737117
-7140000.0,-65.83142455110813
-7120000.0,-65.84124510395633
-7100000.0,-65.84986492100042
-7080000.0,-65.82178640331682
-7060000.0,-65.81892919233965
-7040000.0,-65.82812453082536
-7020000.0,-65.80436954941577
-7000000.0,-65.82389200778239
-6980000.0,-65.84373650146837
-6960000.0,-65.83095588858521
-6940000.0,-65.8347634272246
-6920000.0,-65.86276110432166
-6900000.0,-65.85534761160616
-6880000.0,-65.85661063866917
-6860000.0,-65.86647451265864
-6840000.0,-65.84434668553925
-6820000.0,-65.85325843178484
-6800000.0,-65.83530864059568
-6780000.0,-65.82705519066174
-6760000.0,-65.84391883992768
-6740000.0,-65.85942221686088
