Frequency (Hz),PSD (dBm)
-10000000.0,-65.6541322220647
-9980000.0,-65.690817027984
-9960000.0,-65.73710995552406
-9940000.0,-65.76322996358158
-9920000.0,-65.75989529591173
-9900000.0,-65.72255639928011
-9880000.0,-65.71309001504318
-9860000.0,-65.73573316702345
-9840000.0,-65.73962121127468
-9820000.0,-65.74942083752825
-9800000.0,-65.72583793889504
-9780000.0,-65.75248970609577
-9760000.0,-65.75222882464386
-9740000.0,-65.73911173754409
-9720000.0,-65.72905441133935
-9700000.0,-65.71949648010394
-9680000.0,-65.75335778635653
-9660000.0,-65.74682609911511
-9640000.0,-65.71684129376841
-9620000.0,-65.7012007301859
-9600000.0,-65.70332524163233
-9580000.0,-65.74160868907671
-9560000.0,-65.75573267184784
-9540000.0,-65.75503911623815
-9520000.0,-65.75345243480673
-9500000.0,-65.72888486732668
-9480000.0,-65.69816686872734
-9460000.0,-65.75219629382006
-9440000.0,-65.75592085352288
-9420000.0,-65.76995602478296
-9400000.0,-65.73633882443721
-9380000.0,-65.74222415100965
-9360000.0,-65.74721254954112
-9340000.0,-65.73836612560075
-9320000.0,-65.74860401081926
-9300000.0,-65.73780151932426
-9280000.0,-65.74287252965726
-9260000.0,-65.72587998849954
-9240000.0,-65.74443040530424
-9220000.0,-65.73030461031283
-9200000.0,-65.7369560893625
-9180000.0,-65.79583277445538
-9160000.0,-65.76460940691489
-9140000.0,-65.71809166775748
-9120000.0,-65.74814063061663
-9100000.0,-65.79601469734874
-9080000.0,-65.7592396947632
-9060000.0,-65.73062737400713
-9040000.0,-65.69862715751255
-9020000.0,-65.72748405785505
-9000000.0,-65.71996712815937
-8980000.0,-65.74332942294235
-8960000.0,-65.70771538665207
-8940000.0,-65.6843464075584
-8920000.0,-65.72480515620097
-8900000.0,-65.7846974979386
-8880000.0,-65.76199925390776
-8860000.0,-65.73955489684425
-8840000.0,-65.7456186219802
-8820000.0,-65.75264606209075
-8800000.0,-65.74988976955717
-8780000.0,-65.75173038701189
-8760000.0,-65.72554545847935
-8740000.0,-65.71897359766348
-8720000.0,-65.69908497229322
-8700000.0,-65.69939574920784
-8680000.0,-65.73029784821676
-8660000.0,-65.74560480062209
-8640000.0,-65.72851440923445
-8620000.0,-65.75788699334777
-8600000.0,-65.73867544890699
-8580000.0,-65.71356661737579
-8560000.0,-65.72571460532586
-8540000.0,-65.77355859215123
-8520000.0,-65.74379825131933
-8500000.0,-65.73316908737226
-8480000.0,-65.73390692306971
-8460000.0,-65.7155386173241
-8440000.0,-65.74628442321716
-8420000.0,-65.74734829930695
-8400000.0,-65.7106114612134
-8380000.0,-65.70542395518272
-8360000.0,-65.73821709727855
-8340000.0,-65.77118317416443
-8320000.0,-65.76397802919504
-8300000.0,-65.75890122077172
-8280000.0,-65.75879442164668
-8260000.0,-65.7278631366391
-8240000.0,-65.72306657078852
-8220000.0,-65.76722457049203
-8200000.0,-65.7714239649791
-8180000.0,-65.77206283508202
-8160000.0,-65.7573474972273
-8140000.0,-65.74056817507126
-8120000.0,-65.70982679026314
-8100000.0,-65.71173484650609
-8080000.0,-65.7014394034434
-8060000.0,-65.748819296164
-8040000.0,-65.76862956361761
-8020000.0,-65.75768807113184
-8000000.0,-65.75589165454082
-7980000.0,-65.74260793755728
-7960000.0,-65.72990639422909
-7940000.0,-65.77101907384467
-7920000.0,-65.75143579411369
-7900000.0,-65.73822008223655
-7880000.0,-65.75132833402644
-7860000.0,-65.74112653598705
-7840000.0,-65.73260641857186
-7820000.0,-65.75071298936888
-7800000.0,-65.75851190064998
-7780000.0,-65.74562774925744
-7760000.0,-65.76513237755745
-7740000.0,-65.76651261378014
-7720000.0,-65.74492701325046
-7700000.0,-65.73720134857541
-7680000.0,-65.75573674527513
