Frequency (Hz),PSD (dBm)
-10000000.0,-65.88432015387203
-9980000.0,-65.97776486802496
-9960000.0,-66.00280865072705
-9940000.0,-66.0076556301818
-9920000.0,-65.97532431469247
-9900000.0,-65.9514984949572
-9880000.0,-65.93417238325222
-9860000.0,-65.92437611620072
-9840000.0,-65.95655214648193
-9820000.0,-65.95747713123458
-9800000.0,-65.92788038438447
-9780000.0,-65.9670524999533
-9760000.0,-65.95149280784841
-9740000.0,-65.97810883363424
-9720000.0,-66.02219775714813
-9700000.0,-66.00919506094712
-9680000.0,-65.97809520460576
-9660000.0,-65.95814561018523
-9640000.0,-65.96032179214022
-9620000.0,-65.99539273435424
-9600000.0,-66.00448060404463
-9580000.0,-66.00838842235994
-9560000.0,-66.02595964544241
-9540000.0,-66.01022463315479
-9520000.0,-65.99097407976797
-9500000.0,-66.0054709745603
-9480000.0,-65.96904020819706
-9460000.0,-66.01214682465043
-9440000.0,-65.97114455176674
-9420000.0,-65.95788375302087
-9400000.0,-65.98088151637577
-9380000.0,-65.96801784564043
-9360000.0,-65.96338417001259
-9340000.0,-65.92894006302961
-9320000.0,-65.97733178798684
-9300000.0,-66.02326322635403
-9280000.0,-65.99083820303245
-9260000.0,-66.01348000506367
-9240000.0,-65.99248990952431
-9220000.0,-65.97163112411963
-9200000.0,-65.97653892427311
-9180000.0,-65.98057783035406
-9160000.0,-65.99505916693629
-9140000.0,-65.99033942625306
-9120000.0,-65.94654796290902
-9100000.0,-65.96298838181984
-9080000.0,-65.97570025749368
-9060000.0,-65.94286233531226
-9040000.0,-65.97806665528638
-9020000.0,-65.97996978499823
-9000000.0,-65.95682157546632
-8980000.0,-65.95321851870682
-8960000.0,-65.97424241775452
-8940000.0,-66.0029613721757
-8920000.0,-65.97861588238408
-8900000.0,-65.980459002234
-8880000.0,-65.9993183637419
-8860000.0,-65.96367499237056
-8840000.0,-65.9652575799075
-8820000.0,-65.99341537346413
-8800000.0,-66.02483591842353
-8780000.0,-65.95529520136196
-8760000.0,-65.93088641134467
-8740000.0,-65.96085470314615
-8720000.0,-65.99387724145438
-8700000.0,-65.96707338631832
-8680000.0,-65.97267126865322
-8660000.0,-65.97981933532226
-8640000.0,-65.94767838062596
-8620000.0,-65.98670385626838
-8600000.0,-65.95417614614128
-8580000.0,-65.93917306341994
-8560000.0,-65.94985736004647
-8540000.0,-65.92872449641655
-8520000.0,-65.94018021696422
-8500000.0,-65.96801905714295
-8480000.0,-65.95594708361328
-8460000.0,-65.99511410056303
-8440000.0,-65.99247890582117
-8420000.0,-66.00065654490515
-8400000.0,-65.96438887754476
-8380000.0,-65.93937603526027
-8360000.0,-65.93442027925985
-8340000.0,-65.93877028901986
-8320000.0,-65.95797620779095
-8300000.0,-65.98047575092403
-8280000.0,-65.9474639552782
-8260000.0,-65.94862058296401
-8240000.0,-65.95865355787642
-8220000.0,-65.96303366838346
-8200000.0,-65.9863547939503
-8180000.0,-65.95949809485157
-8160000.0,-65.96389116670473
-8140000.0,-65.98750919167864
-8120000.0,-66.01335647755488
-8100000.0,-65.98032230241112
-8080000.0,-65.96069191284761
-8060000.0,-65.9633938972132
-8040000.0,-66.00037655375256
-8020000.0,-66.00433466879473
-8000000.0,-66.00133028074022
-7980000.0,-66.00644944449905
-7960000.0,-66.00629579702088
-7940000.0,-65.98915069632055
-7920000.0,-65.98675544861722
-7900000.0,-65.97938746733105
-7880000.0,-65.99318784518037
-7860000.0,-65.98244924194634
-7840000.0,-65.96645536980192
-7820000.0,-65.9631955012223
