Frequency (Hz),PSD (dBm)
-10000000.0,-65.67383002423203
-9980000.0,-65.70022254361939
-9960000.0,-65.75524066484661
-9940000.0,-65.76984171530728
-9920000.0,-65.75375208819436
-9900000.0,-65.77725222782219
-9880000.0,-65.75043174080844
-9860000.0,-65.73585505528939
-9840000.0,-65.76071200207076
-9820000.0,-65.777467444986
-9800000.0,-65.75508268807386
-9780000.0,-65.7551859022336
-9760000.0,-65.77125358259221
-9740000.0,-65.75361439128997
-9720000.0,-65.76497185038872
-9700000.0,-65.76875532206729
-9680000.0,-65.73951059656493
-9660000.0,-65.77648925275821
-9640000.0,-65.75013599663248
-9620000.0,-65.74409399778047
-9600000.0,-65.76834457755659
-9580000.0,-65.79820054214133
-9560000.0,-65.77250492233732
-9540000.0,-65.72180947198554
-9520000.0,-65.78039553074106
-9500000.0,-65.77183002654272
-9480000.0,-65.76866916849495
-9460000.0,-65.7501049189426
-9440000.0,-65.73835345323751
-9420000.0,-65.71462428367104
-9400000.0,-65.75278917799648
-9380000.0,-65.80551621192672
-9360000.0,-65.76528819010532
-9340000.0,-65.7468388855552
-9320000.0,-65.7565432155954
-9300000.0,-65.78112109946976
-9280000.0,-65.75104066357277
-9260000.0,-65.72506656760561
-9240000.0,-65.766354942501
-9220000.0,-65.77185984124527
-9200000.0,-65.77567961455776
-9180000.0,-65.80342922305368
-9160000.0,-65.7901247112665
-9140000.0,-65.74318217352099
-9120000.0,-65.73895246266915
-9100000.0,-65.74992756958585
-9080000.0,-65.75878704438328
-9060000.0,-65.75889720764266
-9040000.0,-65.79052000102595
-9020000.0,-65.74493418928357
-9000000.0,-65.63926912838272
-8980000.0,-65.7339058564013
-8960000.0,-65.77202694781866
-8940000.0,-65.75897845871685
-8920000.0,-65.74751096769329
-8900000.0,-65.77330441252946
-8880000.0,-65.71907392100775
-8860000.0,-65.71378038635304
-8840000.0,-65.72083222292856
-8820000.0,-65.74205075851698
-8800000.0,-65.7565759570431
-8780000.0,-65.79424066667835
-8760000.0,-65.7801635117596
-8740000.0,-65.78355111345543
-8720000.0,-65.7726842720302
-8700000.0,-65.74473727567882
-8680000.0,-65.75970445721916
-8660000.0,-65.74647936899527
