Frequency (Hz),PSD (dBm)
-10000000.0,-59.80338876252268
-9980000.0,-63.42338761438121
-9960000.0,-65.88754802361981
-9940000.0,-65.89657474259957
-9920000.0,-65.96140469609824
-9900000.0,-65.98549822599038
-9880000.0,-65.97190329335616
-9860000.0,-65.95932690134129
-9840000.0,-65.90929705162016
-9820000.0,-65.94552706042069
-9800000.0,-65.98149960399644
-9780000.0,-65.93765108747277
-9760000.0,-65.96175642336749
-9740000.0,-65.95784485484144
-9720000.0,-65.94749977476002
-9700000.0,-65.96127942027373
-9680000.0,-65.97270665727306
-9660000.0,-65.93995605202811
-9640000.0,-65.91249218890354
-9620000.0,-65.92864193783164
-9600000.0,-65.92111503839939
-9580000.0,-65.951047254316
-9560000.0,-65.96726755581442
-9540000.0,-65.97296598184136
-9520000.0,-65.99150297456328
-9500000.0,-65.97462587251934
-9480000.0,-65.98364625034633
-9460000.0,-65.97260715610588
-9440000.0,-65.95631345961007
-9420000.0,-65.95371383549552
-9400000.0,-65.96176470179832
-9380000.0,-65.95089388017806
-9360000.0,-65.94441618765633
-9340000.0,-65.93869527950645
-9320000.0,-65.97048365902566
-9300000.0,-65.96688467579467
-9280000.0,-65.99716278955572
-9260000.0,-65.96773694194303
-9240000.0,-65.95922138818545
-9220000.0,-65.95343310743174
-9200000.0,-65.97673609237489
-9180000.0,-65.98778233118821
-9160000.0,-65.96942911436258
-9140000.0,-65.95109069172037
-9120000.0,-65.96818644630318
-9100000.0,-65.97431072672747
-9080000.0,-65.96798756802039
-9060000.0,-65.97096921226024
-9040000.0,-65.93988861512918
-9020000.0,-65.97052233579436
-9000000.0,-65.93082315061449
-8980000.0,-65.9464896261475
-8960000.0,-65.9499903152722
-8940000.0,-65.96652107621465
-8920000.0,-65.93664324002863
-8900000.0,-65.94206643841477
-8880000.0,-65.91657997987902
-8860000.0,-65.94117400624161
-8840000.0,-65.93054610484701
-8820000.0,-65.89888443894174
-8800000.0,-65.90694590267105
-8780000.0,-65.94139129571563
-8760000.0,-65.96191542464294
-8740000.0,-65.97161172929614
-8720000.0,-65.94327902550353
-8700000.0,-65.9060077194838
-8680000.0,-65.90606202315959
-8660000.0,-65.95234199146229
-8640000.0,-65.92600668604562
-8620000.0,-65.92651598132113
-8600000.0,-65.9689679729782
-8580000.0,-65.98019273793155
-8560000.0,-65.95883668377398
-8540000.0,-65.93579172126998
-8520000.0,-65.93460680941527
-8500000.0,-65.96927228009639
-8480000.0,-65.96409667104733
-8460000.0,-65.9164690586953
-8440000.0,-65.94330318708936
-8420000.0,-65.94140652274515
-8400000.0,-65.9460823232453
-8380000.0,-65.97962250443825
-8360000.0,-65.97572960687349
-8340000.0,-65.95417907229601
-8320000.0,-65.90825004240513
-8300000.0,-65.9238496465418
-8280000.0,-65.92686518541083
-8260000.0,-65.93571529177677
-8240000.0,-65.93281771537431
-8220000.0,-65.92308983943158
-8200000.0,-65.95189169109969
-8180000.0,-65.94870876915607
-8160000.0,-65.96401249798609
-8140000.0,-65.96062214585332
-8120000.0,-65.96515445247995
-8100000.0,-65.96031240619607
-8080000.0,-65.93165132992185
-8060000.0,-65.95237549408579
-8040000.0,-65.98761637604713
-8020000.0,-65.98635410965002
-8000000.0,-65.92545978896354
-7980000.0,-65.95912571459198
-7960000.0,-65.9973490371605
-7940000.0,-65.97481114936502
-7920000.0,-65.96702693492675
-7900000.0,-65.95881862277719
-7880000.0,-65.94887527760896
-7860000.0,-65.96810035997302
-7840000.0,-65.98390460246081
-7820000.0,-65.99983370313707
-7800000.0,-66.00697245000174
-7780000.0,-65.99195458748414
-7760000.0,-65.96511784540802
-7740000.0,-65.98766613915915
-7720000.0,-65.96896659404771
-7700000.0,-65.9459134768086
-7680000.0,-65.96697951903921
-7660000.0,-65.98336158377788
-7640000.0,-65.94396999953426
-7620000.0,-65.93716396379537
-7600000.0,-65.92927935613524
-7580000.0,-65.94665143875189
-7560000.0,-65.9562001735241
-7540000.0,-65.92580916691114
-7520000.0,-65.93159310065263
-7500000.0,-65.92705438249803
-7480000.0,-65.92894063500478
-7460000.0,-65.93551151643838
-7440000.0,-65.96890102805756
-7420000.0,-65.9677526637224
-7400000.0,-65.93657496499885
-7380000.0,-65.92138361331293
-7360000.0,-65.94821132509122
-7340000.0,-65.97418912918505
-7320000.0,-65.98972988877405
-7300000.0,-65.97730836405206
-7280000.0,-66.00070576065418
-7260000.0,-65.96459112232172
-7240000.0,-65.97003278491373
