Frequency (Hz),PSD (dBm)
-10000000.0,-65.75058991214999
-9980000.0,-65.74204459872335
-9960000.0,-65.71158669853939
-9940000.0,-65.73963832470673
-9920000.0,-65.79075557820651
-9900000.0,-65.76864870767866
-9880000.0,-65.75102396322329
-9860000.0,-65.74002979672518
-9840000.0,-65.73236932550884
-9820000.0,-65.75206623621395
-9800000.0,-65.73004643314535
-9780000.0,-65.74844019112516
-9760000.0,-65.75879166916651
-9740000.0,-65.73659444923135
-9720000.0,-65.71766177028832
-9700000.0,-65.74316671194048
-9680000.0,-65.76712690826602
-9660000.0,-65.77218975953309
-9640000.0,-65.77000568481535
-9620000.0,-65.77255655033255
-9600000.0,-65.75436845273262
-9580000.0,-65.744710423231
-9560000.0,-65.76284352706327
-9540000.0,-65.7813756472467
-9520000.0,-65.78379811991854
-9500000.0,-65.74197527840889
-9480000.0,-65.70401437839243
-9460000.0,-65.7505774424935
-9440000.0,-65.74593895224682
-9420000.0,-65.70579177647977
-9400000.0,-65.72907174958063
-9380000.0,-65.76140400361915
-9360000.0,-65.75906721549134
-9340000.0,-65.73984488624052
-9320000.0,-65.68532338315134
-9300000.0,-65.75511000125854
-9280000.0,-65.72435478455039
-9260000.0,-65.73876839686292
-9240000.0,-65.77864403337956
-9220000.0,-65.73574241599984
-9200000.0,-65.71582331959677
-9180000.0,-65.7075950515457
-9160000.0,-65.71771252596673
-9140000.0,-65.7288070729742
-9120000.0,-65.72244245304717
-9100000.0,-65.71450011773607
-9080000.0,-65.73835381489181
-9060000.0,-65.73605161486414
-9040000.0,-65.72147535760483
-9020000.0,-65.72681121039254
-9000000.0,-65.72749131715119
-8980000.0,-65.7740101704211
-8960000.0,-65.76248722575376
-8940000.0,-65.6925989819941
-8920000.0,-65.71052904674553
-8900000.0,-65.70036201803086
-8880000.0,-65.71526866487338
-8860000.0,-65.74132677483675
-8840000.0,-65.76563527595715
-8820000.0,-65.73968417438391
-8800000.0,-65.71466602867152
-8780000.0,-65.75890335349445
-8760000.0,-65.75706402676315
