Frequency (Hz),PSD (dBm)
-10000000.0,-65.79715929861258
-9980000.0,-65.81245900093518
-9960000.0,-65.8162796823005
-9940000.0,-65.79616938655772
-9920000.0,-65.80454603601888
-9900000.0,-65.81258031101781
-9880000.0,-65.80307322605901
-9860000.0,-65.82799479012931
-9840000.0,-65.79890014579605
-9820000.0,-65.77411060500162
-9800000.0,-65.80094117954377
-9780000.0,-65.81374342795044
-9760000.0,-65.79170973354012
-9740000.0,-65.81798793514041
-9720000.0,-65.80678445162499
-9700000.0,-65.75688428014143
-9680000.0,-65.81151227717004
-9660000.0,-65.80383051803898
-9640000.0,-65.78604467326011
-9620000.0,-65.78197955350917
-9600000.0,-65.80405659529676
-9580000.0,-65.79828745870286
-9560000.0,-65.796214938905
-9540000.0,-65.80332013932686
-9520000.0,-65.77651838039034
-9500000.0,-65.7847205090109
-9480000.0,-65.80923543718802
-9460000.0,-65.81417056292702
-9440000.0,-65.80783612580947
-9420000.0,-65.81136801519777
-9400000.0,-65.79638584242387
-9380000.0,-65.78909808581061
-9360000.0,-65.8032264393819
-9340000.0,-65.85313393004341
-9320000.0,-65.86718293942774
-9300000.0,-65.84856904045365
-9280000.0,-65.83022738240287
-9260000.0,-65.81596099798327
-9240000.0,-65.78642494459403
-9220000.0,-65.80789053259876
-9200000.0,-65.82103406341076
-9180000.0,-65.82111112733047
-9160000.0,-65.81103787149347
-9140000.0,-65.83100709242007
-9120000.0,-65.84146098608306
-9100000.0,-65.78810252549087
-9080000.0,-65.7758325745847
-9060000.0,-65.80755631415498
-9040000.0,-65.8199970286593
-9020000.0,-65.80505298532171
-9000000.0,-65.72105268680401
-8980000.0,-65.75706475813587
-8960000.0,-65.78013841303084
-8940000.0,-65.76241006880709
-8920000.0,-65.76110114176693
-8900000.0,-65.78366771211988
-8880000.0,-65.79732626357392
-8860000.0,-65.79096787206602
-8840000.0,-65.77753573525237
-8820000.0,-65.7863102583271
-8800000.0,-65.81721532282839
-8780000.0,-65.82293780161982
-8760000.0,-65.79091471518115
-8740000.0,-65.72635428902538
-8720000.0,-65.74405263192689
-8700000.0,-65.75622080362795
-8680000.0,-65.74271665384663
-8660000.0,-65.77259569541172
-8640000.0,-65.83286128352299
-8620000.0,-65.8188506796384
-8600000.0,-65.79490400524944
-8580000.0,-65.7697696408666
-8560000.0,-65.76087687215728
-8540000.0,-65.78786368922826
-8520000.0,-65.77040275628855
-8500000.0,-65.77698575397199
-8480000.0,-65.789814206205
-8460000.0,-65.78976310956514
-8440000.0,-65.79070559345544
-8420000.0,-65.77235301772906
-8400000.0,-65.76179330055294
-8380000.0,-65.79561263510635
-8360000.0,-65.82055680757325
-8340000.0,-65.82204797129405
-8320000.0,-65.78066133791349
-8300000.0,-65.7850215148053
-8280000.0,-65.80254230287682
-8260000.0,-65.81243710484107
-8240000.0,-65.81511913060851
-8220000.0,-65.81194211661338
-8200000.0,-65.84131697045082
-8180000.0,-65.82354120126935
-8160000.0,-65.8027726733668
-8140000.0,-65.87073921020783
-8120000.0,-65.81415325640036
-8100000.0,-65.74468169261945
-8080000.0,-65.77264256880694
-8060000.0,-65.82591060092727
-8040000.0,-65.83586820972081
-8020000.0,-65.80764704301745
-8000000.0,-65.79101871302393
-7980000.0,-65.82984583822218
-7960000.0,-65.82884564412005
-7940000.0,-65.80484476257308
-7920000.0,-65.80341434760669
-7900000.0,-65.82457562759859
-7880000.0,-65.84014708207648
-7860000.0,-65.81279402425528
-7840000.0,-65.78684770627787
-7820000.0,-65.84045913641239
-7800000.0,-65.83724355457535
-7780000.0,-65.81783773899598
-7760000.0,-65.8311156505159
-7740000.0,-65.80302645764345
-7720000.0,-65.79454813399406
-7700000.0,-65.78627764104436
-7680000.0,-65.83274081771765
-7660000.0,-65.83035411376696
-7640000.0,-65.84174407287857
-7620000.0,-65.85234005552812
-7600000.0,-65.81126105559531
-7580000.0,-65.78022288864119
-7560000.0,-65.78078376523854
-7540000.0,-65.78531706694248
-7520000.0,-65.8003119314941
-7500000.0,-65.81756426609178
-7480000.0,-65.78945487269893
-7460000.0,-65.79594469914859
-7440000.0,-65.77875096819112
-7420000.0,-65.79041073085827
-7400000.0,-65.80354504619629
-7380000.0,-65.83398482048881
-7360000.0,-65.82309935544322
-7340000.0,-65.80974540475314
-7320000.0,-65.81629284766589
-7300000.0,-65.84818682220134
-7280000.0,-65.82593579331527
-7260000.0,-65.77339643316589
-7240000.0,-65.80998512411473
-7220000.0,-65.79123598072164
