Frequency (Hz),PSD (dBm)
-10000000.0,-65.4472209861712
-9980000.0,-65.61598769729635
-9960000.0,-65.66528000127944
-9940000.0,-65.66977944977656
-9920000.0,-65.64902128102979
-9900000.0,-65.65640705167911
-9880000.0,-65.66463042555381
-9860000.0,-65.6981868667629
-9840000.0,-65.66245308706556
-9820000.0,-65.69021335175134
-9800000.0,-65.70683005832267
-9780000.0,-65.69783978703482
-9760000.0,-65.67566404033042
-9740000.0,-65.64989487415693
-9720000.0,-65.65021992657616
-9700000.0,-65.684032188899
-9680000.0,-65.68789056353005
-9660000.0,-65.67877433588008
-9640000.0,-65.6782698155933
-9620000.0,-65.6680107902836
-9600000.0,-65.66766705654912
-9580000.0,-65.692253241341
-9560000.0,-65.70534404216444
-9540000.0,-65.7082554215914
-9520000.0,-65.71698006824542
-9500000.0,-65.71944784205358
-9480000.0,-65.69258828196634
-9460000.0,-65.66672901484257
-9440000.0,-65.71905118025241
-9420000.0,-65.70803169101495
-9400000.0,-65.7375242503951
-9380000.0,-65.69397110155874
-9360000.0,-65.70661896769107
-9340000.0,-65.72481551455957
-9320000.0,-65.70277061577166
-9300000.0,-65.71413852098709
-9280000.0,-65.7163603308916
-9260000.0,-65.7100551955699
-9240000.0,-65.72502658553898
-9220000.0,-65.69044675963197
-9200000.0,-65.65706268048639
-9180000.0,-65.66373767161524
-9160000.0,-65.64699586343045
-9140000.0,-65.66270159502507
-9120000.0,-65.68017411800045
-9100000.0,-65.69911915471818
-9080000.0,-65.70025218273125
-9060000.0,-65.69367304125097
-9040000.0,-65.67846818153453
-9020000.0,-65.67824456136962
-9000000.0,-65.68716291526107
-8980000.0,-65.68636960392115
-8960000.0,-65.71643162901483
-8940000.0,-65.68740933174055
-8920000.0,-65.66973891585417
-8900000.0,-65.64271991336935
-8880000.0,-65.65378866211672
-8860000.0,-65.69985659210124
-8840000.0,-65.71987079017511
-8820000.0,-65.73009039663441
-8800000.0,-65.67061244243081
-8780000.0,-65.67967632317514
-8760000.0,-65.703774957368
-8740000.0,-65.71166221375752
-8720000.0,-65.72562250901203
-8700000.0,-65.69812615368961
-8680000.0,-65.67634198154931
-8660000.0,-65.66778551248618
-8640000.0,-65.64162721069829
-8620000.0,-65.63032692242149
-8600000.0,-65.67555823432856
-8580000.0,-65.68003864578624
-8560000.0,-65.70691762018173
-8540000.0,-65.70861759505569
-8520000.0,-65.68148643807471
-8500000.0,-65.6718031404308
-8480000.0,-65.69866738993504
-8460000.0,-65.71566217690348
-8440000.0,-65.70154101934489
-8420000.0,-65.6550776773186
-8400000.0,-65.69901725138108
-8380000.0,-65.71792188534886
-8360000.0,-65.70956677655148
-8340000.0,-65.72380603835865
-8320000.0,-65.73758023623276
-8300000.0,-65.71503750450668
-8280000.0,-65.72321351649452
-8260000.0,-65.70045637283086
-8240000.0,-65.70331853606228
-8220000.0,-65.6870724268285
-8200000.0,-65.6705512483502
-8180000.0,-65.67362982285945
-8160000.0,-65.69440243262582
-8140000.0,-65.70112157275057
-8120000.0,-65.68962106250598
-8100000.0,-65.67219436698728
-8080000.0,-65.69234382279281
-8060000.0,-65.68202273466156
-8040000.0,-65.67158497297763
-8020000.0,-65.72362723582432
-8000000.0,-65.71816520936318
-7980000.0,-65.66746742539051
-7960000.0,-65.6828682415454
-7940000.0,-65.73116723912612
-7920000.0,-65.718931110395
-7900000.0,-65.71730632465338
-7880000.0,-65.73167051343506
-7860000.0,-65.69759061233009
-7840000.0,-65.66028530297905
-7820000.0,-65.64700966101167
-7800000.0,-65.68073211272225
-7780000.0,-65.67166639976318
-7760000.0,-65.69217582295208
-7740000.0,-65.7033408937168
-7720000.0,-65.67775444333604
-7700000.0,-65.72293888653601
-7680000.0,-65.69425191795519
-7660000.0,-65.70435900484517
-7640000.0,-65.70724707375788
-7620000.0,-65.67841529697719
-7600000.0,-65.68672431372643
-7580000.0,-65.69462239519939
-7560000.0,-65.64564987730536
-7540000.0,-65.70445578730079
-7520000.0,-65.68985995270579
-7500000.0,-65.67589284342817
-7480000.0,-65.68490652645819
-7460000.0,-65.71354859810893
-7440000.0,-65.72095752715855
-7420000.0,-65.67902973548539
-7400000.0,-65.66293451809774
-7380000.0,-65.71403871313818
-7360000.0,-65.70656360950038
-7340000.0,-65.68934522277145
-7320000.0,-65.71860978164219
-7300000.0,-65.68630674037364
-7280000.0,-65.69279146738478
-7260000.0,-65.72182636307068
-7240000.0,-65.7194767389071
-7220000.0,-65.69376937570897
-7200000.0,-65.6789087072081
-7180000.0,-65.69208979571984
-7160000.0,-65.7210216493945
-7140000.0,-65.66114694847592
-7120000.0,-65.68820251451984
-7100000.0,-65.71630509465682
-7080000.0,-65.68168745176257
-7060000.0,-65.69942175073679
-7040000.0,-65.7528426439408
-7020000.0,-65.72497749633737
-7000000.0,-65.72576478497909
-6980000.0,-65.74420389887091
-6960000.0,-65.7606586703925
-6940000.0,-65.74010101439657
-6920000.0,-65.72321917399476
-6900000.0,-65.72450662880246
-6880000.0,-65.75506800742966
-6860000.0,-65.725887769238
-6840000.0,-65.73969481694328
-6820000.0,-65.74302881900604
-6800000.0,-65.72254270687934
-6780000.0,-65.6793792751675
-6760000.0,-65.67407582150022
-6740000.0,-65.70889329184332
-6720000.0,-65.71344741794947
-6700000.0,-65.69891918397364
-6680000.0,-65.67879331070417
-6660000.0,-65.67469162166931
-6640000.0,-65.68388475116323
-6620000.0,-65.70625862318747
-6600000.0,-65.67750971950534
-6580000.0,-65.69239411282153
-6560000.0,-65.71162175969606
-6540000.0,-65.69921184442256
-6520000.0,-65.71276210879877
-6500000.0,-65.74824506825425
-6480000.0,-65.73315279681809
-6460000.0,-65.7144670421246
-6440000.0,-65.70917181963051
-6420000.0,-65.69341236868102
-6400000.0,-65.72154950060508
-6380000.0,-65.70700338929686
-6360000.0,-65.7282520851987
-6340000.0,-65.71468025644867
-6320000.0,-65.71285603796888
-6300000.0,-65.69803715882371
-6280000.0,-65.7230349033421
-6260000.0,-65.70449634054265
-6240000.0,-65.70566194000216
-6220000.0,-65.72262989742042
-6200000.0,-65.72617436836767
-6180000.0,-65.71705406059087
-6160000.0,-65.6918891904387
-6140000.0,-65.71632999689382
-6120000.0,-65.70656406069307
-6100000.0,-65.681125884053
-6080000.0,-65.72632877190334
-6060000.0,-65.71632261687084
-6040000.0,-65.72666212822838
-6020000.0,-65.73089886564807
-6000000.0,-65.71818684450464
-5980000.0,-65.70298719705949
-5960000.0,-65.73478973135332
-5940000.0,-65.73784198671889
-5920000.0,-65.75470399398955
-5900000.0,-65.75027992018661
-5880000.0,-65.7430449687599
-5860000.0,-65.73537027331344
-5840000.0,-65.73339754275256
-5820000.0,-65.72129942857916
-5800000.0,-65.72952867046197
-5780000.0,-65.72371622767464
-5760000.0,-65.76361815694648
-5740000.0,-65.74631377510629
-5720000.0,-65.72634630893626
-5700000.0,-65.72232447613763
-5680000.0,-65.6992379853534
-5660000.0,-65.70918572700451
-5640000.0,-65.7342459574626
-5620000.0,-65.72455125787326
-5600000.0,-65.72795914011165
-5580000.0,-65.79273924359116
-5560000.0,-65.74324454744846
-5540000.0,-65.71641227206561
-5520000.0,-65.71273760695595
-5500000.0,-65.75406632522228
-5480000.0,-65.73598595182679
-5460000.0,-65.71491258016577
-5440000.0,-65.73986959927731
-5420000.0,-65.77900357298999
-5400000.0,-65.74921548644026
-5380000.0,-65.72564069102069
-5360000.0,-65.75152282026876
-5340000.0,-65.77957219865493
-5320000.0,-65.76363295036609
-5300000.0,-65.72052987531889
-5280000.0,-65.74628318079743
-5260000.0,-65.76728496190293
-5240000.0,-65.76649390318532
-5220000.0,-65.73763064493399
-5200000.0,-65.75277342337237
-5180000.0,-65.73925119389042
-5160000.0,-65.6846803881081
-5140000.0,-65.69211733666907
-5120000.0,-65.73623881116964
-5100000.0,-65.79403966177
-5080000.0,-65.77786560887614
-5060000.0,-65.79890341203124
-5040000.0,-65.78145369510288
-5020000.0,-65.6882858263434
-5000000.0,-65.54914590097749
-4980000.0,-65.68148747790832
-4960000.0,-65.69793533535605
-4940000.0,-65.72842698091446
-4920000.0,-65.76439235559084
-4900000.0,-65.75082258051063
-4880000.0,-65.79002756483239
-4860000.0,-65.78948156294062
-4840000.0,-65.77809408282766
-4820000.0,-65.77709866347988
-4800000.0,-65.75804861434877
-4780000.0,-65.7597600316118
-4760000.0,-65.76817655093964
-4740000.0,-65.79205744855669
-4720000.0,-65.78265230007212
-4700000.0,-65.76694216924382
-4680000.0,-65.76231653746945
-4660000.0,-65.79458696612781
-4640000.0,-65.79375636265767
-4620000.0,-65.76904667795957
-4600000.0,-65.75814304182123
-4580000.0,-65.78393066100166
-4560000.0,-65.77992208216466
-4540000.0,-65.80576717596882
-4520000.0,-65.8177931877735
-4500000.0,-65.80072561177363
-4480000.0,-65.7892494767363
-4460000.0,-65.77428131743154
-4440000.0,-65.79726993986642
-4420000.0,-65.85333748024105
-4400000.0,-65.8102808882302
-4380000.0,-65.77698885615109
-4360000.0,-65.74919791179357
-4340000.0,-65.77820201200254
-4320000.0,-65.78377459943682
-4300000.0,-65.81020599329284
-4280000.0,-65.80889868114633
-4260000.0,-65.82086994616107
-4240000.0,-65.80255996317987
-4220000.0,-65.79292969202405
-4200000.0,-65.81702778543512
-4180000.0,-65.78656559739896
-4160000.0,-65.75234876744885
-4140000.0,-65.77779082118185
-4120000.0,-65.74693410150313
-4100000.0,-65.79104685655662
-4080000.0,-65.823487733526
-4060000.0,-65.7622817147485
-4040000.0,-65.7669613264724
-4020000.0,-65.80304629014185
-4000000.0,-65.783263606926
-3980000.0,-65.76983389953978
-3960000.0,-65.78979927981561
-3940000.0,-65.7764720020685
-3920000.0,-65.73877293653507
-3900000.0,-65.78519571535685
-3880000.0,-65.79766168175631
-3860000.0,-65.80962568224916
-3840000.0,-65.78520710025754
-3820000.0,-65.76970047524632
-3800000.0,-65.75113626346581
-3780000.0,-65.76583952908085
-3760000.0,-65.77108850613105
-3740000.0,-65.77559001814575
-3720000.0,-65.79684628491162
-3700000.0,-65.79957625671773
-3680000.0,-65.79373012942699
-3660000.0,-65.74823725209781
-3640000.0,-65.76401588072795
-3620000.0,-65.83188525837357
-3600000.0,-65.85536000505734
-3580000.0,-65.79347301842257
-3560000.0,-65.80454282175447
-3540000.0,-65.81392532135774
-3520000.0,-65.79561514558063
-3500000.0,-65.82104571715267
-3480000.0,-65.78495982167242
-3460000.0,-65.76845488437046
-3440000.0,-65.77389759186022
-3420000.0,-65.76517971248015
-3400000.0,-65.74982046973747
-3380000.0,-65.76535141857144
-3360000.0,-65.7758899965964
-3340000.0,-65.78847205311426
-3320000.0,-65.80613349361403
-3300000.0,-65.81637677582816
-3280000.0,-65.80732481950409
-3260000.0,-65.77184561848982
-3240000.0,-65.80971419271154
-3220000.0,-65.81931629987267
-3200000.0,-65.8043305571681
-3180000.0,-65.81336681305868
-3160000.0,-65.81590474412673
-3140000.0,-65.8426966188567
-3120000.0,-65.83369699207697
-3100000.0,-65.78020656937171
-3080000.0,-65.76374486483783
