Frequency (Hz),PSD (dBm)
-10000000.0,-65.97270170434173
-9980000.0,-65.99376389104312
-9960000.0,-66.01010833523587
-9940000.0,-65.99396069977352
-9920000.0,-65.9928909870948
-9900000.0,-65.97327144957245
-9880000.0,-65.96471853135229
-9860000.0,-65.99571036719955
-9840000.0,-66.009264512006
-9820000.0,-65.99671653759698
-9800000.0,-66.02838216732523
-9780000.0,-65.99738871493057
-9760000.0,-65.97371819243192
-9740000.0,-65.98710561170819
-9720000.0,-65.98063699985092
-9700000.0,-65.96865168109288
-9680000.0,-65.98901976404699
-9660000.0,-66.01527835321417
-9640000.0,-66.00566242526078
-9620000.0,-65.97802405959949
-9600000.0,-65.96734642199814
-9580000.0,-66.02111519296389
-9560000.0,-66.00618628144245
-9540000.0,-66.00487452422368
-9520000.0,-65.96016267140186
-9500000.0,-65.94895163277697
-9480000.0,-65.99169543579299
-9460000.0,-65.98013023469984
-9440000.0,-66.01785276554645
-9420000.0,-66.00684091525189
-9400000.0,-65.9580596178594
-9380000.0,-65.980495269335
-9360000.0,-65.97157755280772
-9340000.0,-66.0007919805432
-9320000.0,-65.99929698643963
-9300000.0,-66.00893659050396
-9280000.0,-66.00383739484403
-9260000.0,-66.00251334967369
-9240000.0,-65.99805432363127
-9220000.0,-66.01299987373405
-9200000.0,-66.0071268768333
-9180000.0,-65.97740569020063
-9160000.0,-65.99741265087282
-9140000.0,-66.01433145803385
-9120000.0,-65.95158453699695
-9100000.0,-65.96533295677797
-9080000.0,-65.96718725561986
-9060000.0,-65.99424213888109
-9040000.0,-66.00126079317343
-9020000.0,-66.01506611327136
-9000000.0,-65.98456535302876
-8980000.0,-65.9889568007626
-8960000.0,-65.98599680219368
-8940000.0,-65.97676385198972
-8920000.0,-65.98698352099194
-8900000.0,-66.00302959770247
-8880000.0,-66.01463057550289
-8860000.0,-65.98348873215652
-8840000.0,-65.96615838237169
-8820000.0,-65.96211855240091
-8800000.0,-65.91858944436692
-8780000.0,-65.95670070256611
-8760000.0,-65.97658123979268
-8740000.0,-65.9977339500732
-8720000.0,-66.0069054123353
-8700000.0,-65.95384300474488
-8680000.0,-65.96059759076573
-8660000.0,-65.97400124618039
-8640000.0,-65.96537478957663
-8620000.0,-65.96477028816771
-8600000.0,-65.98605225089368
-8580000.0,-66.00401428852257
-8560000.0,-66.01692577190072
-8540000.0,-65.9800288165078
-8520000.0,-65.98732610379264
-8500000.0,-65.96651078292508
-8480000.0,-65.9925018902236
-8460000.0,-66.02735921925135
-8440000.0,-66.00421814612369
-8420000.0,-66.00864050705519
-8400000.0,-66.0131088231163
-8380000.0,-66.01005407709111
-8360000.0,-66.02612545177615
-8340000.0,-66.00626967000186
-8320000.0,-65.99237094808895
-8300000.0,-65.98322646455821
-8280000.0,-66.01685185582392
-8260000.0,-66.04359071720513
-8240000.0,-66.01149661378801
-8220000.0,-66.0066995783581
-8200000.0,-65.97746384436252
-8180000.0,-65.99262833144354
-8160000.0,-66.03593112627307
-8140000.0,-66.01174224584761
-8120000.0,-66.02722528725967
-8100000.0,-66.0460770209072
-8080000.0,-66.03902844018977
-8060000.0,-66.0305199337835
-8040000.0,-66.01680035214376
-8020000.0,-65.97927874195972
-8000000.0,-65.83969617030935
-7980000.0,-65.9590724098867
-7960000.0,-66.00070654860608
-7940000.0,-65.99640273612087
-7920000.0,-65.98929783020645
-7900000.0,-66.03013134440504
-7880000.0,-66.02160234329773
-7860000.0,-65.99423708754367
-7840000.0,-65.99291762696366
-7820000.0,-65.95404749820082
-7800000.0,-66.00293707488629
-7780000.0,-65.98706237351433
-7760000.0,-65.98852462289831
-7740000.0,-66.02608883403576
-7720000.0,-65.98619564884744
-7700000.0,-66.00616017281624
-7680000.0,-66.0027744538503
-7660000.0,-66.00424187688789
-7640000.0,-66.00823415618117
-7620000.0,-65.98554952329584
-7600000.0,-65.97910954269553
-7580000.0,-66.01948139513188
-7560000.0,-66.01991426716219
-7540000.0,-65.9854711897693
-7520000.0,-66.01122079005879
-7500000.0,-66.02075994009276
-7480000.0,-66.00394535911693
-7460000.0,-66.00306399078468
-7440000.0,-66.01194008034022
-7420000.0,-65.99835237898255
-7400000.0,-65.99529559944372
-7380000.0,-66.00506540821787
-7360000.0,-66.02700565185768
-7340000.0,-65.99755544394253
-7320000.0,-65.99213297136609
-7300000.0,-65.99420289741727
-7280000.0,-66.01846538956312
-7260000.0,-66.02526473166682
-7240000.0,-66.02515686847998
-7220000.0,-66.05500492904277
-7200000.0,-66.04185864887117
-7180000.0,-66.03745034686429
-7160000.0,-66.04408989615334
-7140000.0,-66.0280209410272
-7120000.0,-66.05097116889715
-7100000.0,-66.0651316946449
-7080000.0,-66.04174273381113
-7060000.0,-66.03602849338944
-7040000.0,-66.00849218735068
-7020000.0,-65.99564465569826
-7000000.0,-65.98291999937496
-6980000.0,-66.03123699769806
-6960000.0,-66.02262157310263
-6940000.0,-65.98553157156881
-6920000.0,-66.02526039052348
-6900000.0,-66.0551478895112
-6880000.0,-65.99824993603194
-6860000.0,-65.98688832209153
-6840000.0,-65.99290766802008
-6820000.0,-66.00710569415762
-6800000.0,-66.03593935203882
-6780000.0,-66.01102891159086
-6760000.0,-66.02230537661872
