Frequency (Hz),PSD (dBm)
-10000000.0,-58.13439640823564
-9980000.0,-61.647613144561646
-9960000.0,-64.46613891297694
-9940000.0,-64.78149250685055
-9920000.0,-64.08622987393912
-9900000.0,-63.50733315286181
-9880000.0,-65.42362040238363
-9860000.0,-65.74628969320321
-9840000.0,-66.11021938981713
-9820000.0,-66.36693760231722
-9800000.0,-66.52988787314705
-9780000.0,-66.94153169683203
-9760000.0,-67.10431289342753
-9740000.0,-67.28525384276354
-9720000.0,-67.36775980696665
-9700000.0,-67.41442970960111
-9680000.0,-67.45113028448054
-9660000.0,-67.4823649370517
-9640000.0,-67.50264182206492
-9620000.0,-67.54406586958781
-9600000.0,-67.57183692076427
-9580000.0,-67.54352439194624
-9560000.0,-67.52466454338483
-9540000.0,-67.52333549543235
-9520000.0,-67.57441618459046
-9500000.0,-67.56242027959195
-9480000.0,-67.54040259647769
-9460000.0,-67.54180998675993
-9440000.0,-67.55482611718568
-9420000.0,-67.56195382137349
-9400000.0,-67.55075920690284
-9380000.0,-67.53303117961889
-9360000.0,-67.49961734343495
-9340000.0,-67.51223282856724
-9320000.0,-67.56050709797304
-9300000.0,-67.54966917423738
-9280000.0,-67.51924599076264
-9260000.0,-67.5223728165089
-9240000.0,-67.53207058093699
-9220000.0,-67.5250556235671
-9200000.0,-67.54067146950669
-9180000.0,-67.5620642468743
-9160000.0,-67.59758300974569
-9140000.0,-67.5891974282236
-9120000.0,-67.5636752603702
-9100000.0,-67.59579326883446
-9080000.0,-67.65358194020327
-9060000.0,-67.61995288442618
-9040000.0,-67.57047682523688
-9020000.0,-67.63102267721804
-9000000.0,-67.62732355440062
-8980000.0,-67.57932022218021
-8960000.0,-67.59815595343255
-8940000.0,-67.62347368614193
-8920000.0,-67.58542480426458
-8900000.0,-67.57969875810387
-8880000.0,-67.54859770823268
-8860000.0,-67.54417697073558
-8840000.0,-67.48107346515452
-8820000.0,-67.45871661954234
-8800000.0,-67.5829255002212
-8780000.0,-67.59236245497975
-8760000.0,-67.55621967557272
-8740000.0,-67.57724132085745
-8720000.0,-67.57664451957481
-8700000.0,-67.59899620897376
-8680000.0,-67.58509097103388
-8660000.0,-67.59992183664505
-8640000.0,-67.62768127009691
-8620000.0,-67.60632322994834
-8600000.0,-67.5762673644531
-8580000.0,-67.61639359848638
-8560000.0,-67.60563824561503
-8540000.0,-67.55382090244373
-8520000.0,-67.51042573910831
-8500000.0,-67.48039244400354
-8480000.0,-67.4937912264944
-8460000.0,-67.45877708168466
-8440000.0,-67.39485852073477
-8420000.0,-67.31020324353022
-8400000.0,-67.27150018227262
-8380000.0,-67.24606416328466
-8360000.0,-67.20358663485831
-8340000.0,-67.11752712541463
-8320000.0,-67.05256867617729
-8300000.0,-66.98542439272686
-8280000.0,-66.9321368624088
-8260000.0,-66.79150998809375
-8240000.0,-66.69057062658361
-8220000.0,-66.50939507052274
-8200000.0,-66.18163256970989
-8180000.0,-66.0760983332686
-8160000.0,-65.73098938577024
-8140000.0,-65.38970669645619
-8120000.0,-65.02912849395689
-8100000.0,-63.38225240974839
-8080000.0,-63.75903487730287
-8060000.0,-64.31416557412126
-8040000.0,-64.12944206359852
-8020000.0,-60.92086179367964
-8000000.0,-57.19216036082939
-7980000.0,-60.93492665366363
-7960000.0,-64.02919309468615
-7940000.0,-64.00402741907133
-7920000.0,-63.550718329487204
-7900000.0,-63.28098072434063
-7880000.0,-65.05677197996494
-7860000.0,-65.64395499475098
-7840000.0,-66.11006567729916
-7820000.0,-66.50986163355937
-7800000.0,-66.59642655353875
-7780000.0,-66.85266755533868
-7760000.0,-67.10811074070224
-7740000.0,-67.21890944238064
-7720000.0,-67.24717161101256
-7700000.0,-67.30516102177336
-7680000.0,-67.34754195792698
-7660000.0,-67.42362333141934
-7640000.0,-67.47584544229197
-7620000.0,-67.48521115432423
-7600000.0,-67.49089361008248
-7580000.0,-67.50950226062682
-7560000.0,-67.57364240540467
-7540000.0,-67.64341289099731
-7520000.0,-67.63885725258478
-7500000.0,-67.63101350810419
-7480000.0,-67.62474503317694
-7460000.0,-67.63645188519757
-7440000.0,-67.61777438187364
-7420000.0,-67.62579485721992
-7400000.0,-67.60377821979509
-7380000.0,-67.57511539840326
-7360000.0,-67.51711576156934
-7340000.0,-67.52126709126458
-7320000.0,-67.49302665523759
-7300000.0,-67.48547870074
-7280000.0,-67.46912367500796
-7260000.0,-67.44727582583481
-7240000.0,-67.44158381853384
-7220000.0,-67.42163264206229
-7200000.0,-67.38690499425789
-7180000.0,-67.31315122791412
-7160000.0,-67.30418314095589
