Frequency (Hz),PSD (dBm)
-10000000.0,-65.93551355686506
-9980000.0,-65.94912340515253
-9960000.0,-65.95275757944191
-9940000.0,-65.97443885611966
-9920000.0,-65.99442665627079
-9900000.0,-65.99125440705507
-9880000.0,-65.97302506483388
-9860000.0,-65.99517584275063
-9840000.0,-65.99381928539334
-9820000.0,-66.0013468685867
-9800000.0,-65.95956887038453
-9780000.0,-65.9481960922078
-9760000.0,-65.94663039018066
-9740000.0,-65.94737527861527
-9720000.0,-66.0083327991382
-9700000.0,-66.03523937035176
-9680000.0,-65.98559592497406
-9660000.0,-66.00175347400076
-9640000.0,-65.9813019276751
-9620000.0,-65.97439514716822
-9600000.0,-65.96473503798813
-9580000.0,-65.97162746508765
-9560000.0,-66.01521071207252
-9540000.0,-65.98896455387832
-9520000.0,-66.0040790109456
-9500000.0,-66.01487343474612
-9480000.0,-65.99961730545623
-9460000.0,-65.9435821806574
-9440000.0,-65.93795729488022
-9420000.0,-65.92344707689102
-9400000.0,-65.97940105905869
-9380000.0,-65.99557463309884
-9360000.0,-65.99869117156891
-9340000.0,-65.98588501303375
-9320000.0,-66.0263400739502
-9300000.0,-66.03435700407528
-9280000.0,-66.00659595752842
-9260000.0,-65.99714373314188
-9240000.0,-65.97392217473913
-9220000.0,-65.96442533656504
-9200000.0,-66.03235370481113
-9180000.0,-66.01517414975308
-9160000.0,-65.9991515431997
-9140000.0,-65.99093549436628
-9120000.0,-65.98299018848662
-9100000.0,-65.97296716243376
-9080000.0,-65.95773198710464
-9060000.0,-65.95774749642206
-9040000.0,-65.95779858079577
-9020000.0,-65.9795503687981
-9000000.0,-65.9405826682942
-8980000.0,-65.9368944127108
-8960000.0,-65.93370402373607
-8940000.0,-65.91533149481742
-8920000.0,-65.88921698908932
-8900000.0,-65.91259733881147
-8880000.0,-65.96126500581246
-8860000.0,-65.98532714023912
-8840000.0,-65.98764132522564
-8820000.0,-65.98556087440308
-8800000.0,-65.94631551705908
-8780000.0,-66.00095878538224
-8760000.0,-66.00674132911891
-8740000.0,-65.99085720336672
-8720000.0,-65.96148317839913
-8700000.0,-65.94347412138208
-8680000.0,-65.96524369770985
-8660000.0,-65.95524974213353
-8640000.0,-65.95057578801612
-8620000.0,-65.93357696623133
-8600000.0,-65.94223394742416
-8580000.0,-65.96684713259616
-8560000.0,-65.99380068649853
-8540000.0,-65.96645981129055
-8520000.0,-65.9490335961733
-8500000.0,-65.97063696706884
-8480000.0,-65.99286638693928
-8460000.0,-65.97344814969611
-8440000.0,-65.97089968599259
-8420000.0,-65.95995514158287
-8400000.0,-65.9826655247544
-8380000.0,-65.96779367329128
-8360000.0,-65.96375317503252
-8340000.0,-65.98363988327728
-8320000.0,-65.994520929859
-8300000.0,-65.9876102438738
-8280000.0,-65.96883196017842
-8260000.0,-65.96485251605009
-8240000.0,-65.99265890115247
-8220000.0,-65.99217248035367
-8200000.0,-65.94915765588159
-8180000.0,-65.9745177724919
-8160000.0,-65.96346070527244
-8140000.0,-65.98760689334901
-8120000.0,-66.01080827132934
-8100000.0,-66.01242771297322
-8080000.0,-65.9955064353269
-8060000.0,-65.99426188245528
-8040000.0,-65.95350591601877
-8020000.0,-65.95406445512296
-8000000.0,-65.97029852318298
-7980000.0,-65.94896985200647
-7960000.0,-65.97102244273393
-7940000.0,-66.02751650683973
-7920000.0,-65.98161082632149
-7900000.0,-65.95784250339102
-7880000.0,-65.99079784522974
-7860000.0,-65.99343820688571
-7840000.0,-65.97870536115852
-7820000.0,-65.97584373402103
-7800000.0,-65.94596670789055
-7780000.0,-65.96936535998695
-7760000.0,-65.99384104109045
-7740000.0,-65.99659243061909
-7720000.0,-65.98078875764413
-7700000.0,-65.9620928513428
-7680000.0,-65.99630077578227
-7660000.0,-66.00467287876656
-7640000.0,-65.97522033629278
-7620000.0,-65.97321456497043
-7600000.0,-65.95895144713138
-7580000.0,-65.95887210767546
-7560000.0,-65.98154258695233
-7540000.0,-65.9482044527779
-7520000.0,-65.94849102750466
-7500000.0,-65.97468221377201
-7480000.0,-65.95781204819487
-7460000.0,-65.97341032511746
-7440000.0,-65.96493890486384
-7420000.0,-65.9820179880536
-7400000.0,-66.00162016062164
-7380000.0,-65.96684066279533
-7360000.0,-65.9659023456802
-7340000.0,-65.99583862460548
-7320000.0,-65.98182967418238
-7300000.0,-65.9678308694481
-7280000.0,-65.97159320458627
-7260000.0,-65.98391313238302
-7240000.0,-65.9841814749835
-7220000.0,-65.9853753838855
-7200000.0,-65.98438982828051
-7180000.0,-65.97406504827943
-7160000.0,-65.99969512406844
-7140000.0,-66.00704271658341
-7120000.0,-65.9976916495044
-7100000.0,-66.00566623087134
-7080000.0,-65.97323342887569
-7060000.0,-65.96379521335896
-7040000.0,-65.95856305029527
-7020000.0,-65.98973665160288
-7000000.0,-65.95379722976278
-6980000.0,-65.96134231811097
-6960000.0,-66.00967911512265
-6940000.0,-66.01880087028763
-6920000.0,-66.00681494940737
-6900000.0,-66.0344110640875
-6880000.0,-66.02887035981063
