Frequency (Hz),PSD (dBm)
-10000000.0,-65.86568174104342
-9980000.0,-65.90855034458086
-9960000.0,-65.91974143385477
-9940000.0,-65.98379271146462
-9920000.0,-65.95172860313086
-9900000.0,-65.95839023152858
-9880000.0,-65.96308609645126
-9860000.0,-65.9452024134145
-9840000.0,-65.93582376701202
-9820000.0,-65.95966960573523
-9800000.0,-65.93845562140332
-9780000.0,-65.94344368511555
-9760000.0,-65.96247678683457
-9740000.0,-65.99803082388766
-9720000.0,-65.98129675605513
-9700000.0,-65.95247806123842
-9680000.0,-66.00059183792511
-9660000.0,-65.98399093420181
-9640000.0,-65.94607858027865
-9620000.0,-65.96968542513463
-9600000.0,-65.97411191801834
-9580000.0,-65.97406520511343
-9560000.0,-65.97892806556779
-9540000.0,-65.9631223471154
-9520000.0,-65.97149849773312
-9500000.0,-65.95454461232035
-9480000.0,-65.91272623731297
-9460000.0,-65.91982007736432
-9440000.0,-65.98581189310312
-9420000.0,-65.96149218727774
-9400000.0,-65.94335551063317
-9380000.0,-65.94971483619038
-9360000.0,-65.93137300032853
-9340000.0,-65.98286603778288
-9320000.0,-65.98800475162437
-9300000.0,-65.98610403651554
-9280000.0,-65.95055072684957
-9260000.0,-65.95596752713332
-9240000.0,-65.96967393952849
-9220000.0,-65.95294828243732
-9200000.0,-65.93437213808335
-9180000.0,-65.93634023094236
-9160000.0,-65.92514638929174
-9140000.0,-65.97628018609937
-9120000.0,-66.00260402853108
-9100000.0,-65.94089227608731
-9080000.0,-65.9224695213303
-9060000.0,-65.92864071295298
-9040000.0,-65.91908090130266
-9020000.0,-65.92655560345145
-9000000.0,-65.91708570819902
-8980000.0,-65.92664337838357
-8960000.0,-65.90789517877614
-8940000.0,-65.95819397558532
-8920000.0,-65.95062166229596
-8900000.0,-65.93553681479403
-8880000.0,-65.96570572359839
-8860000.0,-65.9340329263856
-8840000.0,-65.89390513309735
-8820000.0,-65.87630191395212
-8800000.0,-65.89146552449307
-8780000.0,-65.92877608400536
-8760000.0,-65.91876591382764
-8740000.0,-65.9728833421517
-8720000.0,-65.95266231169727
-8700000.0,-65.93821100122133
-8680000.0,-65.94024433606968
-8660000.0,-65.93479208959617
-8640000.0,-65.91482193865899
-8620000.0,-65.88594955356183
-8600000.0,-65.91154306955269
-8580000.0,-65.9400321200174
-8560000.0,-65.96351986634373
-8540000.0,-65.94763186489176
-8520000.0,-65.95416865091758
-8500000.0,-65.93545573432104
-8480000.0,-65.94272071759146
-8460000.0,-65.95964047452357
-8440000.0,-65.9418932582082
-8420000.0,-65.92604307383036
-8400000.0,-65.957137360331
-8380000.0,-65.96774416538369
-8360000.0,-65.95384930747407
-8340000.0,-65.92072414962729
-8320000.0,-65.97761315246355
-8300000.0,-65.97450444410856
-8280000.0,-65.95503139682566
-8260000.0,-65.94124428532247
-8240000.0,-65.93988871147334
-8220000.0,-65.93339686593801
-8200000.0,-65.94934794716723
-8180000.0,-65.94846221617112
-8160000.0,-65.96761423785915
-8140000.0,-65.98156389880415
-8120000.0,-65.95183750030509
-8100000.0,-65.94330483408636
-8080000.0,-65.93566442024358
-8060000.0,-65.92151662811257
-8040000.0,-65.94381802550392
-8020000.0,-65.92589274993355
-8000000.0,-65.92081571790986
-7980000.0,-65.93280945159259
-7960000.0,-65.96278067879416
-7940000.0,-65.99904829511806
-7920000.0,-65.96979812535733
-7900000.0,-65.94265359948197
-7880000.0,-65.94673077887582
-7860000.0,-65.96019138324851
-7840000.0,-65.95485076090011
-7820000.0,-65.96381623998192
-7800000.0,-65.97038020937542
-7780000.0,-65.94578558304916
-7760000.0,-65.92059463088393
-7740000.0,-65.9556573059367
-7720000.0,-65.96978500765455
-7700000.0,-65.96768224291635
-7680000.0,-65.92610362641337
-7660000.0,-65.94091775068553
-7640000.0,-65.94309597500309
-7620000.0,-65.94628968581317
-7600000.0,-65.97250865965827
-7580000.0,-65.96404639884837
-7560000.0,-65.92464562110351
-7540000.0,-65.92095089837989
-7520000.0,-65.94319976553354
-7500000.0,-65.94234878004434
-7480000.0,-65.94526922872254
-7460000.0,-65.94200565006416
-7440000.0,-65.91851698048164
-7420000.0,-65.96516685562847
-7400000.0,-65.97771217171142
-7380000.0,-65.98712895534398
-7360000.0,-65.98565264607433
-7340000.0,-65.980067363149
-7320000.0,-65.96421198867384
-7300000.0,-65.96820736796339
-7280000.0,-65.94714527253485
-7260000.0,-65.95237772419658
-7240000.0,-66.00526837322988
-7220000.0,-65.981902149637
-7200000.0,-65.96691965002357
-7180000.0,-65.96884711030071
-7160000.0,-65.97658021319819
-7140000.0,-65.97419403652488
-7120000.0,-65.95751163287997
-7100000.0,-65.96748433992244
-7080000.0,-65.98048904518052
-7060000.0,-65.96903691786119
-7040000.0,-65.96813755389788
-7020000.0,-65.97127273812643
-7000000.0,-65.83161798658395
-6980000.0,-65.90619155794344
-6960000.0,-65.97181286437183
-6940000.0,-65.99085537507334
-6920000.0,-65.96600159420295
-6900000.0,-65.98833071240524
-6880000.0,-66.02869599708333
-6860000.0,-65.97329364032483
-6840000.0,-65.97098122746593
-6820000.0,-65.97422078308679
-6800000.0,-66.00473953856606
-6780000.0,-66.01727622206154
-6760000.0,-66.01584443172467
-6740000.0,-65.9876693942381
-6720000.0,-65.98254934147404
-6700000.0,-66.03693002944021
-6680000.0,-66.00839704989279
-6660000.0,-65.97713023323371
-6640000.0,-65.9944673443834
-6620000.0,-65.99424130987265
-6600000.0,-65.9555944944251
-6580000.0,-65.96244169955702
-6560000.0,-65.97883491246479
-6540000.0,-65.97785750333247
-6520000.0,-65.9726033450682
-6500000.0,-65.94095357007787
-6480000.0,-65.93896562036856
-6460000.0,-65.95291278538518
-6440000.0,-65.93077139824773
-6420000.0,-65.93337500884664
-6400000.0,-65.9673866795444
-6380000.0,-65.96668934777574
-6360000.0,-65.97485836540028
-6340000.0,-65.93079832141883
-6320000.0,-65.92993490523548
-6300000.0,-65.9479603447563
-6280000.0,-65.93674475071768
-6260000.0,-65.96481676203163
-6240000.0,-65.98035416400424
-6220000.0,-65.96779435112634
-6200000.0,-65.96948617913606
-6180000.0,-65.99254028927061
-6160000.0,-66.00653082121424
-6140000.0,-65.98180303464098
-6120000.0,-65.96507272509716
-6100000.0,-65.98278310913162
-6080000.0,-65.98872854660516
-6060000.0,-65.99058367240414
-6040000.0,-65.98967592369934
-6020000.0,-65.9515875390685
-6000000.0,-65.94650092869043
-5980000.0,-65.95710488385821
-5960000.0,-65.95269305288323
-5940000.0,-65.99133572663986
-5920000.0,-65.9767496424699
-5900000.0,-65.96017830401381
-5880000.0,-65.9936315992847
-5860000.0,-65.96542840172626
-5840000.0,-65.95021387082257
-5820000.0,-65.9630940929324
-5800000.0,-65.97528513242776
-5780000.0,-65.99117240090857
-5760000.0,-65.96635289402424
-5740000.0,-65.96412026798001
-5720000.0,-65.95189171186368
-5700000.0,-65.99256950303437
-5680000.0,-65.98249658438556
-5660000.0,-65.96352265494482
-5640000.0,-65.97120923950254
-5620000.0,-66.01314604979972
-5600000.0,-65.98443468824611
-5580000.0,-66.0121753402174
-5560000.0,-66.00341412804248
-5540000.0,-66.01800340681261
-5520000.0,-66.01713383404726
-5500000.0,-66.00198524509085
-5480000.0,-66.0036792302423
-5460000.0,-65.99015436221949
-5440000.0,-65.99154141265434
-5420000.0,-66.0146371780879
-5400000.0,-65.99357833487613
-5380000.0,-65.96609023547845
-5360000.0,-65.98236503427364
-5340000.0,-66.03998910595504
-5320000.0,-66.03726134569587
-5300000.0,-65.96236735652404
-5280000.0,-65.99218272881758
-5260000.0,-66.00206600619116
-5240000.0,-65.98434647460277
-5220000.0,-65.98436026664739
-5200000.0,-66.02663624765242
-5180000.0,-66.01439301616709
-5160000.0,-66.01670596722668
-5140000.0,-66.00404410400479
-5120000.0,-66.00270712828475
-5100000.0,-65.99203283114407
-5080000.0,-66.00820822444905
-5060000.0,-66.02406837780981
-5040000.0,-65.9940282387974
-5020000.0,-65.98767719277083
-5000000.0,-65.99035120215473
-4980000.0,-65.99668757932763
-4960000.0,-65.98680956204115
-4940000.0,-66.00636524850526
-4920000.0,-66.02852530456101
-4900000.0,-65.99546727355376
-4880000.0,-65.98399509351673
-4860000.0,-65.96923352947252
-4840000.0,-66.02935525190608
-4820000.0,-66.03915673486856
-4800000.0,-66.00749379045494
-4780000.0,-65.99815800047904
-4760000.0,-66.02651690297643
-4740000.0,-66.04065568738147
-4720000.0,-66.0480437834845
-4700000.0,-66.04031569367734
-4680000.0,-66.03752326687861
-4660000.0,-65.998874596744
-4640000.0,-66.02328492156116
-4620000.0,-66.05067237951972
-4600000.0,-66.0666432884068
-4580000.0,-66.07202482513314
-4560000.0,-66.0300888465829
-4540000.0,-66.05068416557322
-4520000.0,-66.0487572379325
-4500000.0,-66.0312990642104
-4480000.0,-66.054246917257
-4460000.0,-66.04610377219217
-4440000.0,-66.01540840072566
-4420000.0,-66.02125401905117
-4400000.0,-66.03227840561351
-4380000.0,-66.03763693667311
-4360000.0,-66.04333579139384
-4340000.0,-65.99704189609011
-4320000.0,-66.0306641349217
-4300000.0,-66.07758968435428
-4280000.0,-66.03567289858213
-4260000.0,-66.0343925778484
-4240000.0,-66.05334613278782
-4220000.0,-66.05686408447617
-4200000.0,-66.00741109873873
-4180000.0,-65.98040120301997
-4160000.0,-66.01827564229673
-4140000.0,-66.04803867577087
-4120000.0,-66.03141434855485
-4100000.0,-66.05749332034968
-4080000.0,-66.03589882168906
-4060000.0,-66.02466155545405
-4040000.0,-66.03047093273885
-4020000.0,-66.03829433095692
-4000000.0,-66.00648583167008
-3980000.0,-66.01570847631942
-3960000.0,-66.05148950768948
-3940000.0,-66.08029022485755
-3920000.0,-66.06731045629341
-3900000.0,-66.05008276223244
-3880000.0,-66.03980270006129
-3860000.0,-66.03002636515514
-3840000.0,-66.00005639085066
-3820000.0,-65.9844266193083
-3800000.0,-65.99651289168357
-3780000.0,-66.0506450741786
-3760000.0,-66.04679717260706
-3740000.0,-66.02927920685532
-3720000.0,-66.00757543197284
-3700000.0,-66.02566744300842
-3680000.0,-66.01073863894145
-3660000.0,-66.03423436491839
-3640000.0,-66.03342798115376
-3620000.0,-66.0450179474315
-3600000.0,-66.07004977248322
-3580000.0,-66.06790947586886
-3560000.0,-66.03356488908128
-3540000.0,-66.01537862821867
-3520000.0,-66.02658663741263
-3500000.0,-66.0057719161507
-3480000.0,-66.08375179090832
-3460000.0,-66.07457810415838
-3440000.0,-66.06685924635195
-3420000.0,-66.06752852986891
-3400000.0,-66.0348078902623
-3380000.0,-66.0441280298253
-3360000.0,-66.06913201910263
-3340000.0,-66.03878867096236
-3320000.0,-66.02754007473305
-3300000.0,-66.03649671294386
-3280000.0,-66.03850622429586
-3260000.0,-66.03617424392712
-3240000.0,-66.01278102239951
-3220000.0,-66.02383687013587
-3200000.0,-66.0465742674053
-3180000.0,-66.01339243047138
-3160000.0,-66.0731452398504
-3140000.0,-66.06380215099877
-3120000.0,-65.99822699538386
-3100000.0,-66.02413423083519
-3080000.0,-66.06375255239384
-3060000.0,-66.03667761469512
-3040000.0,-66.0546065131245
-3020000.0,-66.03051506475114
-3000000.0,-65.95579505700762
-2980000.0,-66.04376622620843
-2960000.0,-66.05273015587458
-2940000.0,-66.06133905101825
-2920000.0,-66.0910322153867
-2900000.0,-66.07082335817456
-2880000.0,-66.04276878378997
-2860000.0,-66.03710101913087
-2840000.0,-66.08416752031047
-2820000.0,-66.07548851569109
-2800000.0,-66.06954376388154
-2780000.0,-66.0723364799973
-2760000.0,-66.09171846537647
-2740000.0,-66.08720225916366
-2720000.0,-66.09459465459935
-2700000.0,-66.06520863972553
-2680000.0,-66.02048638944274
-2660000.0,-66.02319959781381
-2640000.0,-66.06638803920954
-2620000.0,-66.07050968977929
-2600000.0,-66.02298290101841
-2580000.0,-66.0544825967892
-2560000.0,-66.09375102640612
-2540000.0,-66.0654068799535
-2520000.0,-66.0404841026015
-2500000.0,-66.05105157119678
-2480000.0,-66.03772452269607
-2460000.0,-66.01577784034932
-2440000.0,-65.99387589179523
-2420000.0,-66.01283789273134
-2400000.0,-66.04929543011929
-2380000.0,-66.0442613841391
-2360000.0,-66.05529935409358
-2340000.0,-66.05020695115621
-2320000.0,-66.06863089307858
-2300000.0,-66.08067329331658
-2280000.0,-66.06595976865437
-2260000.0,-66.06025677608343
-2240000.0,-66.05474396671869
-2220000.0,-66.08382454117483
-2200000.0,-66.0954222651658
-2180000.0,-66.09815277577934
-2160000.0,-66.07965792804691
-2140000.0,-66.0473050599974
-2120000.0,-66.08168553162369
-2100000.0,-66.08368008470775
-2080000.0,-66.07776747675756
-2060000.0,-66.0715919061468
-2040000.0,-66.08863006880489
-2020000.0,-66.1088837498867
-2000000.0,-66.04623563351903
-1980000.0,-66.01883060974593
-1960000.0,-66.07823801149992
-1940000.0,-66.10639064536072
-1920000.0,-66.11194744263705
-1900000.0,-66.09334993351523
-1880000.0,-66.07501915107068
-1860000.0,-66.08443226751083
-1840000.0,-66.13102695941261
-1820000.0,-66.10993535425277
-1800000.0,-66.07681187914966
-1780000.0,-66.0846082713009
-1760000.0,-66.07998670169111
-1740000.0,-66.07585493518343
-1720000.0,-66.10364727627064
-1700000.0,-66.14196369310336
-1680000.0,-66.10777707581862
-1660000.0,-66.0566071469243
-1640000.0,-66.04884089806487
-1620000.0,-66.06324478844459
-1600000.0,-66.08901537347896
-1580000.0,-66.07935257799821
-1560000.0,-66.03570623837966
-1540000.0,-66.06801985260407
-1520000.0,-66.06963903420132
-1500000.0,-66.07879089027327
-1480000.0,-66.06374822126958
-1460000.0,-66.06144623114302
-1440000.0,-66.08088943423782
-1420000.0,-66.10449966781023
-1400000.0,-66.10836757626589
-1380000.0,-66.08515083337215
-1360000.0,-66.07137837351705
-1340000.0,-66.04686182171986
-1320000.0,-66.06366997605862
-1300000.0,-66.06122501476469
-1280000.0,-66.0576176358248
-1260000.0,-66.08575259442114
-1240000.0,-66.07109411820466
-1220000.0,-66.07128154152372
-1200000.0,-66.0732689221324
-1180000.0,-66.07454881734165
-1160000.0,-66.07928663519917
-1140000.0,-66.05650253137297
-1120000.0,-66.06421044289976
-1100000.0,-66.05897193465947
-1080000.0,-66.06249032679622
-1060000.0,-66.07715068929309
-1040000.0,-66.05748077919522
-1020000.0,-66.05672085606797
-1000000.0,-66.04826514316511
-980000.0,-66.05875475444597
-960000.0,-66.09561478459689
-940000.0,-66.0588005439091
-920000.0,-66.07184801030994
-900000.0,-66.05200792625072
-880000.0,-66.03479434657112
-860000.0,-66.06278377475051
-840000.0,-66.07239451004378
-820000.0,-66.07724013782305
-800000.0,-66.07544283264166
-780000.0,-66.11047370884508
-760000.0,-66.09059021188736
-740000.0,-66.06370154348835
-720000.0,-66.03156903603679
-700000.0,-66.03515445224119
-680000.0,-66.03040483422336
-660000.0,-66.06135622836413
-640000.0,-66.07447373263125
-620000.0,-66.07685936803398
-600000.0,-66.04837154600882
-580000.0,-66.05171216572137
-560000.0,-66.04442146144261
-540000.0,-66.03866326495273
-520000.0,-66.02915909943903
-500000.0,-66.04610928721942
-480000.0,-66.04183967871491
-460000.0,-66.045901292274
-440000.0,-66.03591623908491
-420000.0,-66.04242776618499
-400000.0,-66.03721865051887
-380000.0,-66.01551828700798
-360000.0,-66.04124623946964
-340000.0,-66.06024935615343
-320000.0,-66.02793394549542
-300000.0,-66.00480089984808
-280000.0,-65.96405778197389
-260000.0,-65.95719068269926
-240000.0,-65.96619836065506
-220000.0,-65.9807638502214
-200000.0,-65.942496989677
-180000.0,-65.93253083916277
-160000.0,-65.88502426963755
-140000.0,-65.85487308974973
-120000.0,-65.81424959659175
-100000.0,-65.75920919911974
-80000.0,-65.68746457472493
-60000.0,-65.53047478043172
-40000.0,-65.25488734034968
-20000.0,-65.58995122049518
0.0,-69.62918434060782
20000.0,-65.63469759508665
40000.0,-65.27673735169637
60000.0,-65.53277480078441
80000.0,-65.68869389353858
100000.0,-65.77190760911401
120000.0,-65.79284883674048
140000.0,-65.86559186935699
160000.0,-65.88066308429421
180000.0,-65.86882084897073
200000.0,-65.85034181742594
220000.0,-65.9203758729738
240000.0,-65.95864118422165
260000.0,-65.97692469887568
280000.0,-65.96313323873697
300000.0,-66.00963623444386
320000.0,-65.9998642090992
340000.0,-65.99541102333417
360000.0,-66.00203230285014
380000.0,-65.99371260216559
400000.0,-66.01086431886205
420000.0,-66.03159794138283
440000.0,-66.02226720983472
460000.0,-66.03432435000344
480000.0,-66.03832791182766
500000.0,-66.03278291272207
520000.0,-66.03607470806614
540000.0,-66.07697511554329
560000.0,-66.0754754320919
580000.0,-66.0647233197103
600000.0,-66.05023819737441
620000.0,-66.03193464637346
640000.0,-66.05897652009568
660000.0,-66.04860503520696
680000.0,-66.0492044201894
700000.0,-66.04910688236018
720000.0,-66.0718911729563
740000.0,-66.05617641435532
760000.0,-66.0629712826882
780000.0,-66.05802775143658
800000.0,-66.06660293119971
820000.0,-66.07573159595607
840000.0,-66.07294993228395
860000.0,-66.08308700113702
880000.0,-66.06123417445987
900000.0,-66.0788185377369
920000.0,-66.08264050290637
940000.0,-66.07444839739857
960000.0,-66.08165214119302
980000.0,-66.08702273581595
1000000.0,-66.04956678318348
1020000.0,-66.0534753060373
1040000.0,-66.06836875147455
1060000.0,-66.1074235039962
1080000.0,-66.07720116003387
1100000.0,-66.09393939009024
1120000.0,-66.10923731701013
1140000.0,-66.07611965349292
1160000.0,-66.06179556977813
1180000.0,-66.06052156328242
1200000.0,-66.0717184300215
1220000.0,-66.06458858546011
1240000.0,-66.09657407851786
1260000.0,-66.0963882161123
1280000.0,-66.09971171590124
1300000.0,-66.12359935779
1320000.0,-66.076045746229
1340000.0,-66.05362140464322
1360000.0,-66.06628256826993
1380000.0,-66.11509721736935
1400000.0,-66.14211434029053
1420000.0,-66.12632102957005
1440000.0,-66.11398356458531
1460000.0,-66.08878094531705
1480000.0,-66.08916806171554
1500000.0,-66.0676441840301
1520000.0,-66.06370448242008
1540000.0,-66.09907348094184
1560000.0,-66.08610151660862
1580000.0,-66.09315669483087
1600000.0,-66.07973727484895
1620000.0,-66.08068127231184
1640000.0,-66.1107036339635
1660000.0,-66.12121781022495
1680000.0,-66.13650187109755
1700000.0,-66.11806338489797
1720000.0,-66.1067243385809
1740000.0,-66.10526139271552
1760000.0,-66.09093401932574
1780000.0,-66.08254265691131
1800000.0,-66.09275531805883
1820000.0,-66.10936242951416
1840000.0,-66.09567956267409
1860000.0,-66.09657196373934
1880000.0,-66.1044472075432
1900000.0,-66.07390371943117
1920000.0,-66.08224965568152
1940000.0,-66.08561438545358
1960000.0,-66.06569052948518
1980000.0,-66.10079167189352
2000000.0,-66.10834822119179
2020000.0,-66.08813887402431
2040000.0,-66.08165424462959
2060000.0,-66.05476008981282
2080000.0,-66.08875987271436
2100000.0,-66.09407417920214
2120000.0,-66.09960492690483
2140000.0,-66.10013391502233
2160000.0,-66.06507612671878
2180000.0,-66.07714917515206
2200000.0,-66.0615486626563
2220000.0,-66.05084559444988
2240000.0,-66.12273899092496
2260000.0,-66.08209021823397
2280000.0,-66.06269613324373
2300000.0,-66.04722329512163
2320000.0,-66.06787911648104
2340000.0,-66.06574219004173
2360000.0,-66.04779480058045
2380000.0,-66.0821450899611
2400000.0,-66.1112804187314
2420000.0,-66.07847101738858
2440000.0,-66.04929929796484
