Frequency (Hz),PSD (dBm)
-10000000.0,-62.30035705021478
-9980000.0,-64.54001615242782
-9960000.0,-65.70476894969566
-9940000.0,-65.71559446762177
-9920000.0,-65.7005592671477
-9900000.0,-65.74324043754851
-9880000.0,-65.7373715453408
-9860000.0,-65.68132223789554
-9840000.0,-65.69681455533683
-9820000.0,-65.75973271258323
-9800000.0,-65.73162205638073
-9780000.0,-65.73622889286825
-9760000.0,-65.73367702050746
-9740000.0,-65.71396286839422
-9720000.0,-65.73451310125469
-9700000.0,-65.74899741855725
-9680000.0,-65.74984400668112
-9660000.0,-65.75339132777106
-9640000.0,-65.73007881576063
-9620000.0,-65.72562018095559
-9600000.0,-65.72148247002565
-9580000.0,-65.70640806256897
-9560000.0,-65.74160712580179
-9540000.0,-65.72709843188241
-9520000.0,-65.70327533396244
-9500000.0,-65.72219957776475
-9480000.0,-65.72394230615883
-9460000.0,-65.74663900065201
-9440000.0,-65.76346396615142
-9420000.0,-65.76750908699367
-9400000.0,-65.76804171312799
-9380000.0,-65.71308419685576
-9360000.0,-65.69580316743222
-9340000.0,-65.74369702105405
-9320000.0,-65.75931727352318
-9300000.0,-65.7370164577082
-9280000.0,-65.7308665239512
-9260000.0,-65.72438316293598
-9240000.0,-65.74256861986002
-9220000.0,-65.76087406964956
-9200000.0,-65.74256585611907
-9180000.0,-65.72325656341954
-9160000.0,-65.71173343779877
-9140000.0,-65.69241838216821
-9120000.0,-65.70345458144627
-9100000.0,-65.73383314408595
-9080000.0,-65.7120887264816
-9060000.0,-65.71455280192824
-9040000.0,-65.7048227696214
-9020000.0,-65.68644971650748
-9000000.0,-65.69173104314173
-8980000.0,-65.77383141082122
-8960000.0,-65.77430621663862
-8940000.0,-65.73306805193918
-8920000.0,-65.701017806192
-8900000.0,-65.73450882013971
-8880000.0,-65.72350909312982
-8860000.0,-65.68476089580737
-8840000.0,-65.71873272670123
-8820000.0,-65.74003395823989
-8800000.0,-65.69500077364353
-8780000.0,-65.69351584737134
-8760000.0,-65.75566093705889
-8740000.0,-65.75388391533808
-8720000.0,-65.69701072447783
-8700000.0,-65.7054044721137
-8680000.0,-65.6823195521778
-8660000.0,-65.70257260821103
-8640000.0,-65.73531426384957
-8620000.0,-65.7068773775118
-8600000.0,-65.71831979663489
-8580000.0,-65.73725648955309
-8560000.0,-65.71271838043349
-8540000.0,-65.73785676026723
-8520000.0,-65.76427959641347
-8500000.0,-65.72171534076121
-8480000.0,-65.72008832422502
-8460000.0,-65.72069982537228
-8440000.0,-65.72806846105928
-8420000.0,-65.75068422997917
-8400000.0,-65.72315021424019
-8380000.0,-65.72982327396065
-8360000.0,-65.72766166432415
-8340000.0,-65.69042916224922
-8320000.0,-65.67182346423009
-8300000.0,-65.68562280995712
-8280000.0,-65.71297624424366
-8260000.0,-65.74646095449862
-8240000.0,-65.76429297337322
-8220000.0,-65.75141989836865
-8200000.0,-65.75861632649769
-8180000.0,-65.7494317988767
-8160000.0,-65.75926169124332
-8140000.0,-65.73820920796194
-8120000.0,-65.73468292779106
-8100000.0,-65.72694616647134
-8080000.0,-65.72623878716698
-8060000.0,-65.72561215299514
-8040000.0,-65.73480970439226
-8020000.0,-65.73476839122819
-8000000.0,-65.68404296933015
-7980000.0,-65.70184803638843
-7960000.0,-65.69244065100457
-7940000.0,-65.73324909738685
-7920000.0,-65.76211060532214
-7900000.0,-65.73818754015394
-7880000.0,-65.75833398553138
-7860000.0,-65.76144630170275
-7840000.0,-65.74936787427862
-7820000.0,-65.75136624258137
-7800000.0,-65.724906190796
-7780000.0,-65.69732050596406
-7760000.0,-65.70270165238091
-7740000.0,-65.71934095885284
-7720000.0,-65.74737954644733
-7700000.0,-65.73514549440026
-7680000.0,-65.71765252610625
-7660000.0,-65.70707208044111
-7640000.0,-65.7127898134942
-7620000.0,-65.70264857330922
-7600000.0,-65.74360591675627
-7580000.0,-65.74410677893265
-7560000.0,-65.7310785368569
-7540000.0,-65.72730858687099
-7520000.0,-65.73927034875643
-7500000.0,-65.75542617751496
-7480000.0,-65.75064797675375
-7460000.0,-65.7571516224377
-7440000.0,-65.74024486502013
-7420000.0,-65.73307993753319
-7400000.0,-65.71262240341116
-7380000.0,-65.70306503064073
-7360000.0,-65.73228339487304
-7340000.0,-65.69569484406499
-7320000.0,-65.71861213600332
-7300000.0,-65.69667968786614
-7280000.0,-65.71056277461881
-7260000.0,-65.74138635291453
-7240000.0,-65.73817455710513
-7220000.0,-65.76994297747744
-7200000.0,-65.76094748010897
-7180000.0,-65.76783944397305
-7160000.0,-65.75371777762241
-7140000.0,-65.73901984647676
-7120000.0,-65.76099972692114
-7100000.0,-65.75449441761046
-7080000.0,-65.74066905505964
-7060000.0,-65.7634659908806
-7040000.0,-65.7720985270635
-7020000.0,-65.76152730721046
-7000000.0,-65.7931479111171
-6980000.0,-65.77764311932214
-6960000.0,-65.74895810111391
-6940000.0,-65.73078122307331
-6920000.0,-65.7439229134211
-6900000.0,-65.75273975657925
-6880000.0,-65.73277367208907
-6860000.0,-65.72310261775317
-6840000.0,-65.68866745243008
-6820000.0,-65.7039688691175
-6800000.0,-65.71963426184587
-6780000.0,-65.72838680338498
-6760000.0,-65.728887814935
-6740000.0,-65.76397332706576
-6720000.0,-65.76186497927252
-6700000.0,-65.77949199942455
-6680000.0,-65.81198732335122
-6660000.0,-65.76544453652178
-6640000.0,-65.74811315281404
-6620000.0,-65.74265715926475
-6600000.0,-65.75896682108099
-6580000.0,-65.77444536145111
-6560000.0,-65.77467803596834
-6540000.0,-65.76151156375495
-6520000.0,-65.75065934453373
-6500000.0,-65.7743408417749
-6480000.0,-65.73411491058405
-6460000.0,-65.75936899300486
-6440000.0,-65.79375732954307
-6420000.0,-65.75318076960374
-6400000.0,-65.7438389677847
-6380000.0,-65.75256205227274
-6360000.0,-65.78625370704886
-6340000.0,-65.76574525983177
-6320000.0,-65.76967592707136
-6300000.0,-65.74150643672627
-6280000.0,-65.79992041032811
-6260000.0,-65.7823693411849
-6240000.0,-65.74146284546045
-6220000.0,-65.7717630285428
-6200000.0,-65.70964641958577
-6180000.0,-65.74120695729307
-6160000.0,-65.77541133277788
-6140000.0,-65.79618664225725
-6120000.0,-65.78715823775879
-6100000.0,-65.730198781446
-6080000.0,-65.70515659298123
-6060000.0,-65.77323471569494
-6040000.0,-65.76714396856207
-6020000.0,-65.73866532139208
-6000000.0,-65.73121433343351
-5980000.0,-65.75374120638064
-5960000.0,-65.7678081903868
-5940000.0,-65.7528732060139
-5920000.0,-65.75492949643233
-5900000.0,-65.76091674252856
-5880000.0,-65.7971545904611
-5860000.0,-65.83667259773266
-5840000.0,-65.78743931937619
-5820000.0,-65.77116767621936
-5800000.0,-65.79827672635302
-5780000.0,-65.78791700867244
-5760000.0,-65.77329727709366
-5740000.0,-65.7658972872907
-5720000.0,-65.74963823403998
-5700000.0,-65.78587725186257
-5680000.0,-65.80832550363492
-5660000.0,-65.82413974896818
-5640000.0,-65.79569344761234
-5620000.0,-65.81071547798311
-5600000.0,-65.80799783376663
-5580000.0,-65.77265861500783
-5560000.0,-65.81262131478968
-5540000.0,-65.8419301015199
-5520000.0,-65.82798992891207
-5500000.0,-65.82502241070031
-5480000.0,-65.81060666503181
-5460000.0,-65.80275682937217
-5440000.0,-65.79453064349926
-5420000.0,-65.78757049313973
-5400000.0,-65.76668748164786
-5380000.0,-65.773300487659
-5360000.0,-65.81682991638596
-5340000.0,-65.80901404548985
-5320000.0,-65.75702075153515
-5300000.0,-65.78066280923672
-5280000.0,-65.80698535636861
-5260000.0,-65.79342488474859
-5240000.0,-65.77621341186683
-5220000.0,-65.82276268248742
-5200000.0,-65.7948216064766
-5180000.0,-65.81908113312011
-5160000.0,-65.79122390263385
-5140000.0,-65.75607667540847
-5120000.0,-65.7998018214455
-5100000.0,-65.78901340391141
-5080000.0,-65.80548482234035
-5060000.0,-65.81824117575385
-5040000.0,-65.81663328547941
-5020000.0,-65.77877883644766
-5000000.0,-65.76113102224787
-4980000.0,-65.7996676139284
-4960000.0,-65.78433200256292
-4940000.0,-65.78882744142857
-4920000.0,-65.80327617366888
-4900000.0,-65.79143237166559
-4880000.0,-65.78220423774938
-4860000.0,-65.81439137074955
-4840000.0,-65.8158652357517
-4820000.0,-65.82840823425394
-4800000.0,-65.78854970627151
-4780000.0,-65.79081260386073
-4760000.0,-65.79107808051609
-4740000.0,-65.75759754765731
-4720000.0,-65.74054042497575
-4700000.0,-65.76424141827167
-4680000.0,-65.78391016188432
-4660000.0,-65.78782324444093
-4640000.0,-65.80423686434175
-4620000.0,-65.7985477025667
-4600000.0,-65.81213924786512
-4580000.0,-65.84451152095622
-4560000.0,-65.84978157606245
-4540000.0,-65.83080088657738
-4520000.0,-65.80402418425227
-4500000.0,-65.81671123470572
-4480000.0,-65.83770422570437
-4460000.0,-65.830143972814
-4440000.0,-65.80459381845863
-4420000.0,-65.82055723411031
-4400000.0,-65.81522177712475
-4380000.0,-65.8059776706005
-4360000.0,-65.82371270251629
-4340000.0,-65.82726503161494
-4320000.0,-65.79784825446909
-4300000.0,-65.81581788283988
-4280000.0,-65.82884057722683
-4260000.0,-65.81438740885153
-4240000.0,-65.82226953601298
-4220000.0,-65.86759492792427
-4200000.0,-65.82728466955517
-4180000.0,-65.81739811798361
-4160000.0,-65.84005031855058
-4140000.0,-65.86366298294229
-4120000.0,-65.8489884376723
-4100000.0,-65.7983011243585
-4080000.0,-65.8252293818333
-4060000.0,-65.86222188580525
-4040000.0,-65.84381316828753
-4020000.0,-65.78871481586536
-4000000.0,-65.78781487101666
-3980000.0,-65.80707656423924
-3960000.0,-65.80893249343626
-3940000.0,-65.78507725404079
-3920000.0,-65.79018637465367
-3900000.0,-65.73843230856637
-3880000.0,-65.7777893399471
-3860000.0,-65.81845429748407
-3840000.0,-65.80869959035272
-3820000.0,-65.77762697217548
-3800000.0,-65.82000130749739
-3780000.0,-65.84166330917441
-3760000.0,-65.85778724175357
-3740000.0,-65.82388699363135
-3720000.0,-65.80115193365279
-3700000.0,-65.80815440139358
-3680000.0,-65.8365975233975
-3660000.0,-65.84148205042345
-3640000.0,-65.81484307278585
-3620000.0,-65.81579030854746
-3600000.0,-65.82425136725163
-3580000.0,-65.81776798074189
-3560000.0,-65.80641760748493
-3540000.0,-65.79442547251347
-3520000.0,-65.82362563609828
-3500000.0,-65.85402032409193
-3480000.0,-65.83341101651202
-3460000.0,-65.84373060236571
-3440000.0,-65.84317178459291
-3420000.0,-65.8352591489911
-3400000.0,-65.80355667358225
-3380000.0,-65.78739843572438
-3360000.0,-65.7773480468332
-3340000.0,-65.7927640067029
-3320000.0,-65.84295842808393
-3300000.0,-65.85011905609935
-3280000.0,-65.8107013192575
-3260000.0,-65.84742005984377
-3240000.0,-65.8695637959791
-3220000.0,-65.85431885979779
-3200000.0,-65.816191401892
-3180000.0,-65.81704997434677
-3160000.0,-65.84792927906321
-3140000.0,-65.88974163391084
-3120000.0,-65.82455923684088
-3100000.0,-65.82191620368285
-3080000.0,-65.85816721513298
-3060000.0,-65.84625436335763
-3040000.0,-65.84110428690282
-3020000.0,-65.83219901071826
-3000000.0,-65.8122400613158
-2980000.0,-65.82427940531981
-2960000.0,-65.81692583524215
-2940000.0,-65.84158420915716
-2920000.0,-65.8416606447559
-2900000.0,-65.83415054634104
-2880000.0,-65.83632907690715
-2860000.0,-65.84342739704513
-2840000.0,-65.83947297592174
-2820000.0,-65.82894882262428
-2800000.0,-65.84940739440763
-2780000.0,-65.81880238517932
-2760000.0,-65.81768587973305
-2740000.0,-65.84524626549663
-2720000.0,-65.86527098270997
-2700000.0,-65.83337324130072
-2680000.0,-65.82401718311645
-2660000.0,-65.8513489487226
-2640000.0,-65.8462299094976
-2620000.0,-65.81394865669283
-2600000.0,-65.83893057032095
-2580000.0,-65.86169210501194
-2560000.0,-65.84744897477621
-2540000.0,-65.86028763598412
-2520000.0,-65.81259215596985
-2500000.0,-65.83791651526707
-2480000.0,-65.85901110465512
-2460000.0,-65.84011011696496
-2440000.0,-65.83657045034674
-2420000.0,-65.86894752242821
-2400000.0,-65.8613924170673
-2380000.0,-65.84541047544991
-2360000.0,-65.84732814326779
-2340000.0,-65.84696913774235
-2320000.0,-65.87766958649065
-2300000.0,-65.87467036496423
-2280000.0,-65.89654577551813
-2260000.0,-65.92566584713444
-2240000.0,-65.88138831357898
-2220000.0,-65.87870512459914
-2200000.0,-65.88247484561735
-2180000.0,-65.84974863613762
-2160000.0,-65.8248250355199
-2140000.0,-65.84816264309526
-2120000.0,-65.86194986823025
-2100000.0,-65.8504304212258
-2080000.0,-65.85605007554912
-2060000.0,-65.85108746476854
-2040000.0,-65.88241354580047
-2020000.0,-65.88288674006438
-2000000.0,-65.88313650610007
-1980000.0,-65.84347776076898
-1960000.0,-65.85019415399232
-1940000.0,-65.85696998354189
-1920000.0,-65.881129168843
-1900000.0,-65.85923085045518
-1880000.0,-65.88497630465797
-1860000.0,-65.85434600379435
-1840000.0,-65.84770645153526
-1820000.0,-65.89275902506675
-1800000.0,-65.84156595191172
-1780000.0,-65.82799030097222
-1760000.0,-65.84942950605493
-1740000.0,-65.85409081747416
-1720000.0,-65.90191297508485
-1700000.0,-65.86022077334944
-1680000.0,-65.83788545717552
-1660000.0,-65.8645919189709
-1640000.0,-65.84746131193408
-1620000.0,-65.85647547173657
-1600000.0,-65.85112649149156
-1580000.0,-65.85661501206303
-1560000.0,-65.88680126599974
-1540000.0,-65.89464130717295
-1520000.0,-65.87952532057828
-1500000.0,-65.83224166027742
-1480000.0,-65.87333858590182
-1460000.0,-65.87036086662984
-1440000.0,-65.89320234535063
-1420000.0,-65.90250866090919
-1400000.0,-65.8895254634937
-1380000.0,-65.87589942021785
-1360000.0,-65.85504492740648
-1340000.0,-65.87368059869347
-1320000.0,-65.87259371958463
-1300000.0,-65.85883752576717
-1280000.0,-65.85993137050106
-1260000.0,-65.87755233902848
-1240000.0,-65.88911948007784
-1220000.0,-65.85784381300043
-1200000.0,-65.8534031070212
-1180000.0,-65.86950740296386
-1160000.0,-65.86315622791871
-1140000.0,-65.85899042004304
-1120000.0,-65.85017289074773
-1100000.0,-65.89946830856562
-1080000.0,-65.86615202205552
-1060000.0,-65.85242649173148
-1040000.0,-65.84522836126357
-1020000.0,-65.86722857583683
-1000000.0,-65.83461845716748
-980000.0,-65.86130659171285
-960000.0,-65.86170208842412
-940000.0,-65.83946108091305
-920000.0,-65.83852929173362
-900000.0,-65.83391755131548
-880000.0,-65.86723328266581
-860000.0,-65.8524079249243
-840000.0,-65.83667334273795
-820000.0,-65.84780147405482
-800000.0,-65.86438215233528
-780000.0,-65.8473400837396
-760000.0,-65.86159036167219
