Frequency (Hz),PSD (dBm)
-10000000.0,-65.84944170350465
-9980000.0,-65.8584623778687
-9960000.0,-65.8800630945197
-9940000.0,-65.88058489448002
-9920000.0,-65.86356450515328
-9900000.0,-65.85474002484031
-9880000.0,-65.85589304880932
-9860000.0,-65.85602606505105
-9840000.0,-65.91010556890635
-9820000.0,-65.88232231787872
-9800000.0,-65.87518204048833
-9780000.0,-65.90951005106069
-9760000.0,-65.91272259809837
-9740000.0,-65.89946260728769
-9720000.0,-65.85636451696953
-9700000.0,-65.89147685637487
-9680000.0,-65.88825862492529
-9660000.0,-65.83135827351946
-9640000.0,-65.854440278685
-9620000.0,-65.8508181289218
-9600000.0,-65.851815211156
-9580000.0,-65.85979336825244
-9560000.0,-65.87265676948815
-9540000.0,-65.87303317975336
-9520000.0,-65.89735510405976
-9500000.0,-65.93650923723662
-9480000.0,-65.93106504771738
-9460000.0,-65.90427469412478
-9440000.0,-65.87763478400956
-9420000.0,-65.8717069754781
-9400000.0,-65.84501553402605
-9380000.0,-65.87594983345468
-9360000.0,-65.86927900883877
-9340000.0,-65.84808449414601
-9320000.0,-65.85116258613478
-9300000.0,-65.85631710065076
-9280000.0,-65.87686401752316
-9260000.0,-65.85944610821886
-9240000.0,-65.86729104560584
-9220000.0,-65.91756998873461
-9200000.0,-65.9286565439948
-9180000.0,-65.87946606112303
-9160000.0,-65.86202016751028
-9140000.0,-65.88923249073109
-9120000.0,-65.89646724660659
-9100000.0,-65.88810893003712
-9080000.0,-65.86763442096687
-9060000.0,-65.86716250923851
-9040000.0,-65.88861953538611
-9020000.0,-65.87546666394607
-9000000.0,-65.81794025123021
-8980000.0,-65.86620781541012
-8960000.0,-65.86876162586418
-8940000.0,-65.86962429591898
-8920000.0,-65.86299039630985
-8900000.0,-65.86526649690475
-8880000.0,-65.86990538043227
-8860000.0,-65.84457418548106
-8840000.0,-65.88257557157314
-8820000.0,-65.90318647092545
-8800000.0,-65.86104314087792
-8780000.0,-65.86898973050552
-8760000.0,-65.87764246746353
-8740000.0,-65.90375816926627
-8720000.0,-65.87184342607807
-8700000.0,-65.86072802169502
-8680000.0,-65.8488240201927
-8660000.0,-65.85285935934502
-8640000.0,-65.83855839971015
-8620000.0,-65.83499444809064
-8600000.0,-65.87361727433459
-8580000.0,-65.84078002065907
-8560000.0,-65.8468731562717
-8540000.0,-65.90760744659764
-8520000.0,-65.9407543455836
-8500000.0,-65.85655581344759
-8480000.0,-65.83942708103936
-8460000.0,-65.89082208099009
-8440000.0,-65.92775714018404
-8420000.0,-65.91838550370436
-8400000.0,-65.88025949141206
-8380000.0,-65.8911888531828
-8360000.0,-65.87911585189256
-8340000.0,-65.9015491316471
-8320000.0,-65.86247151992217
-8300000.0,-65.87016012421306
-8280000.0,-65.89168008962731
-8260000.0,-65.87672160571942
-8240000.0,-65.88509536312984
-8220000.0,-65.90190976174428
-8200000.0,-65.88181200798167
-8180000.0,-65.87829368144703
-8160000.0,-65.8916204108759
-8140000.0,-65.88426350437645
-8120000.0,-65.90400996933337
-8100000.0,-65.93740333920994
-8080000.0,-65.91257613823852
-8060000.0,-65.87154539109787
-8040000.0,-65.88164658623319
-8020000.0,-65.88260538389113
-8000000.0,-65.83882588955694
-7980000.0,-65.86410323361714
-7960000.0,-65.86995762158737
-7940000.0,-65.8516492808838
-7920000.0,-65.89432654526559
-7900000.0,-65.90868433825239
-7880000.0,-65.91331210820604
-7860000.0,-65.86993187058931
-7840000.0,-65.86576729622084
-7820000.0,-65.86545875772741
-7800000.0,-65.90838472799169
-7780000.0,-65.88346135197222
-7760000.0,-65.88688202855177
-7740000.0,-65.89758723067852
-7720000.0,-65.92811874105716
-7700000.0,-65.89887318089316
-7680000.0,-65.86473075381019
-7660000.0,-65.88571480928587
-7640000.0,-65.89337351012699
-7620000.0,-65.86823562430966
-7600000.0,-65.88733015584575
-7580000.0,-65.88288095236976
-7560000.0,-65.89221760427992
-7540000.0,-65.89372456508688
-7520000.0,-65.86859013258379
-7500000.0,-65.87584387695819
-7480000.0,-65.89041444275628
-7460000.0,-65.87144321748214
-7440000.0,-65.89145941414391
-7420000.0,-65.88935492216564
-7400000.0,-65.88872299831664
-7380000.0,-65.88090900334674
-7360000.0,-65.87424226951177
-7340000.0,-65.88856295359956
-7320000.0,-65.87792307080416
-7300000.0,-65.87855986760842
-7280000.0,-65.8490660207727
-7260000.0,-65.84949539695158
-7240000.0,-65.88461713166011
-7220000.0,-65.91808630313733
-7200000.0,-65.934885810993
-7180000.0,-65.93697255860663
-7160000.0,-65.91191747845107
-7140000.0,-65.8769275195748
-7120000.0,-65.88978048764807
-7100000.0,-65.89403955950512
-7080000.0,-65.87191649947253
-7060000.0,-65.8771686731566
-7040000.0,-65.91735830657495
-7020000.0,-65.9377239370172
-7000000.0,-65.9408311911801
-6980000.0,-65.9561536255028
-6960000.0,-65.93142740818443
-6940000.0,-65.90234083147557
-6920000.0,-65.89511552222706
-6900000.0,-65.9045363987218
-6880000.0,-65.88729751854028
-6860000.0,-65.88322040546446
-6840000.0,-65.93914138540157
-6820000.0,-65.92751911721824
-6800000.0,-65.92434210705034
-6780000.0,-65.92084763976972
-6760000.0,-65.90273422854524
-6740000.0,-65.88563922599823
-6720000.0,-65.89493608273051
-6700000.0,-65.89909359736346
-6680000.0,-65.92425075985645
-6660000.0,-65.90382666834374
-6640000.0,-65.88041087687263
-6620000.0,-65.89628352625365
-6600000.0,-65.91607915312723
-6580000.0,-65.90213718124156
-6560000.0,-65.90549067157247
-6540000.0,-65.89157661726168
-6520000.0,-65.89474254840609
-6500000.0,-65.89199754163361
-6480000.0,-65.88275619233013
-6460000.0,-65.9363160137133
-6440000.0,-65.93030146522997
-6420000.0,-65.92009007710544
-6400000.0,-65.91799435829664
-6380000.0,-65.93252262709481
-6360000.0,-65.9237474582525
-6340000.0,-65.87004081781801
-6320000.0,-65.83656656193375
-6300000.0,-65.8644522241937
-6280000.0,-65.87930961369435
-6260000.0,-65.90583842141919
-6240000.0,-65.88168102275301
-6220000.0,-65.88884452347418
-6200000.0,-65.92062274244999
-6180000.0,-65.89397643197576
-6160000.0,-65.88838365833448
-6140000.0,-65.90651331283073
-6120000.0,-65.9048025983738
-6100000.0,-65.90487396367145
-6080000.0,-65.90218674438763
-6060000.0,-65.92048908742163
-6040000.0,-65.93137894867422
-6020000.0,-65.86863069695643
-6000000.0,-65.73442900862456
-5980000.0,-65.87379083383874
-5960000.0,-65.91086650706967
-5940000.0,-65.93768469117921
-5920000.0,-65.93098778603887
-5900000.0,-65.92389912753116
-5880000.0,-65.89748381009359
-5860000.0,-65.90625490737649
-5840000.0,-65.93895642483095
-5820000.0,-65.93818418087955
-5800000.0,-65.8933559248715
-5780000.0,-65.93312225193716
-5760000.0,-65.93392110371057
-5740000.0,-65.93262860988165
-5720000.0,-65.94238618852941
-5700000.0,-65.94396350547738
-5680000.0,-65.90398387476627
