Frequency (Hz),PSD (dBm)
-10000000.0,-65.67965820856087
-9980000.0,-65.95570594973265
-9960000.0,-66.05427666206478
-9940000.0,-66.03300946311214
-9920000.0,-66.02726487557545
-9900000.0,-66.05476037666995
-9880000.0,-66.05181351048526
-9860000.0,-66.02403213808233
-9840000.0,-66.02411880711522
-9820000.0,-66.02329204107076
-9800000.0,-66.02342507751838
-9780000.0,-66.03447008732093
-9760000.0,-66.04512123227126
-9740000.0,-66.04996462352358
-9720000.0,-66.05941735645463
-9700000.0,-66.07338951332947
-9680000.0,-66.03288045253561
-9660000.0,-66.0212973526458
-9640000.0,-66.04637821529954
-9620000.0,-66.08348651496377
-9600000.0,-66.05896467446425
-9580000.0,-66.01910418476751
-9560000.0,-66.03777001672194
-9540000.0,-66.05930193284357
-9520000.0,-66.09058220610052
-9500000.0,-66.06615633174842
-9480000.0,-66.05226189159373
-9460000.0,-66.03196739479453
-9440000.0,-66.03672596832868
-9420000.0,-66.0717338233084
-9400000.0,-66.04127677597472
-9380000.0,-66.05607440102379
-9360000.0,-66.04632817664142
-9340000.0,-65.99004702963448
-9320000.0,-66.01605676695065
-9300000.0,-66.04457257716511
-9280000.0,-66.01293588685367
-9260000.0,-65.99845923020028
-9240000.0,-66.01261497655484
-9220000.0,-66.02892400595407
-9200000.0,-66.01517011650043
-9180000.0,-65.99416318256385
-9160000.0,-66.0252805385834
-9140000.0,-66.03797573661842
-9120000.0,-66.02681097317146
-9100000.0,-66.02392793285121
-9080000.0,-66.01764824955151
-9060000.0,-66.03675826903361
-9040000.0,-66.01570848038958
-9020000.0,-66.03141978976264
-9000000.0,-65.99728325162621
-8980000.0,-65.98567806597659
-8960000.0,-66.04563385475645
-8940000.0,-66.06970069323617
-8920000.0,-66.0293885489154
-8900000.0,-66.01438770269435
-8880000.0,-66.02984854006738
-8860000.0,-66.00721458400636
-8840000.0,-66.00199357314885
-8820000.0,-65.98484069143981
-8800000.0,-66.00675767061306
-8780000.0,-66.04471514919248
-8760000.0,-66.02386152081102
-8740000.0,-66.00499108253399
-8720000.0,-66.0189108477735
-8700000.0,-66.05622148533871
-8680000.0,-66.06188349238164
-8660000.0,-66.05589571313661
-8640000.0,-66.04044369640708
-8620000.0,-66.04784428225408
-8600000.0,-66.05567153911761
-8580000.0,-66.02719911710723
-8560000.0,-66.00011135880068
-8540000.0,-66.03363984195681
-8520000.0,-66.0019116140697
-8500000.0,-66.04352109819453
-8480000.0,-66.06335404343906
-8460000.0,-66.04315436787793
-8440000.0,-66.03554455631047
-8420000.0,-66.04036133524413
-8400000.0,-66.0137888983225
-8380000.0,-66.03229561675232
-8360000.0,-66.05571124145465
-8340000.0,-66.0227460139484
-8320000.0,-66.01164038160681
-8300000.0,-66.0527659562466
-8280000.0,-66.07481372996554
-8260000.0,-66.07286051146035
-8240000.0,-66.05825746980138
-8220000.0,-66.03563744522845
-8200000.0,-66.03764565533693
-8180000.0,-66.03569296037531
-8160000.0,-66.07645866162076
-8140000.0,-66.05675386122466
-8120000.0,-66.05869146157977
-8100000.0,-66.03657324214757
-8080000.0,-66.04263178273361
-8060000.0,-66.0799498811336
-8040000.0,-66.05326233164965
-8020000.0,-66.03632689461934
-8000000.0,-66.01580993625498
-7980000.0,-66.00491529451925
-7960000.0,-66.02580481733163
-7940000.0,-66.02022976782885
-7920000.0,-66.05243895234638
