Frequency (Hz),PSD (dBm)
-10000000.0,-65.75243012277707
-9980000.0,-65.84284657433487
-9960000.0,-65.82448154364458
-9940000.0,-65.83580950376574
-9920000.0,-65.84384053840306
-9900000.0,-65.85106248980449
-9880000.0,-65.82159486261713
-9860000.0,-65.80682103033715
-9840000.0,-65.8013685196575
-9820000.0,-65.78478798092658
-9800000.0,-65.81970792876804
-9780000.0,-65.84112313681334
-9760000.0,-65.80341881865415
-9740000.0,-65.8419131529669
-9720000.0,-65.83396049289166
-9700000.0,-65.86446702676012
-9680000.0,-65.88496185922851
-9660000.0,-65.82372543235115
-9640000.0,-65.81597009717109
-9620000.0,-65.7954638120661
-9600000.0,-65.81818345746831
-9580000.0,-65.84996024734085
-9560000.0,-65.87001998581685
-9540000.0,-65.83756984784483
-9520000.0,-65.86810872922061
-9500000.0,-65.85400496426682
-9480000.0,-65.82190173011325
-9460000.0,-65.84534306872932
-9440000.0,-65.8164461569852
-9420000.0,-65.78483615826659
-9400000.0,-65.79936443800565
-9380000.0,-65.76496936805987
-9360000.0,-65.79336670832248
-9340000.0,-65.81839518827613
-9320000.0,-65.85478147037857
-9300000.0,-65.81418469913332
-9280000.0,-65.83046945257828
-9260000.0,-65.84168050699988
-9240000.0,-65.80913664682227
-9220000.0,-65.84489673278713
-9200000.0,-65.83081664449942
-9180000.0,-65.79487325603739
-9160000.0,-65.79297965339114
-9140000.0,-65.82494934945893
-9120000.0,-65.83227960846251
-9100000.0,-65.84233545535004
-9080000.0,-65.82189634571846
-9060000.0,-65.81806222315126
-9040000.0,-65.84698877942998
-9020000.0,-65.75296010713893
-9000000.0,-65.67846897893288
-8980000.0,-65.75863000391321
-8960000.0,-65.78043957402275
-8940000.0,-65.80307837947703
-8920000.0,-65.84230863092064
-8900000.0,-65.82248918851819
-8880000.0,-65.80358640616957
-8860000.0,-65.78153557381273
-8840000.0,-65.77767494758325
-8820000.0,-65.81651273482157
-8800000.0,-65.80218731528106
-8780000.0,-65.79567066862506
-8760000.0,-65.84012565410336
-8740000.0,-65.83005983039789
-8720000.0,-65.81665765570932
-8700000.0,-65.80895691901222
-8680000.0,-65.81028798593113
-8660000.0,-65.80773459955152
-8640000.0,-65.8124030073078
-8620000.0,-65.794502117017
-8600000.0,-65.8100201978459
-8580000.0,-65.83574069470646
-8560000.0,-65.81225427886517
-8540000.0,-65.81466309144643
-8520000.0,-65.8169159119649
-8500000.0,-65.82591389548742
-8480000.0,-65.82686037814878
-8460000.0,-65.84137839374557
-8440000.0,-65.81254437651006
-8420000.0,-65.78568726242125
-8400000.0,-65.80059624476351
-8380000.0,-65.83386562932957
-8360000.0,-65.83594397866584
-8340000.0,-65.79686247767818
-8320000.0,-65.78186803809677
-8300000.0,-65.81579698008915
-8280000.0,-65.82934055250536
-8260000.0,-65.82587493585235
-8240000.0,-65.81651480491881
-8220000.0,-65.84416280307481
-8200000.0,-65.82534166956019
-8180000.0,-65.8286856357162
-8160000.0,-65.83902674908792
-8140000.0,-65.84330918387177
-8120000.0,-65.8099579391219
-8100000.0,-65.81972188220132
-8080000.0,-65.8110185010358
