Frequency (Hz),PSD (dBfs)
128000000.0,-80.5986
128010000.0,-80.63613
128020000.0,-80.678856
128030000.0,-80.65629
128040000.0,-80.69447
128050000.0,-80.64551
128060000.0,-80.64773
128070000.0,-80.6626
128080000.0,-80.666794
128090000.0,-80.67817
128100000.0,-80.67886
128110000.0,-80.719025
128120000.0,-80.707924
128130000.0,-80.69037
128140000.0,-80.68864
128150000.0,-80.707436
128160000.0,-80.68544
128170000.0,-80.6624
128180000.0,-80.64851
128190000.0,-80.655914
128200000.0,-80.67855
128210000.0,-80.2993
128220000.0,-76.91294
128230000.0,-77.63935
128240000.0,-80.548065
128250000.0,-80.65329
128260000.0,-80.64854
128270000.0,-80.60586
128280000.0,-80.61861
128290000.0,-80.659805
128300000.0,-80.69139
128310000.0,-80.68702
128320000.0,-80.70528
128330000.0,-80.7039
128340000.0,-80.709984
128350000.0,-80.722244
128360000.0,-80.68893
128370000.0,-80.70518
128380000.0,-80.705345
128390000.0,-80.68768
128400000.0,-80.69498
128410000.0,-80.67079
128420000.0,-80.69138
128430000.0,-80.64096
128440000.0,-80.6277
128450000.0,-80.63923
128460000.0,-80.66704
128470000.0,-80.66838
128480000.0,-80.668976
128490000.0,-80.63285
128500000.0,-80.640495
128510000.0,-80.66746
128520000.0,-80.678955
128530000.0,-80.68091
128540000.0,-80.660446
128550000.0,-80.628555
128560000.0,-80.65082
128570000.0,-80.68904
128580000.0,-80.69462
128590000.0,-80.73112
128600000.0,-80.64212
128610000.0,-80.63094
128620000.0,-80.68367
128630000.0,-80.72359
128640000.0,-80.68825
128650000.0,-80.6736
128660000.0,-80.70381
128670000.0,-80.727196
128680000.0,-80.71144
128690000.0,-80.67508
128700000.0,-80.706604
128710000.0,-80.66796
128720000.0,-80.65582
128730000.0,-80.681625
128740000.0,-80.65853
128750000.0,-80.68782
128760000.0,-80.705986
128770000.0,-80.7202
128780000.0,-80.70464
128790000.0,-80.70715
128800000.0,-80.6788
128810000.0,-80.655815
128820000.0,-80.65337
128830000.0,-80.68947
128840000.0,-80.67542
128850000.0,-80.66446
128860000.0,-80.68938
128870000.0,-80.68422
128880000.0,-80.68521
128890000.0,-80.65906
128900000.0,-80.63099
128910000.0,-80.66723
128920000.0,-80.70189
128930000.0,-80.65713
128940000.0,-80.68201
128950000.0,-80.68261
128960000.0,-80.63988
128970000.0,-80.698975
128980000.0,-80.71788
128990000.0,-80.67317
129000000.0,-80.51503
129010000.0,-80.63254
129020000.0,-80.67752
129030000.0,-80.65197
129040000.0,-80.63887
129050000.0,-80.66688
129060000.0,-80.70137
