Frequency (Hz),PSD (dBfs)
188000000.0,-81.20145
188010000.0,-81.16111
188020000.0,-81.15845
188030000.0,-81.12347
188040000.0,-81.168884
188050000.0,-81.14575
188060000.0,-81.09515
188070000.0,-81.1481
188080000.0,-81.16525
188090000.0,-81.162964
188100000.0,-81.15622
188110000.0,-81.13309
188120000.0,-81.132545
188130000.0,-81.192154
188140000.0,-81.1758
188150000.0,-81.1858
188160000.0,-81.18184
188170000.0,-81.15353
188180000.0,-81.16973
188190000.0,-81.1769
188200000.0,-81.17627
188210000.0,-81.136925
188220000.0,-81.14134
188230000.0,-81.166504
188240000.0,-81.13867
188250000.0,-81.14513
188260000.0,-81.19386
188270000.0,-81.15856
188280000.0,-81.17848
188290000.0,-81.22879
188300000.0,-81.2349
188310000.0,-81.204796
188320000.0,-81.20972
188330000.0,-81.18473
188340000.0,-81.1718
188350000.0,-81.198235
188360000.0,-81.18511
188370000.0,-81.14735
188380000.0,-81.14956
188390000.0,-81.138985
188400000.0,-81.13728
188410000.0,-81.115265
188420000.0,-81.1133
188430000.0,-81.127815
188440000.0,-81.17061
188450000.0,-81.156235
188460000.0,-81.16123
188470000.0,-81.184074
188480000.0,-81.18256
188490000.0,-81.16153
188500000.0,-81.176605
188510000.0,-81.17735
188520000.0,-81.21619
188530000.0,-81.23867
188540000.0,-81.14653
188550000.0,-81.11691
188560000.0,-81.13244
188570000.0,-81.21613
188580000.0,-81.22207
188590000.0,-81.174
188600000.0,-81.219086
188610000.0,-81.20851
188620000.0,-81.19515
188630000.0,-81.21124
188640000.0,-81.23308
188650000.0,-81.18385
188660000.0,-81.19522
188670000.0,-81.274635
188680000.0,-81.23646
188690000.0,-81.122604
188700000.0,-81.136284
188710000.0,-81.204636
188720000.0,-81.210464
188730000.0,-81.19922
188740000.0,-81.15607
188750000.0,-81.14398
188760000.0,-81.16087
188770000.0,-81.15326
188780000.0,-81.10801
188790000.0,-81.1512
188800000.0,-81.189766
188810000.0,-81.15195
188820000.0,-81.17199
188830000.0,-81.111824
188840000.0,-81.12036
188850000.0,-81.16191
188860000.0,-81.19156
188870000.0,-81.20533
188880000.0,-81.20775
188890000.0,-81.20001
188900000.0,-81.20483
188910000.0,-81.20035
188920000.0,-81.18236
188930000.0,-81.16051
188940000.0,-81.220085
188950000.0,-81.1749
188960000.0,-81.129654
188970000.0,-81.09587
188980000.0,-81.16989
188990000.0,-81.155106
189000000.0,-81.092575
189010000.0,-81.12194
189020000.0,-81.19953
189030000.0,-81.1169
189040000.0,-81.10149
189050000.0,-81.10161
189060000.0,-81.135635
189070000.0,-81.15059
189080000.0,-81.13803
189090000.0,-81.16893
189100000.0,-81.16307
189110000.0,-81.15388
189120000.0,-81.11656
189130000.0,-81.142456
189140000.0,-81.17593
189150000.0,-81.19826
189160000.0,-81.119095
189170000.0,-81.17057
189180000.0,-81.17691
189190000.0,-81.16206
189200000.0,-81.176315
189210000.0,-81.092545
189220000.0,-81.06993
189230000.0,-81.13339
189240000.0,-81.16317
189250000.0,-81.145355
189260000.0,-81.17039
189270000.0,-81.15647
189280000.0,-81.13356
189290000.0,-81.10945
189300000.0,-81.10993
189310000.0,-81.17517
189320000.0,-81.20792
189330000.0,-81.19331
189340000.0,-81.185165
189350000.0,-81.176056
189360000.0,-81.192024
189370000.0,-81.18126
189380000.0,-81.100685
189390000.0,-81.097534
189400000.0,-81.137375
189410000.0,-81.20121
189420000.0,-81.16313
189430000.0,-81.12163
189440000.0,-81.154945
189450000.0,-81.20993
189460000.0,-81.17881
189470000.0,-81.16809
189480000.0,-81.20528
189490000.0,-81.18458
189500000.0,-81.17603
189510000.0,-81.176
189520000.0,-81.18216
189530000.0,-81.18646
189540000.0,-81.18909
189550000.0,-81.17687
189560000.0,-81.145996
189570000.0,-81.1423
189580000.0,-81.17684
189590000.0,-81.19304
189600000.0,-81.16461
189610000.0,-81.164314
189620000.0,-81.130325
189630000.0,-81.16925
189640000.0,-81.15204
189650000.0,-81.13611
189660000.0,-81.167076
189670000.0,-81.12906
189680000.0,-81.105896
189690000.0,-81.16835
189700000.0,-81.17595
189710000.0,-81.195984
189720000.0,-81.16057
189730000.0,-81.15257
189740000.0,-81.17985
189750000.0,-81.17961
189760000.0,-81.188614
189770000.0,-81.13895
189780000.0,-81.1705
189790000.0,-81.21403
189800000.0,-81.15464
189810000.0,-81.13179
189820000.0,-81.15456
189830000.0,-81.18335
189840000.0,-81.18896
189850000.0,-81.21295
189860000.0,-81.19858
189870000.0,-81.17648
189880000.0,-81.14151
189890000.0,-81.1539
189900000.0,-81.13998
189910000.0,-81.183556
189920000.0,-81.164635
189930000.0,-81.14632
189940000.0,-81.164246
189950000.0,-81.17622
189960000.0,-81.18867
189970000.0,-81.16139
189980000.0,-81.19228
189990000.0,-81.12189
190000000.0,-81.074715
190010000.0,-81.1457
190020000.0,-81.11729
190030000.0,-81.0883
190040000.0,-81.12735
190050000.0,-81.16158
190060000.0,-81.17363
190070000.0,-81.18542
190080000.0,-81.156
190090000.0,-81.16715
190100000.0,-81.13384
190110000.0,-81.16464
190120000.0,-81.177986
190130000.0,-81.18822
190140000.0,-81.15746
190150000.0,-81.166534
190160000.0,-81.17687
190170000.0,-81.18555
190180000.0,-81.20208
190190000.0,-81.11063
190200000.0,-81.08682
190210000.0,-81.10341
190220000.0,-81.11538
190230000.0,-81.14073
190240000.0,-81.16846
190250000.0,-81.15192
190260000.0,-81.160446
190270000.0,-81.17781
190280000.0,-81.17341
190290000.0,-81.19202
190300000.0,-81.162605
190310000.0,-81.1544
190320000.0,-81.17847
190330000.0,-81.19023
190340000.0,-81.09127
190350000.0,-81.07417
190360000.0,-81.1636
190370000.0,-81.17069
190380000.0,-81.12884
190390000.0,-81.20633
190400000.0,-81.15586
190410000.0,-81.101135
190420000.0,-81.13208
190430000.0,-81.110466
190440000.0,-81.17997
190450000.0,-81.17829
