Frequency (Hz),PSD (dBfs)
588000000.0,-80.90588
588010000.0,-80.93526
588020000.0,-80.94844
588030000.0,-80.88124
588040000.0,-80.82284
588050000.0,-80.88741
588060000.0,-80.95979
588070000.0,-80.931046
588080000.0,-80.906746
588090000.0,-80.93326
588100000.0,-80.928696
588110000.0,-80.9514
588120000.0,-80.972916
588130000.0,-80.96874
588140000.0,-80.93108
588150000.0,-80.94097
588160000.0,-80.92186
588170000.0,-80.88887
588180000.0,-80.94173
588190000.0,-80.9639
588200000.0,-80.95623
588210000.0,-80.91504
588220000.0,-80.889496
588230000.0,-80.90428
588240000.0,-80.90623
588250000.0,-80.88894
588260000.0,-80.86776
588270000.0,-80.88937
588280000.0,-80.88403
588290000.0,-80.95261
588300000.0,-80.930695
588310000.0,-80.9409
588320000.0,-80.914856
588330000.0,-80.99519
588340000.0,-80.98541
588350000.0,-80.9382
588360000.0,-80.9357
588370000.0,-80.909424
588380000.0,-80.92597
588390000.0,-80.94627
588400000.0,-80.9427
588410000.0,-80.94681
588420000.0,-80.892426
588430000.0,-80.944305
588440000.0,-80.98895
588450000.0,-80.99738
588460000.0,-81.00658
588470000.0,-80.9687
588480000.0,-80.90325
588490000.0,-80.92805
588500000.0,-80.91598
588510000.0,-80.9145
588520000.0,-80.931046
588530000.0,-80.9451
588540000.0,-80.9543
588550000.0,-80.920525
588560000.0,-80.91656
588570000.0,-80.9592
588580000.0,-80.920166
588590000.0,-80.93498
588600000.0,-80.906204
588610000.0,-80.94066
588620000.0,-80.941086
588630000.0,-80.931564
588640000.0,-80.92563
588650000.0,-80.90893
588660000.0,-80.92264
588670000.0,-80.96561
588680000.0,-80.986084
588690000.0,-80.94292
588700000.0,-80.92946
588710000.0,-80.92991
588720000.0,-80.93705
588730000.0,-80.994415
588740000.0,-80.97752
588750000.0,-80.94675
588760000.0,-80.93367
588770000.0,-80.904625
588780000.0,-80.91417
588790000.0,-80.965775
588800000.0,-80.977844
588810000.0,-80.92126
588820000.0,-80.916016
588830000.0,-80.99595
588840000.0,-80.95795
588850000.0,-80.92762
588860000.0,-80.90671
588870000.0,-80.93422
588880000.0,-80.945526
588890000.0,-80.96945
588900000.0,-80.9539
588910000.0,-80.93779
588920000.0,-80.94301
588930000.0,-80.92586
588940000.0,-80.97508
588950000.0,-80.98175
588960000.0,-80.96104
588970000.0,-80.94425
588980000.0,-80.95173
588990000.0,-80.91064
589000000.0,-80.94734
589010000.0,-80.949326
589020000.0,-80.95295
589030000.0,-80.93834
589040000.0,-80.94043
589050000.0,-80.9166
589060000.0,-80.89286
589070000.0,-80.91162
589080000.0,-80.926735
589090000.0,-80.970116
589100000.0,-80.94252
589110000.0,-80.92396
589120000.0,-80.923325
589130000.0,-80.931244
589140000.0,-80.94377
589150000.0,-80.91942
589160000.0,-80.87764
589170000.0,-80.905716
589180000.0,-80.94339
589190000.0,-80.900375
589200000.0,-80.8927
589210000.0,-80.914474
589220000.0,-80.932076
589230000.0,-80.96324
589240000.0,-80.93491
589250000.0,-80.93356
589260000.0,-80.93704
589270000.0,-80.92704
589280000.0,-80.960625
589290000.0,-80.964935
589300000.0,-80.96831
589310000.0,-80.94433
589320000.0,-80.96629
589330000.0,-80.92001
589340000.0,-80.91432
589350000.0,-80.912445
589360000.0,-80.917595
589370000.0,-80.947685
589380000.0,-80.965
589390000.0,-80.95213
589400000.0,-80.95649
589410000.0,-80.958755
589420000.0,-80.95933
589430000.0,-80.93949
589440000.0,-80.9539
589450000.0,-80.9253
589460000.0,-80.98198
589470000.0,-81.02699
589480000.0,-80.948105
589490000.0,-80.9866
589500000.0,-80.94669
589510000.0,-80.90703
589520000.0,-80.92915
589530000.0,-80.95066
589540000.0,-80.946236
589550000.0,-80.96631
589560000.0,-80.91727
589570000.0,-80.9787
589580000.0,-80.99021
589590000.0,-80.96752
589600000.0,-80.950584
589610000.0,-80.95456
589620000.0,-80.94794
589630000.0,-80.94081
589640000.0,-80.951
589650000.0,-80.919235
589660000.0,-80.89891
589670000.0,-80.95558
589680000.0,-80.92384
589690000.0,-80.90936
589700000.0,-80.91752
589710000.0,-80.95417
589720000.0,-80.95119
589730000.0,-80.92746
589740000.0,-80.61836
589750000.0,-79.38406
589760000.0,-78.89319
589770000.0,-80.30986
589780000.0,-80.93097
589790000.0,-80.98327
589800000.0,-80.989044
589810000.0,-80.938126
589820000.0,-80.955246
589830000.0,-80.965
589840000.0,-80.95611
589850000.0,-80.93014
589860000.0,-80.933266
589870000.0,-80.96337
589880000.0,-80.977615
