Frequency (Hz),PSD (dBfs)
308000000.0,-81.3168
308010000.0,-81.34157
308020000.0,-81.34247
308030000.0,-81.34037
308040000.0,-81.30746
308050000.0,-81.310616
308060000.0,-81.310356
308070000.0,-81.341774
308080000.0,-81.309845
308090000.0,-81.27826
308100000.0,-81.27411
308110000.0,-81.268166
308120000.0,-81.2709
308130000.0,-81.30525
308140000.0,-81.33163
308150000.0,-81.34101
308160000.0,-81.33385
308170000.0,-81.342964
308180000.0,-81.344864
308190000.0,-81.33688
308200000.0,-81.32653
308210000.0,-81.30345
308220000.0,-81.26979
308230000.0,-81.3107
308240000.0,-81.31214
308250000.0,-81.323555
308260000.0,-81.36499
308270000.0,-81.32649
308280000.0,-81.283104
308290000.0,-81.3488
308300000.0,-81.3395
308310000.0,-81.34563
308320000.0,-81.31572
308330000.0,-81.28064
308340000.0,-81.27628
308350000.0,-81.28838
308360000.0,-81.348404
308370000.0,-81.33041
308380000.0,-81.31142
308390000.0,-81.35154
308400000.0,-81.340775
308410000.0,-81.351685
308420000.0,-81.31631
308430000.0,-81.363205
308440000.0,-81.36696
308450000.0,-81.32221
308460000.0,-81.35131
308470000.0,-81.31638
308480000.0,-81.32599
308490000.0,-81.345406
308500000.0,-81.35177
308510000.0,-81.33388
308520000.0,-81.347946
308530000.0,-81.29518
308540000.0,-81.30786
308550000.0,-81.31149
308560000.0,-81.31507
308570000.0,-81.27457
308580000.0,-81.31319
308590000.0,-81.34029
308600000.0,-81.30838
308610000.0,-81.32918
308620000.0,-81.341034
308630000.0,-81.38652
308640000.0,-81.343704
308650000.0,-81.3308
308660000.0,-81.370316
308670000.0,-81.31729
308680000.0,-81.33923
308690000.0,-81.35894
308700000.0,-81.429436
308710000.0,-81.336586
308720000.0,-81.285324
308730000.0,-81.30029
308740000.0,-81.31969
308750000.0,-81.343315
308760000.0,-81.382385
308770000.0,-81.31954
308780000.0,-81.30482
308790000.0,-81.279686
308800000.0,-81.26647
308810000.0,-81.296074
308820000.0,-81.27499
308830000.0,-81.2685
308840000.0,-81.290634
308850000.0,-81.32583
308860000.0,-81.35456
308870000.0,-81.38507
308880000.0,-81.357124
308890000.0,-81.33864
308900000.0,-81.33035
308910000.0,-81.35003
308920000.0,-81.32343
308930000.0,-81.36276
308940000.0,-81.36429
308950000.0,-81.3216
308960000.0,-81.34152
308970000.0,-81.372444
308980000.0,-81.33862
308990000.0,-81.28769
309000000.0,-81.215485
309010000.0,-81.28623
