Frequency (Hz),PSD (dBfs)
268000000.0,-80.44379
268010000.0,-80.52458
268020000.0,-80.56694
268030000.0,-80.50858
268040000.0,-80.552666
268050000.0,-80.51465
268060000.0,-80.51064
268070000.0,-80.59604
268080000.0,-80.5764
268090000.0,-80.51427
268100000.0,-80.545235
268110000.0,-80.49782
268120000.0,-80.51919
268130000.0,-80.572365
268140000.0,-80.53337
268150000.0,-80.53665
268160000.0,-80.57744
268170000.0,-80.575935
268180000.0,-80.57361
268190000.0,-80.58011
268200000.0,-80.58166
268210000.0,-80.580826
268220000.0,-80.55847
268230000.0,-80.54475
268240000.0,-80.57578
268250000.0,-80.557365
268260000.0,-80.54953
268270000.0,-80.578835
268280000.0,-80.56558
268290000.0,-80.52812
268300000.0,-80.560295
268310000.0,-80.62196
268320000.0,-80.57765
268330000.0,-80.54167
268340000.0,-80.55211
268350000.0,-80.51048
268360000.0,-80.54994
268370000.0,-80.56565
268380000.0,-80.5431
268390000.0,-80.523575
268400000.0,-80.54155
268410000.0,-80.589905
268420000.0,-80.595535
268430000.0,-80.5695
268440000.0,-80.556656
268450000.0,-80.529434
268460000.0,-80.55699
268470000.0,-80.53891
268480000.0,-80.52023
268490000.0,-80.492035
268500000.0,-80.554184
268510000.0,-80.585625
268520000.0,-80.53795
268530000.0,-80.52936
268540000.0,-80.52396
268550000.0,-80.53456
268560000.0,-80.502426
268570000.0,-80.49973
268580000.0,-80.586784
268590000.0,-80.57706
268600000.0,-80.58603
268610000.0,-80.5423
268620000.0,-80.5163
268630000.0,-80.55188
268640000.0,-80.5428
268650000.0,-80.54581
268660000.0,-80.5943
268670000.0,-80.52865
268680000.0,-80.504845
268690000.0,-80.539734
268700000.0,-80.520004
268710000.0,-80.53531
268720000.0,-80.533356
268730000.0,-80.54712
268740000.0,-80.574486
268750000.0,-80.57835
268760000.0,-80.56363
268770000.0,-80.54623
268780000.0,-80.53879
268790000.0,-80.48824
268800000.0,-80.45819
268810000.0,-80.45238
268820000.0,-80.507645
268830000.0,-80.54137
268840000.0,-80.49888
268850000.0,-80.46578
268860000.0,-80.48904
268870000.0,-80.51279
268880000.0,-80.526886
268890000.0,-80.54264
268900000.0,-80.55974
268910000.0,-80.544754
268920000.0,-80.49816
268930000.0,-80.57313
268940000.0,-80.57616
268950000.0,-80.49699
268960000.0,-80.49393
268970000.0,-80.469444
268980000.0,-80.48726
268990000.0,-80.42531
269000000.0,-80.32428
269010000.0,-80.45653
269020000.0,-80.49534
269030000.0,-80.48395
269040000.0,-80.49622
269050000.0,-80.512115
269060000.0,-80.511826
269070000.0,-80.490425
269080000.0,-80.4306
269090000.0,-80.40787
269100000.0,-80.46917
269110000.0,-80.513954
269120000.0,-80.48134
269130000.0,-80.453156
269140000.0,-80.46092
269150000.0,-80.49693
269160000.0,-80.50805
269170000.0,-80.49969
269180000.0,-80.52789
269190000.0,-80.53627
269200000.0,-80.509674
269210000.0,-80.480255
269220000.0,-80.39499
269230000.0,-80.432236
269240000.0,-80.456116
269250000.0,-80.45155
269260000.0,-80.46698
269270000.0,-80.48766
269280000.0,-80.50289
269290000.0,-80.50414
269300000.0,-80.52075
269310000.0,-80.44311
269320000.0,-80.42927
269330000.0,-80.49167
269340000.0,-80.48046
269350000.0,-80.448654
269360000.0,-80.47929
269370000.0,-80.52421
269380000.0,-80.512726
269390000.0,-80.49284
269400000.0,-80.45579
269410000.0,-80.47275
269420000.0,-80.46241
269430000.0,-80.45803
269440000.0,-80.44997
269450000.0,-80.485985
269460000.0,-80.4927
269470000.0,-80.42885
269480000.0,-80.45815
269490000.0,-80.47165
269500000.0,-80.47206
269510000.0,-80.48477
269520000.0,-80.48621
269530000.0,-80.46609
269540000.0,-80.4467
269550000.0,-80.481026
269560000.0,-80.51219
269570000.0,-80.497734
269580000.0,-80.45315
