Frequency (Hz),PSD (dBfs)
388000000.0,-80.95432
388010000.0,-80.982834
388020000.0,-80.99074
388030000.0,-80.98235
388040000.0,-81.01172
388050000.0,-80.98385
388060000.0,-80.97325
388070000.0,-80.975204
388080000.0,-80.99975
388090000.0,-80.988075
388100000.0,-80.98014
388110000.0,-80.99445
388120000.0,-80.99672
388130000.0,-81.061134
388140000.0,-81.04221
388150000.0,-81.03378
388160000.0,-81.02935
388170000.0,-81.07284
388180000.0,-81.065056
388190000.0,-81.037476
388200000.0,-81.01067
388210000.0,-81.04107
388220000.0,-81.06627
388230000.0,-80.99423
388240000.0,-81.00052
388250000.0,-81.05464
388260000.0,-81.053635
388270000.0,-81.014755
388280000.0,-80.96719
388290000.0,-80.979065
388300000.0,-81.01242
388310000.0,-81.00948
388320000.0,-81.02315
388330000.0,-81.00253
388340000.0,-81.00166
388350000.0,-80.993126
388360000.0,-81.00612
388370000.0,-81.04481
388380000.0,-81.05463
388390000.0,-81.01422
388400000.0,-81.05791
388410000.0,-81.04471
388420000.0,-81.00369
388430000.0,-80.98502
388440000.0,-80.97829
388450000.0,-81.03336
388460000.0,-81.0399
388470000.0,-80.99776
388480000.0,-80.99266
388490000.0,-81.02729
388500000.0,-81.036674
388510000.0,-80.97978
388520000.0,-81.00612
388530000.0,-81.04325
388540000.0,-81.02818
388550000.0,-81.040565
388560000.0,-81.028435
388570000.0,-81.01528
388580000.0,-81.0666
388590000.0,-81.074814
388600000.0,-81.02957
388610000.0,-81.074936
388620000.0,-81.03926
388630000.0,-81.06713
388640000.0,-81.04054
388650000.0,-81.03126
388660000.0,-81.052635
388670000.0,-81.05884
388680000.0,-81.02383
388690000.0,-81.00992
388700000.0,-81.06213
388710000.0,-81.0921
388720000.0,-81.076324
388730000.0,-81.05696
388740000.0,-81.03328
388750000.0,-81.01526
388760000.0,-80.993286
388770000.0,-81.01378
388780000.0,-81.045364
388790000.0,-81.05813
388800000.0,-81.029976
388810000.0,-80.999794
388820000.0,-81.02096
388830000.0,-81.04084
388840000.0,-81.01314
388850000.0,-81.05088
388860000.0,-81.058266
388870000.0,-81.000374
388880000.0,-80.98393
388890000.0,-80.98878
388900000.0,-80.99963
388910000.0,-80.992134
388920000.0,-81.08038
388930000.0,-81.05477
388940000.0,-81.02727
388950000.0,-81.03726
388960000.0,-81.03865
388970000.0,-80.98525
388980000.0,-80.99845
388990000.0,-80.97474
389000000.0,-80.90706
389010000.0,-81.02066
389020000.0,-81.04195
389030000.0,-80.97383
389040000.0,-80.99817
389050000.0,-81.01678
389060000.0,-81.03938
389070000.0,-81.02141
389080000.0,-80.98405
389090000.0,-81.00763
389100000.0,-81.00581
389110000.0,-81.022705
389120000.0,-80.98945
389130000.0,-80.95889
389140000.0,-81.00607
389150000.0,-81.008316
389160000.0,-80.97554
389170000.0,-81.044014
389180000.0,-81.06785
389190000.0,-81.02037
389200000.0,-80.99272
389210000.0,-80.96504
389220000.0,-81.01467
389230000.0,-81.03468
389240000.0,-81.02619
389250000.0,-81.00534
389260000.0,-81.00757
389270000.0,-81.05534
389280000.0,-81.042984
389290000.0,-81.02669
389300000.0,-81.01493
389310000.0,-81.05246
389320000.0,-81.046265
389330000.0,-80.98733
389340000.0,-80.97108
389350000.0,-80.96152
