Frequency (Hz),PSD (dBfs)
128000000.0,-80.50389
128010000.0,-80.560135
128020000.0,-80.58673
128030000.0,-80.59203
128040000.0,-80.54135
128050000.0,-80.586105
128060000.0,-80.62385
128070000.0,-80.619675
128080000.0,-80.62273
128090000.0,-80.5887
128100000.0,-80.541336
128110000.0,-80.56308
128120000.0,-80.61705
128130000.0,-80.60191
128140000.0,-80.569595
128150000.0,-80.59122
128160000.0,-80.58071
128170000.0,-80.61173
128180000.0,-80.638885
128190000.0,-80.63837
128200000.0,-80.60952
128210000.0,-80.24407
128220000.0,-77.34588
128230000.0,-78.05307
128240000.0,-80.50473
128250000.0,-80.59181
128260000.0,-80.59235
128270000.0,-80.55293
128280000.0,-80.58081
128290000.0,-80.594955
128300000.0,-80.63527
128310000.0,-80.61212
128320000.0,-80.553955
128330000.0,-80.52207
128340000.0,-80.58438
128350000.0,-80.60654
128360000.0,-80.605774
128370000.0,-80.60691
128380000.0,-80.59971
128390000.0,-80.60711
128400000.0,-80.62196
128410000.0,-80.6405
128420000.0,-80.58481
128430000.0,-80.57382
128440000.0,-80.57731
128450000.0,-80.60495
128460000.0,-80.59332
128470000.0,-80.55306
128480000.0,-80.56981
128490000.0,-80.56629
128500000.0,-80.57184
128510000.0,-80.58662
128520000.0,-80.55727
128530000.0,-80.59012
128540000.0,-80.60027
128550000.0,-80.61038
128560000.0,-80.598816
128570000.0,-80.60768
128580000.0,-80.60848
128590000.0,-80.5529
128600000.0,-80.543594
128610000.0,-80.53776
128620000.0,-80.62506
128630000.0,-80.56828
128640000.0,-80.54396
128650000.0,-80.56659
128660000.0,-80.585846
128670000.0,-80.576996
128680000.0,-80.57449
128690000.0,-80.61845
128700000.0,-80.61032
128710000.0,-80.5497
128720000.0,-80.55607
128730000.0,-80.59306
128740000.0,-80.55137
128750000.0,-80.55096
128760000.0,-80.55429
128770000.0,-80.56932
128780000.0,-80.56409
128790000.0,-80.549965
128800000.0,-80.52974
128810000.0,-80.594986
128820000.0,-80.661545
128830000.0,-80.643654
128840000.0,-80.55481
128850000.0,-80.53377
128860000.0,-80.60868
128870000.0,-80.601265
128880000.0,-80.58484
128890000.0,-80.57626
128900000.0,-80.54483
128910000.0,-80.579865
128920000.0,-80.5978
128930000.0,-80.56899
128940000.0,-80.53827
128950000.0,-80.528534
128960000.0,-80.49753
128970000.0,-80.542816
128980000.0,-80.56975
128990000.0,-80.561615
129000000.0,-80.51751
129010000.0,-80.54878
129020000.0,-80.38654
129030000.0,-80.31814
129040000.0,-80.56163
129050000.0,-80.57949
129060000.0,-80.570145
129070000.0,-80.56471
129080000.0,-80.52139
129090000.0,-80.556656
129100000.0,-80.55971
129110000.0,-80.535
129120000.0,-80.590065
129130000.0,-80.604485
129140000.0,-80.55626
129150000.0,-80.582344
129160000.0,-80.561226
129170000.0,-80.517624
129180000.0,-80.51835
129190000.0,-80.535095
129200000.0,-80.55081
129210000.0,-80.54597
129220000.0,-80.53499
129230000.0,-80.51361
129240000.0,-80.56915
129250000.0,-80.61691
129260000.0,-80.566696
129270000.0,-80.51282
129280000.0,-80.53936
129290000.0,-80.54625
129300000.0,-80.57123
129310000.0,-80.542
129320000.0,-80.53196
129330000.0,-80.616615
129340000.0,-80.5889
129350000.0,-80.520615
129360000.0,-80.565346
129370000.0,-80.58163
129380000.0,-80.58397
129390000.0,-80.56792
129400000.0,-80.551
129410000.0,-80.52234
129420000.0,-80.588234
129430000.0,-80.59688
129440000.0,-80.53855
129450000.0,-80.52941
129460000.0,-80.46698
129470000.0,-80.49725
129480000.0,-80.5048
129490000.0,-80.52339
129500000.0,-80.55879
129510000.0,-80.601074
129520000.0,-80.59953
129530000.0,-80.57784
129540000.0,-80.57545
129550000.0,-80.54782
129560000.0,-80.50663
129570000.0,-80.54787
129580000.0,-80.57149
129590000.0,-80.59053
129600000.0,-80.59348
129610000.0,-80.61271
129620000.0,-80.64834
129630000.0,-80.60416
129640000.0,-80.552155
129650000.0,-80.55156
129660000.0,-80.61027
129670000.0,-80.63878
129680000.0,-80.64601
129690000.0,-80.572426
129700000.0,-80.59073
129710000.0,-80.56322
129720000.0,-80.56683
129730000.0,-80.57137
129740000.0,-80.569016
129750000.0,-80.58569
129760000.0,-80.542206
129770000.0,-80.55542
129780000.0,-80.53422
129790000.0,-80.52273
129800000.0,-80.55183
129810000.0,-80.52967
129820000.0,-80.60423
129830000.0,-80.61577
129840000.0,-80.599594
129850000.0,-80.56805
129860000.0,-80.59378
129870000.0,-80.58715
129880000.0,-80.63924
129890000.0,-80.62419
129900000.0,-80.505936
129910000.0,-80.526596
129920000.0,-80.5745
129930000.0,-80.602036
129940000.0,-80.61057
129950000.0,-80.56352
129960000.0,-80.55885
129970000.0,-80.54218
129980000.0,-80.536
129990000.0,-80.56847
130000000.0,-80.482475
130010000.0,-80.545685
130020000.0,-80.58425
130030000.0,-80.60249
130040000.0,-80.58162
130050000.0,-80.61729
130060000.0,-80.62881
130070000.0,-80.59315
130080000.0,-80.62843
130090000.0,-80.57213
130100000.0,-80.50607
130110000.0,-80.52692
130120000.0,-80.549835
