Frequency (Hz),PSD (dBfs)
188000000.0,-80.34545
188010000.0,-80.34671
188020000.0,-80.34773
188030000.0,-80.348595
188040000.0,-80.33562
188050000.0,-80.29233
188060000.0,-80.338165
188070000.0,-80.36164
188080000.0,-80.346436
188090000.0,-80.29842
188100000.0,-80.32419
188110000.0,-80.34383
188120000.0,-80.35979
188130000.0,-80.3545
188140000.0,-80.34614
188150000.0,-80.3088
188160000.0,-80.321266
188170000.0,-80.305435
188180000.0,-80.27884
188190000.0,-80.32837
188200000.0,-80.389626
188210000.0,-80.37367
188220000.0,-80.32051
188230000.0,-80.28909
188240000.0,-80.29204
188250000.0,-80.31364
188260000.0,-80.34453
188270000.0,-80.28962
188280000.0,-80.29262
188290000.0,-80.32977
188300000.0,-80.328094
188310000.0,-80.27835
188320000.0,-80.29626
188330000.0,-80.314514
188340000.0,-80.36866
188350000.0,-80.38309
188360000.0,-80.35946
188370000.0,-80.36719
188380000.0,-80.33081
188390000.0,-80.36386
188400000.0,-80.30493
188410000.0,-80.3054
188420000.0,-80.341995
188430000.0,-80.33606
188440000.0,-80.34104
188450000.0,-80.37245
188460000.0,-80.41419
188470000.0,-80.340614
188480000.0,-80.28759
188490000.0,-80.28535
188500000.0,-80.32356
188510000.0,-80.342834
188520000.0,-80.31391
188530000.0,-80.31814
188540000.0,-80.310814
188550000.0,-80.366684
188560000.0,-80.39679
188570000.0,-80.34543
188580000.0,-80.33658
188590000.0,-80.31897
188600000.0,-80.322174
188610000.0,-80.29395
188620000.0,-80.30259
188630000.0,-80.37105
188640000.0,-80.38514
188650000.0,-80.3448
188660000.0,-80.320206
188670000.0,-80.32858
188680000.0,-80.37834
188690000.0,-80.36561
188700000.0,-80.353096
188710000.0,-80.35219
188720000.0,-80.347336
188730000.0,-80.32391
188740000.0,-80.308655
188750000.0,-80.34209
188760000.0,-80.355545
188770000.0,-80.29994
188780000.0,-80.35965
188790000.0,-80.372025
188800000.0,-80.305565
188810000.0,-80.33049
188820000.0,-80.34173
188830000.0,-80.34512
188840000.0,-80.35063
188850000.0,-80.34173
188860000.0,-80.31196
188870000.0,-80.31628
188880000.0,-80.33977
188890000.0,-80.35999
188900000.0,-80.32546
188910000.0,-80.35379
188920000.0,-80.36012
188930000.0,-80.29624
188940000.0,-80.32213
188950000.0,-80.29396
188960000.0,-80.28314
188970000.0,-80.301315
188980000.0,-80.278915
188990000.0,-80.30247
189000000.0,-80.33036
189010000.0,-80.29503
189020000.0,-80.313484
189030000.0,-80.32994
189040000.0,-80.348206
189050000.0,-80.38299
189060000.0,-80.28083
189070000.0,-80.29146
189080000.0,-80.285645
189090000.0,-80.28085
189100000.0,-80.29041
189110000.0,-80.34041
189120000.0,-80.30661
189130000.0,-80.330154
189140000.0,-80.31558
189150000.0,-80.348885
189160000.0,-80.33702
189170000.0,-80.28939
189180000.0,-80.31645
189190000.0,-80.326324
189200000.0,-80.34019
189210000.0,-80.37057
189220000.0,-80.358505
189230000.0,-80.34502
189240000.0,-80.34627
189250000.0,-80.35121
189260000.0,-80.34827
189270000.0,-80.31654
189280000.0,-80.32466
189290000.0,-80.32432
189300000.0,-80.2845
189310000.0,-80.336525
189320000.0,-80.37805
189330000.0,-80.32161
189340000.0,-80.33508
189350000.0,-80.30701
189360000.0,-80.33244
189370000.0,-80.35712
189380000.0,-80.3067
189390000.0,-80.2691
189400000.0,-80.29807
189410000.0,-80.33209
189420000.0,-80.3134
189430000.0,-80.3134
189440000.0,-80.28056
189450000.0,-80.27328
189460000.0,-80.35931
189470000.0,-80.38505
189480000.0,-80.36889
189490000.0,-80.334236
189500000.0,-80.31701
189510000.0,-80.35053
189520000.0,-80.36229
189530000.0,-80.32535
189540000.0,-80.287415
189550000.0,-80.278404
189560000.0,-80.33776
189570000.0,-80.38059
189580000.0,-80.32788
189590000.0,-80.260345
189600000.0,-80.30153
189610000.0,-80.328606
189620000.0,-80.343216
189630000.0,-80.42087
189640000.0,-80.34878
189650000.0,-80.26527
189660000.0,-80.252266
189670000.0,-80.313225
189680000.0,-80.32929
189690000.0,-80.31433
189700000.0,-80.325005
189710000.0,-80.33064
189720000.0,-80.326904
189730000.0,-80.34235
189740000.0,-80.33559
189750000.0,-80.32025
189760000.0,-80.3386
189770000.0,-80.382034
189780000.0,-80.3625
189790000.0,-80.30531
189800000.0,-80.33812
189810000.0,-80.378555
189820000.0,-80.35793
189830000.0,-80.31242
189840000.0,-80.34092
189850000.0,-80.310715
189860000.0,-80.320015
189870000.0,-80.30437
189880000.0,-80.31604
189890000.0,-80.36645
189900000.0,-80.39371
189910000.0,-80.4247
189920000.0,-80.386955
189930000.0,-80.380875
189940000.0,-80.36157
189950000.0,-80.29663
189960000.0,-80.34069
189970000.0,-80.39981
189980000.0,-80.40471
189990000.0,-80.29156
190000000.0,-80.25293
190010000.0,-80.29233
190020000.0,-80.32184
190030000.0,-80.35412
190040000.0,-80.30846
190050000.0,-80.34629
190060000.0,-80.36748
190070000.0,-80.34645
190080000.0,-80.39734
190090000.0,-80.37926
190100000.0,-80.359276
190110000.0,-80.34184
190120000.0,-80.35777
190130000.0,-80.388374
190140000.0,-80.36148
190150000.0,-80.32925
190160000.0,-80.366325
190170000.0,-80.35163
190180000.0,-80.35084
190190000.0,-80.31355
190200000.0,-80.319534
190210000.0,-80.31849
190220000.0,-80.368225
190230000.0,-80.361855
190240000.0,-80.334946
190250000.0,-80.35327
190260000.0,-80.32597
190270000.0,-80.34515
190280000.0,-80.351555
190290000.0,-80.282745
190300000.0,-80.31525
190310000.0,-80.31282
190320000.0,-80.33829
190330000.0,-80.355156
190340000.0,-80.3264
190350000.0,-80.28619
190360000.0,-80.31131
190370000.0,-80.34102
190380000.0,-80.321815
190390000.0,-80.31109
190400000.0,-80.379654
190410000.0,-80.36643
190420000.0,-80.33219
190430000.0,-80.33299
190440000.0,-80.36925
190450000.0,-80.364006
190460000.0,-80.3253
190470000.0,-80.32493
190480000.0,-80.31895
190490000.0,-80.3154
190500000.0,-80.329956
190510000.0,-80.358086
190520000.0,-80.39384
190530000.0,-80.35904
190540000.0,-80.29492
190550000.0,-80.28603
190560000.0,-80.29114
190570000.0,-80.29662
190580000.0,-80.33496
190590000.0,-80.35504
190600000.0,-80.32788
190610000.0,-80.34611
190620000.0,-80.33906
190630000.0,-80.35435
190640000.0,-80.33946
190650000.0,-80.31562
190660000.0,-80.355255
190670000.0,-80.3414
190680000.0,-80.35655
190690000.0,-80.378075
190700000.0,-80.35672
190710000.0,-80.32614
190720000.0,-80.32776
190730000.0,-80.33891
190740000.0,-80.36304
190750000.0,-80.38075
190760000.0,-80.3353
190770000.0,-80.36435
190780000.0,-80.38918
190790000.0,-80.388794
190800000.0,-80.432724
190810000.0,-80.373085
190820000.0,-80.297455
190830000.0,-80.33098
190840000.0,-80.330734
190850000.0,-80.35519
190860000.0,-80.3515
190870000.0,-80.333145
190880000.0,-80.42118
190890000.0,-80.38178
190900000.0,-80.362206
190910000.0,-80.33558
190920000.0,-80.397224
190930000.0,-80.38574
190940000.0,-80.40027
190950000.0,-80.3842
190960000.0,-80.33717
190970000.0,-80.35775
190980000.0,-80.364716
190990000.0,-80.26787
191000000.0,-80.06206
191010000.0,-80.28696
191020000.0,-80.35796
191030000.0,-80.378204
191040000.0,-80.41729
191050000.0,-80.36902
191060000.0,-80.35632
191070000.0,-80.353516
191080000.0,-80.34616
191090000.0,-80.31025
