Frequency (Hz),PSD (dBfs)
128000000.0,-80.505104
128010000.0,-80.52916
128020000.0,-80.5632
128030000.0,-80.54091
128040000.0,-80.523026
128050000.0,-80.49966
128060000.0,-80.51441
128070000.0,-80.51219
128080000.0,-80.514534
128090000.0,-80.533005
128100000.0,-80.54535
128110000.0,-80.551765
128120000.0,-80.57977
128130000.0,-80.62417
128140000.0,-80.51675
128150000.0,-80.55604
128160000.0,-80.51048
128170000.0,-80.517845
128180000.0,-80.5402
128190000.0,-80.58394
128200000.0,-80.610344
128210000.0,-80.29667
128220000.0,-77.35873
128230000.0,-78.03364
128240000.0,-80.53583
128250000.0,-80.580635
128260000.0,-80.483055
128270000.0,-80.49355
128280000.0,-80.520676
128290000.0,-80.57333
128300000.0,-80.57037
128310000.0,-80.573
128320000.0,-80.58422
128330000.0,-80.53615
128340000.0,-80.532074
128350000.0,-80.56348
128360000.0,-80.528046
128370000.0,-80.52594
128380000.0,-80.56462
128390000.0,-80.58094
128400000.0,-80.59045
128410000.0,-80.56073
128420000.0,-80.60418
128430000.0,-80.576775
128440000.0,-80.54518
128450000.0,-80.58956
128460000.0,-80.54988
128470000.0,-80.586914
128480000.0,-80.59125
128490000.0,-80.5865
128500000.0,-80.55444
128510000.0,-80.54466
128520000.0,-80.562164
128530000.0,-80.63809
128540000.0,-80.58555
128550000.0,-80.541725
128560000.0,-80.60154
128570000.0,-80.58493
128580000.0,-80.56258
128590000.0,-80.583885
128600000.0,-80.53415
128610000.0,-80.48171
128620000.0,-80.56456
128630000.0,-80.5381
128640000.0,-80.518585
128650000.0,-80.52641
128660000.0,-80.59207
128670000.0,-80.546295
128680000.0,-80.514435
128690000.0,-80.590904
128700000.0,-80.63081
128710000.0,-80.53245
128720000.0,-80.52041
128730000.0,-80.511086
128740000.0,-80.51839
128750000.0,-80.539154
128760000.0,-80.57521
128770000.0,-80.50545
128780000.0,-80.52571
128790000.0,-80.54241
128800000.0,-80.58189
128810000.0,-80.5365
128820000.0,-80.546265
128830000.0,-80.51942
128840000.0,-80.49781
128850000.0,-80.52989
128860000.0,-80.51258
128870000.0,-80.519516
128880000.0,-80.547714
128890000.0,-80.55893
128900000.0,-80.5641
128910000.0,-80.581116
128920000.0,-80.56564
128930000.0,-80.564995
128940000.0,-80.49514
128950000.0,-80.5132
128960000.0,-80.52965
128970000.0,-80.4944
128980000.0,-80.490685
128990000.0,-80.44676
129000000.0,-80.49202
129010000.0,-80.49849
129020000.0,-80.25925
129030000.0,-80.19046
129040000.0,-80.51899
129050000.0,-80.556725
129060000.0,-80.48978
129070000.0,-80.4942
129080000.0,-80.54779
129090000.0,-80.50529
129100000.0,-80.46566
129110000.0,-80.476974
129120000.0,-80.503235
129130000.0,-80.509735
129140000.0,-80.5474
129150000.0,-80.52779
129160000.0,-80.539925
129170000.0,-80.53735
129180000.0,-80.53261
129190000.0,-80.53523
129200000.0,-80.53194
129210000.0,-80.49608
129220000.0,-80.4532
129230000.0,-80.505905
129240000.0,-80.52982
129250000.0,-80.48858
129260000.0,-80.51752
129270000.0,-80.52041
129280000.0,-80.46031
129290000.0,-80.43702
129300000.0,-80.51024
129310000.0,-80.5033
129320000.0,-80.502945
129330000.0,-80.60253
129340000.0,-80.632256
129350000.0,-80.576164
129360000.0,-80.50783
129370000.0,-80.47982
129380000.0,-80.5161
129390000.0,-80.456
129400000.0,-80.49132
129410000.0,-80.51352
129420000.0,-80.473785
129430000.0,-80.482956
129440000.0,-80.51248
129450000.0,-80.51673
129460000.0,-80.54587
129470000.0,-80.507095
129480000.0,-80.44429
129490000.0,-80.4845
129500000.0,-80.51964
129510000.0,-80.54344
129520000.0,-80.55266
129530000.0,-80.55978
129540000.0,-80.49949
129550000.0,-80.47214
129560000.0,-80.446205
129570000.0,-80.48213
129580000.0,-80.52738
129590000.0,-80.54625
129600000.0,-80.51364
129610000.0,-80.53606
129620000.0,-80.55284
129630000.0,-80.54061
129640000.0,-80.5388
129650000.0,-80.548096
129660000.0,-80.52421
129670000.0,-80.53326
129680000.0,-80.54809
129690000.0,-80.56785
129700000.0,-80.569984
129710000.0,-80.52258
129720000.0,-80.53015
129730000.0,-80.54069
129740000.0,-80.525635
129750000.0,-80.51779
129760000.0,-80.5255
129770000.0,-80.49946
129780000.0,-80.547325
129790000.0,-80.50167
129800000.0,-80.52156
129810000.0,-80.56421
129820000.0,-80.507065
129830000.0,-80.408905
129840000.0,-80.46266
129850000.0,-80.50078
129860000.0,-80.50491
129870000.0,-80.52208
129880000.0,-80.51711
129890000.0,-80.53036
129900000.0,-80.54366
129910000.0,-80.52533
129920000.0,-80.53726
129930000.0,-80.49622
129940000.0,-80.48672
129950000.0,-80.54084
129960000.0,-80.542114
129970000.0,-80.5168
129980000.0,-80.51304
129990000.0,-80.46762
130000000.0,-80.40424
130010000.0,-80.51619
130020000.0,-80.52738
130030000.0,-80.50587
130040000.0,-80.52886
130050000.0,-80.52627
130060000.0,-80.49407
130070000.0,-80.50044
130080000.0,-80.48724
130090000.0,-80.54805
130100000.0,-80.516464
130110000.0,-80.52468
130120000.0,-80.539
130130000.0,-80.511894
130140000.0,-80.489845
130150000.0,-80.52827
130160000.0,-80.51423
130170000.0,-80.51563
130180000.0,-80.53699
130190000.0,-80.51011
130200000.0,-80.505714
130210000.0,-80.487976
130220000.0,-80.50136
130230000.0,-80.498184
130240000.0,-80.52395
130250000.0,-80.551414
130260000.0,-80.50925
130270000.0,-80.50455
130280000.0,-80.532616
130290000.0,-80.51027
130300000.0,-80.55351
130310000.0,-80.51793
130320000.0,-80.487
130330000.0,-80.494995
130340000.0,-80.49023
130350000.0,-80.482956
130360000.0,-80.49056
130370000.0,-80.522385
130380000.0,-80.5256
130390000.0,-80.45308
130400000.0,-80.37742
130410000.0,-80.41732
130420000.0,-80.47212
130430000.0,-80.5272
130440000.0,-80.51671
130450000.0,-80.49362
130460000.0,-80.493324
130470000.0,-80.51341
130480000.0,-80.52855
130490000.0,-80.543884
130500000.0,-80.540344
130510000.0,-80.53094
130520000.0,-80.572014
130530000.0,-80.598785
130540000.0,-80.58821
130550000.0,-80.55812
130560000.0,-80.566666
130570000.0,-80.57144
130580000.0,-80.457985
130590000.0,-80.44943
130600000.0,-80.56882
130610000.0,-80.580025
130620000.0,-80.551384
130630000.0,-80.51938
130640000.0,-80.523415
130650000.0,-80.55382
130660000.0,-80.53706
130670000.0,-80.54834
130680000.0,-80.570076
130690000.0,-80.54967
130700000.0,-80.55144
130710000.0,-80.5421
130720000.0,-80.53609
130730000.0,-80.541824
130740000.0,-80.5259
130750000.0,-80.55197
130760000.0,-80.583145
130770000.0,-80.57698
130780000.0,-80.57539
130790000.0,-80.58372
130800000.0,-80.52942
130810000.0,-80.488785
130820000.0,-80.49893
130830000.0,-80.50388
130840000.0,-80.54689
130850000.0,-80.533905
130860000.0,-80.570206
130870000.0,-80.579994
130880000.0,-80.592224
130890000.0,-80.63368
130900000.0,-80.58132
130910000.0,-80.54948
130920000.0,-80.603065
130930000.0,-80.560524
130940000.0,-80.52562
130950000.0,-80.54729
130960000.0,-80.56825
130970000.0,-80.55295
130980000.0,-80.58591
130990000.0,-80.55031
131000000.0,-80.523926
131010000.0,-80.56886
131020000.0,-80.59287
131030000.0,-80.5529
131040000.0,-80.52456
131050000.0,-80.52929
131060000.0,-80.54654
131070000.0,-80.548645
131080000.0,-80.566696
131090000.0,-80.594574
131100000.0,-80.58738
131110000.0,-80.53574
131120000.0,-80.584946
131130000.0,-80.55053
131140000.0,-80.542725
131150000.0,-80.60367
131160000.0,-80.589264
131170000.0,-80.56134
131180000.0,-80.56929
131190000.0,-80.6007
131200000.0,-80.52497
131210000.0,-80.53517
131220000.0,-80.54531
131230000.0,-80.53627
131240000.0,-80.58542
131250000.0,-80.53832
131260000.0,-80.56717
131270000.0,-80.555115
131280000.0,-80.5684
131290000.0,-80.554214
131300000.0,-80.57473
131310000.0,-80.596924
131320000.0,-80.57747
131330000.0,-80.54062
131340000.0,-80.59379
131350000.0,-80.56456
131360000.0,-80.5384
131370000.0,-80.51978
131380000.0,-80.56659
131390000.0,-80.563034
131400000.0,-80.58995
131410000.0,-80.58165
131420000.0,-80.517204
131430000.0,-80.59805
131440000.0,-80.60726
131450000.0,-80.5719
131460000.0,-80.536514
131470000.0,-80.54599
131480000.0,-80.5928
131490000.0,-80.56575
131500000.0,-80.537224
131510000.0,-80.58095
131520000.0,-80.602844
131530000.0,-80.560425
131540000.0,-80.54786
131550000.0,-80.5713
131560000.0,-80.61426
131570000.0,-80.60333
131580000.0,-80.59419
131590000.0,-80.60584
131600000.0,-80.58979
131610000.0,-80.58469
131620000.0,-80.61286
131630000.0,-80.623
131640000.0,-80.63325
131650000.0,-80.5863
131660000.0,-80.59112
131670000.0,-80.58327
131680000.0,-80.56021
131690000.0,-80.56118
131700000.0,-80.55191
131710000.0,-80.54504
131720000.0,-80.55772
131730000.0,-80.58411
131740000.0,-80.59357
131750000.0,-80.568985
131760000.0,-80.57822
131770000.0,-80.58605
131780000.0,-80.61082
131790000.0,-80.66701
131800000.0,-80.60324
131810000.0,-80.60487
131820000.0,-80.51677
131830000.0,-80.53569
131840000.0,-80.580376
131850000.0,-80.59451
131860000.0,-80.63648
131870000.0,-80.580025
131880000.0,-80.57478
131890000.0,-80.6214
131900000.0,-80.57356
131910000.0,-80.624405
131920000.0,-80.64708
131930000.0,-80.60025
131940000.0,-80.63695
131950000.0,-80.637856
131960000.0,-80.59848
131970000.0,-80.53888
131980000.0,-80.534096
131990000.0,-80.57597
132000000.0,-80.50632
132010000.0,-80.57014
132020000.0,-80.69025
132030000.0,-80.65865
132040000.0,-80.60823
132050000.0,-80.65999
132060000.0,-80.67467
132070000.0,-80.66739
132080000.0,-80.64288
132090000.0,-80.64644
132100000.0,-80.56859
132110000.0,-80.5637
132120000.0,-80.640015
132130000.0,-80.677734
132140000.0,-80.698044
132150000.0,-80.654175
132160000.0,-80.59785
132170000.0,-80.56945
132180000.0,-80.62251
132190000.0,-80.60569
132200000.0,-80.610565
132210000.0,-80.63713
132220000.0,-80.66603
132230000.0,-80.622246
132240000.0,-80.647095
132250000.0,-80.61833
132260000.0,-80.66258
132270000.0,-80.693016
132280000.0,-80.64591
132290000.0,-80.64267
132300000.0,-80.63682
132310000.0,-80.61206
132320000.0,-80.63866
132330000.0,-80.66108
132340000.0,-80.602554
132350000.0,-80.5912
132360000.0,-80.64809
132370000.0,-80.62473
132380000.0,-80.58168
132390000.0,-80.606125
132400000.0,-80.66116
132410000.0,-80.681625
132420000.0,-80.619736
132430000.0,-80.578674
132440000.0,-80.62302
132450000.0,-80.63721
132460000.0,-80.65744
132470000.0,-80.62801
132480000.0,-80.63748
132490000.0,-80.608894
132500000.0,-80.616135
132510000.0,-80.64582
132520000.0,-80.65177
132530000.0,-80.65846
132540000.0,-80.68991
132550000.0,-80.68613
132560000.0,-80.65452
132570000.0,-80.660545
132580000.0,-80.64165
132590000.0,-80.57068
132600000.0,-80.57907
132610000.0,-80.611984
132620000.0,-80.630424
132630000.0,-80.61304
132640000.0,-80.62405
132650000.0,-80.62046
132660000.0,-80.60871
132670000.0,-80.59628
132680000.0,-80.601875
132690000.0,-80.597595
132700000.0,-80.61093
132710000.0,-80.59515
132720000.0,-80.583786
132730000.0,-80.61925
132740000.0,-80.65175
132750000.0,-80.6208
132760000.0,-80.60037
132770000.0,-80.588486
132780000.0,-80.62799
132790000.0,-80.61377
132800000.0,-80.56413
132810000.0,-80.574486
132820000.0,-80.55684
132830000.0,-80.64464
132840000.0,-80.611275
132850000.0,-80.56313
132860000.0,-80.61571
132870000.0,-80.64117
132880000.0,-80.65566
132890000.0,-80.63122
132900000.0,-80.63333
132910000.0,-80.64206
132920000.0,-80.639404
132930000.0,-80.619965
132940000.0,-80.59971
132950000.0,-80.65773
132960000.0,-80.68175
132970000.0,-80.67429
132980000.0,-80.656624
132990000.0,-80.66777
133000000.0,-80.649536
133010000.0,-80.64622
133020000.0,-80.60868
133030000.0,-80.6327
133040000.0,-80.6414
133050000.0,-80.64316
133060000.0,-80.659775
133070000.0,-80.67273
133080000.0,-80.63473
133090000.0,-80.63415
133100000.0,-80.65439
133110000.0,-80.62591
133120000.0,-80.616646
133130000.0,-80.63475
133140000.0,-80.67834
133150000.0,-80.70703
133160000.0,-80.71031
133170000.0,-80.67399
133180000.0,-80.63678
133190000.0,-80.62656
133200000.0,-80.63547
133210000.0,-80.6453
133220000.0,-80.67398
133230000.0,-80.66365
133240000.0,-80.613464
133250000.0,-80.64229
133260000.0,-80.62688
133270000.0,-80.62291
133280000.0,-80.68242
133290000.0,-80.71784
133300000.0,-80.714676
133310000.0,-80.666016
133320000.0,-80.67661
133330000.0,-80.66147
133340000.0,-80.64351
133350000.0,-80.6378
133360000.0,-80.63191
133370000.0,-80.631645
133380000.0,-80.64505
133390000.0,-80.71278
133400000.0,-80.70912
133410000.0,-80.671814
133420000.0,-80.66606
133430000.0,-80.63356
