Frequency (Hz),PSD (dBfs)
428000000.0,-80.48557
428010000.0,-80.49802
428020000.0,-80.46741
428030000.0,-80.47499
428040000.0,-80.50807
428050000.0,-80.54588
428060000.0,-80.498116
428070000.0,-80.52884
428080000.0,-80.543
428090000.0,-80.48958
428100000.0,-80.46853
428110000.0,-80.43488
428120000.0,-80.461494
428130000.0,-80.518585
428140000.0,-80.54335
428150000.0,-80.53117
428160000.0,-80.52341
428170000.0,-80.48646
428180000.0,-80.47642
428190000.0,-80.49927
428200000.0,-80.55078
428210000.0,-80.53557
428220000.0,-80.476974
428230000.0,-80.45414
428240000.0,-80.49837
428250000.0,-80.54002
428260000.0,-80.49254
428270000.0,-80.49733
428280000.0,-80.50759
428290000.0,-80.57644
428300000.0,-80.56384
428310000.0,-80.470505
428320000.0,-80.44984
428330000.0,-80.494774
428340000.0,-80.48688
428350000.0,-80.56161
428360000.0,-80.5331
428370000.0,-80.5051
428380000.0,-80.55439
428390000.0,-80.54271
428400000.0,-80.51369
428410000.0,-80.47584
428420000.0,-80.474434
428430000.0,-80.5166
428440000.0,-80.522224
428450000.0,-80.53796
428460000.0,-80.56749
428470000.0,-80.51956
428480000.0,-80.50155
428490000.0,-80.49292
428500000.0,-80.506195
428510000.0,-80.5504
428520000.0,-80.50328
428530000.0,-80.54703
428540000.0,-80.54956
428550000.0,-80.52052
428560000.0,-80.49745
428570000.0,-80.5081
428580000.0,-80.52208
428590000.0,-80.53852
428600000.0,-80.53341
428610000.0,-80.49924
428620000.0,-80.46591
428630000.0,-80.525734
428640000.0,-80.52501
428650000.0,-80.476974
428660000.0,-80.498695
428670000.0,-80.49766
428680000.0,-80.53403
428690000.0,-80.47945
428700000.0,-80.52605
428710000.0,-80.54265
428720000.0,-80.54368
428730000.0,-80.543976
428740000.0,-80.48248
428750000.0,-80.480736
428760000.0,-80.482796
428770000.0,-80.510414
428780000.0,-80.4969
428790000.0,-80.4979
428800000.0,-80.51877
428810000.0,-80.518936
428820000.0,-80.49942
