Frequency (Hz),PSD (dBfs)
108000000.0,-80.54945
108010000.0,-80.57144
108020000.0,-80.60197
108030000.0,-80.61653
108040000.0,-80.6437
108050000.0,-80.67089
108060000.0,-80.687164
108070000.0,-80.65277
108080000.0,-80.638466
108090000.0,-80.614456
108100000.0,-80.640785
108110000.0,-80.6434
108120000.0,-80.622025
108130000.0,-80.62962
108140000.0,-80.63065
108150000.0,-80.59868
108160000.0,-80.6472
108170000.0,-80.65752
108180000.0,-80.62846
108190000.0,-80.63363
108200000.0,-80.61866
108210000.0,-80.09422
108220000.0,-76.09601
108230000.0,-76.966385
108240000.0,-80.46649
108250000.0,-80.64233
108260000.0,-80.59276
108270000.0,-80.59631
108280000.0,-80.6113
108290000.0,-80.62213
108300000.0,-80.589874
108310000.0,-80.65278
108320000.0,-80.64178
108330000.0,-80.61904
108340000.0,-80.7052
108350000.0,-80.6826
108360000.0,-80.69141
108370000.0,-80.73164
108380000.0,-80.69718
108390000.0,-80.621254
108400000.0,-80.63889
108410000.0,-80.64202
108420000.0,-80.6376
108430000.0,-80.671524
108440000.0,-80.677216
108450000.0,-80.67758
108460000.0,-80.62462
108470000.0,-80.63461
108480000.0,-80.59369
108490000.0,-80.65177
108500000.0,-80.66426
108510000.0,-80.63484
108520000.0,-80.64375
108530000.0,-80.59503
108540000.0,-80.56151
108550000.0,-80.65559
108560000.0,-80.67481
108570000.0,-80.67613
108580000.0,-80.65726
108590000.0,-80.637085
108600000.0,-80.65911
108610000.0,-80.70227
108620000.0,-80.688385
108630000.0,-80.68309
108640000.0,-80.67115
108650000.0,-80.68323
108660000.0,-80.62848
108670000.0,-80.57934
108680000.0,-80.664734
108690000.0,-80.68022
108700000.0,-80.63507
108710000.0,-80.69068
108720000.0,-80.68654
108730000.0,-80.67027
108740000.0,-80.665436
108750000.0,-80.65376
108760000.0,-80.64906
108770000.0,-80.61696
108780000.0,-80.61034
108790000.0,-80.668175
108800000.0,-80.66235
108810000.0,-80.57909
