Frequency (Hz),PSD (dBfs)
328000000.0,-80.62805
328010000.0,-80.601715
328020000.0,-80.65294
328030000.0,-80.64009
328040000.0,-80.667114
328050000.0,-80.62905
328060000.0,-80.61479
328070000.0,-80.65605
328080000.0,-80.64004
328090000.0,-80.63231
328100000.0,-80.63483
328110000.0,-80.621124
328120000.0,-80.62172
328130000.0,-80.632286
328140000.0,-80.67603
328150000.0,-80.68323
328160000.0,-80.67584
328170000.0,-80.66579
328180000.0,-80.66148
328190000.0,-80.61359
328200000.0,-80.635216
328210000.0,-80.68241
328220000.0,-80.63088
328230000.0,-80.65462
328240000.0,-80.673065
328250000.0,-80.66495
328260000.0,-80.61499
328270000.0,-80.65528
328280000.0,-80.64887
328290000.0,-80.63201
328300000.0,-80.64651
328310000.0,-80.682304
328320000.0,-80.65136
328330000.0,-80.62333
328340000.0,-80.64287
328350000.0,-80.644875
328360000.0,-80.66941
328370000.0,-80.64838
328380000.0,-80.64377
328390000.0,-80.65559
328400000.0,-80.66544
328410000.0,-80.6304
328420000.0,-80.60265
328430000.0,-80.64909
328440000.0,-80.66156
328450000.0,-80.72277
328460000.0,-80.69533
328470000.0,-80.665344
328480000.0,-80.65483
328490000.0,-80.64636
328500000.0,-80.62942
328510000.0,-80.6358
328520000.0,-80.66773
328530000.0,-80.6754
328540000.0,-80.63824
328550000.0,-80.62747
328560000.0,-80.60399
328570000.0,-80.62547
328580000.0,-80.67356
328590000.0,-80.672165
328600000.0,-80.668785
328610000.0,-80.63898
328620000.0,-80.65117
328630000.0,-80.690506
328640000.0,-80.71672
328650000.0,-80.72116
328660000.0,-80.690125
328670000.0,-80.6651
328680000.0,-80.59734
328690000.0,-80.63279
328700000.0,-80.642456
328710000.0,-80.650185
328720000.0,-80.632416
328730000.0,-80.64906
328740000.0,-80.623795
328750000.0,-80.605385
328760000.0,-80.68604
328770000.0,-80.65678
328780000.0,-80.65616
328790000.0,-80.67517
328800000.0,-80.69282
328810000.0,-80.69405
328820000.0,-80.703766
328830000.0,-80.69767
328840000.0,-80.659454
328850000.0,-80.69391
328860000.0,-80.64998
328870000.0,-80.65086
328880000.0,-80.66201
328890000.0,-80.620544
328900000.0,-80.618
328910000.0,-80.61188
328920000.0,-80.59289
328930000.0,-80.64391
328940000.0,-80.65108
328950000.0,-80.652084
328960000.0,-80.651215
328970000.0,-80.62008
328980000.0,-80.59777
328990000.0,-80.63218
329000000.0,-80.67993
329010000.0,-80.642006
329020000.0,-80.62549
329030000.0,-80.65878
329040000.0,-80.65103
329050000.0,-80.649826
329060000.0,-80.660126
329070000.0,-80.624954
329080000.0,-80.62477
329090000.0,-80.63188
329100000.0,-80.58728
329110000.0,-80.648506
329120000.0,-80.6509
329130000.0,-80.63386
329140000.0,-80.59335
329150000.0,-80.58045
329160000.0,-80.59444
329170000.0,-80.60113
329180000.0,-80.584045
329190000.0,-80.59053
329200000.0,-80.5867
329210000.0,-80.6334
329220000.0,-80.660286
329230000.0,-80.60483
329240000.0,-80.576744
329250000.0,-80.631874
329260000.0,-80.675705
329270000.0,-80.67
329280000.0,-80.7012
329290000.0,-80.695076
329300000.0,-80.62622
329310000.0,-80.64391
329320000.0,-80.622375
329330000.0,-80.5594
329340000.0,-80.54852
329350000.0,-80.6116
329360000.0,-80.624435
329370000.0,-80.61443
329380000.0,-80.68249
329390000.0,-80.69078
329400000.0,-80.63076
329410000.0,-80.60794
329420000.0,-80.63231
329430000.0,-80.61634
329440000.0,-80.68715
329450000.0,-80.71975
329460000.0,-80.68825
329470000.0,-80.654
329480000.0,-80.66934
329490000.0,-80.676956
329500000.0,-80.66287
329510000.0,-80.67044
329520000.0,-80.67006
329530000.0,-80.66421
329540000.0,-80.694084
329550000.0,-80.64769
329560000.0,-80.64749
329570000.0,-80.58747
329580000.0,-80.59086
329590000.0,-80.67157
329600000.0,-80.607025
329610000.0,-80.61001
329620000.0,-80.64227
329630000.0,-80.65825
329640000.0,-80.66074
329650000.0,-80.615906
329660000.0,-80.637886
329670000.0,-80.64767
329680000.0,-80.62204
329690000.0,-80.64709
329700000.0,-80.68204
329710000.0,-80.629105
329720000.0,-80.64927
329730000.0,-80.67828
329740000.0,-80.70674
329750000.0,-80.68981
329760000.0,-80.63422
329770000.0,-80.64492
329780000.0,-80.62277
329790000.0,-80.64111
329800000.0,-80.6456
329810000.0,-80.64415
329820000.0,-80.6498
329830000.0,-80.60744
329840000.0,-80.656845
329850000.0,-80.68529
329860000.0,-80.64365
329870000.0,-80.694275
329880000.0,-80.67077
329890000.0,-80.639694
329900000.0,-80.63104
329910000.0,-80.62631
329920000.0,-80.6353
329930000.0,-80.65106
329940000.0,-80.660446
329950000.0,-80.69495
329960000.0,-80.645615
329970000.0,-80.67441
329980000.0,-80.662994
329990000.0,-80.67177
330000000.0,-80.65932
330010000.0,-80.669235
330020000.0,-80.665375
330030000.0,-80.668365
330040000.0,-80.65726
330050000.0,-80.66147
330060000.0,-80.64235
330070000.0,-80.67587
330080000.0,-80.660545
330090000.0,-80.656525
330100000.0,-80.627655
330110000.0,-80.65223
330120000.0,-80.61219
330130000.0,-80.60596
330140000.0,-80.64948
330150000.0,-80.683334
330160000.0,-80.67684
330170000.0,-80.60309
330180000.0,-80.61078
330190000.0,-80.70195
330200000.0,-80.66128
330210000.0,-80.63293
330220000.0,-80.673386
330230000.0,-80.69133
330240000.0,-80.726456
330250000.0,-80.68314
330260000.0,-80.611755
330270000.0,-80.66372
330280000.0,-80.71407
330290000.0,-80.66791
330300000.0,-80.63308
330310000.0,-80.65169
330320000.0,-80.64717
330330000.0,-80.61436
330340000.0,-80.668625
330350000.0,-80.67786
330360000.0,-80.6413
330370000.0,-80.610344
330380000.0,-80.644226
330390000.0,-80.653854
330400000.0,-80.663445
330410000.0,-80.66375
330420000.0,-80.659065
330430000.0,-80.635
330440000.0,-80.70509
330450000.0,-80.68715
330460000.0,-80.640564
330470000.0,-80.65064
330480000.0,-80.63602
330490000.0,-80.683525
330500000.0,-80.640625
330510000.0,-80.61291
330520000.0,-80.689476
330530000.0,-80.68127
330540000.0,-80.67755
330550000.0,-80.68307
330560000.0,-80.67402
330570000.0,-80.69269
330580000.0,-80.68275
330590000.0,-80.57146
330600000.0,-80.566284
330610000.0,-80.623474
330620000.0,-80.63976
330630000.0,-80.64905
330640000.0,-80.63396
330650000.0,-80.6046
330660000.0,-80.57919
330670000.0,-80.66481
330680000.0,-80.65646
330690000.0,-80.654106
330700000.0,-80.66969
330710000.0,-80.660706
330720000.0,-80.63025
330730000.0,-80.648285
330740000.0,-80.66417
330750000.0,-80.67308
330760000.0,-80.66112
330770000.0,-80.66262
330780000.0,-80.67924
330790000.0,-80.636215
330800000.0,-80.665474
330810000.0,-80.66197
330820000.0,-80.66759
330830000.0,-80.720055
330840000.0,-80.67943
330850000.0,-80.68918
330860000.0,-80.70502
330870000.0,-80.67575
330880000.0,-80.71377
330890000.0,-80.7057
330900000.0,-80.651634
330910000.0,-80.692986
330920000.0,-80.67338
330930000.0,-80.68388
330940000.0,-80.67367
330950000.0,-80.6741
330960000.0,-80.66879
330970000.0,-80.64813
330980000.0,-80.67224
330990000.0,-80.67082
331000000.0,-80.61983
331010000.0,-80.694725
331020000.0,-80.66586
331030000.0,-80.625244
331040000.0,-80.62249
331050000.0,-80.64964
331060000.0,-80.66003
331070000.0,-80.68643
331080000.0,-80.66803
331090000.0,-80.70212
331100000.0,-80.68353
331110000.0,-80.70233
331120000.0,-80.67399
331130000.0,-80.669395
331140000.0,-80.63496
331150000.0,-80.624435
331160000.0,-80.681046
331170000.0,-80.71075
331180000.0,-80.69488
331190000.0,-80.65672
331200000.0,-80.684975
331210000.0,-80.67795
331220000.0,-80.63353
331230000.0,-80.65167
331240000.0,-80.68933
331250000.0,-80.69347
331260000.0,-80.71698
331270000.0,-80.69184
331280000.0,-80.68078
331290000.0,-80.68035
331300000.0,-80.66423
331310000.0,-80.650604
331320000.0,-80.646126
331330000.0,-80.654526
331340000.0,-80.66336
331350000.0,-80.67822
331360000.0,-80.680405
331370000.0,-80.71031
331380000.0,-80.66667
331390000.0,-80.64659
331400000.0,-80.69934
331410000.0,-80.68021
331420000.0,-80.69202
331430000.0,-80.70662
331440000.0,-80.72632
331450000.0,-80.66078
331460000.0,-80.71303
331470000.0,-80.68814
331480000.0,-80.63171
331490000.0,-80.689156
331500000.0,-80.745224
331510000.0,-80.723274
331520000.0,-80.65598
331530000.0,-80.67229
331540000.0,-80.70448
331550000.0,-80.69415
331560000.0,-80.66664
331570000.0,-80.68851
331580000.0,-80.724785
331590000.0,-80.758934
331600000.0,-80.704895
331610000.0,-80.67534
331620000.0,-80.69366
331630000.0,-80.67246
331640000.0,-80.68984
331650000.0,-80.67847
331660000.0,-80.648575
331670000.0,-80.66104
331680000.0,-80.63927
331690000.0,-80.685165
331700000.0,-80.67854
331710000.0,-80.685104
331720000.0,-80.67201
331730000.0,-80.69466
331740000.0,-80.65576
331750000.0,-80.66235
331760000.0,-80.70694
331770000.0,-80.68785
331780000.0,-80.634224
331790000.0,-80.66377
331800000.0,-80.65053
331810000.0,-80.66446
331820000.0,-80.65535
331830000.0,-80.669876
331840000.0,-80.72281
331850000.0,-80.73035
331860000.0,-80.77293
331870000.0,-80.7447
331880000.0,-80.699356
331890000.0,-80.666115
331900000.0,-80.665825
331910000.0,-80.646126
331920000.0,-80.68306
331930000.0,-80.707565
331940000.0,-80.71819
331950000.0,-80.759125
331960000.0,-80.72242
331970000.0,-80.7413
331980000.0,-80.75095
