Frequency (Hz),PSD (dBfs)
408000000.0,-80.49521
408010000.0,-80.57331
408020000.0,-80.61989
408030000.0,-80.65414
408040000.0,-80.66763
408050000.0,-80.642395
408060000.0,-80.66379
408070000.0,-80.671196
408080000.0,-80.66028
408090000.0,-80.62866
408100000.0,-80.62576
408110000.0,-80.67137
408120000.0,-80.68097
408130000.0,-80.65803
408140000.0,-80.63527
408150000.0,-80.65738
408160000.0,-80.641235
408170000.0,-80.64732
408180000.0,-80.61244
408190000.0,-80.64495
408200000.0,-80.68747
408210000.0,-80.64586
408220000.0,-80.66936
408230000.0,-80.68109
408240000.0,-80.61214
408250000.0,-80.58918
408260000.0,-80.64429
408270000.0,-80.65807
408280000.0,-80.70354
408290000.0,-80.6465
408300000.0,-80.62372
408310000.0,-80.61145
408320000.0,-80.6107
408330000.0,-80.66703
408340000.0,-80.651886
408350000.0,-80.64511
408360000.0,-80.664734
408370000.0,-80.61501
408380000.0,-80.61555
408390000.0,-80.66977
408400000.0,-80.639175
408410000.0,-80.64032
408420000.0,-80.6535
408430000.0,-80.64671
408440000.0,-80.631905
408450000.0,-80.65576
408460000.0,-80.654686
408470000.0,-80.66478
408480000.0,-80.65753
408490000.0,-80.639305
408500000.0,-80.68654
408510000.0,-80.6672
408520000.0,-80.64591
408530000.0,-80.68524
408540000.0,-80.670616
408550000.0,-80.661125
408560000.0,-80.63246
408570000.0,-80.62833
408580000.0,-80.663956
408590000.0,-80.73426
408600000.0,-80.71309
408610000.0,-80.676346
408620000.0,-80.69531
408630000.0,-80.70976
408640000.0,-80.72963
408650000.0,-80.67813
408660000.0,-80.66955
408670000.0,-80.67397
408680000.0,-80.64635
408690000.0,-80.64797
408700000.0,-80.658005
408710000.0,-80.66376
408720000.0,-80.65685
408730000.0,-80.64579
408740000.0,-80.65643
408750000.0,-80.64995
408760000.0,-80.579346
408770000.0,-80.614235
408780000.0,-80.61715
408790000.0,-80.5906
408800000.0,-80.597694
408810000.0,-80.67427
408820000.0,-80.66011
408830000.0,-80.674805
408840000.0,-80.67425
408850000.0,-80.63051
408860000.0,-80.619804
408870000.0,-80.63038
408880000.0,-80.575134
408890000.0,-80.635025
408900000.0,-80.64403
408910000.0,-80.67084
408920000.0,-80.62927
408930000.0,-80.61301
408940000.0,-80.620926
408950000.0,-80.62679
408960000.0,-80.69557
408970000.0,-80.67992
408980000.0,-80.64169
408990000.0,-80.653595
409000000.0,-80.63931
409010000.0,-80.64868
409020000.0,-80.63646
409030000.0,-80.60711
409040000.0,-80.635796
409050000.0,-80.61125
409060000.0,-80.55312
409070000.0,-80.61097
409080000.0,-80.64302
409090000.0,-80.60362
409100000.0,-80.63026
409110000.0,-80.65678
409120000.0,-80.607254
409130000.0,-80.63516
