Frequency (Hz),PSD (dBfs)
248000000.0,-80.05146
248010000.0,-80.0669
248020000.0,-80.110466
248030000.0,-80.13066
248040000.0,-80.162506
248050000.0,-80.18749
248060000.0,-80.1478
248070000.0,-80.12176
248080000.0,-80.065125
248090000.0,-80.11014
248100000.0,-80.11395
248110000.0,-80.0872
248120000.0,-80.09919
248130000.0,-80.10127
248140000.0,-80.1081
248150000.0,-80.15228
248160000.0,-80.123184
248170000.0,-80.12067
248180000.0,-80.143135
248190000.0,-80.13306
248200000.0,-80.11437
248210000.0,-80.11084
248220000.0,-80.12576
248230000.0,-80.07557
248240000.0,-80.15225
248250000.0,-80.145676
248260000.0,-80.13485
248270000.0,-80.12458
248280000.0,-80.14624
248290000.0,-80.15034
248300000.0,-80.14348
248310000.0,-80.14588
248320000.0,-80.19321
248330000.0,-80.161095
248340000.0,-80.11801
248350000.0,-80.10846
248360000.0,-80.12511
248370000.0,-80.12127
248380000.0,-80.13203
248390000.0,-80.1261
248400000.0,-80.159546
248410000.0,-80.18783
248420000.0,-80.16915
248430000.0,-80.18619
248440000.0,-80.14838
248450000.0,-80.14298
248460000.0,-80.15308
248470000.0,-80.1333
248480000.0,-80.175934
248490000.0,-80.12783
248500000.0,-80.08983
248510000.0,-80.14902
248520000.0,-80.15318
248530000.0,-80.17769
248540000.0,-80.182175
248550000.0,-80.12699
248560000.0,-80.07987
248570000.0,-80.1455
248580000.0,-80.12679
248590000.0,-80.15786
248600000.0,-80.10497
248610000.0,-80.06138
248620000.0,-80.095375
248630000.0,-80.12413
248640000.0,-80.0594
248650000.0,-80.06474
248660000.0,-80.12768
248670000.0,-80.11255
248680000.0,-80.140114
248690000.0,-80.14725
248700000.0,-80.13359
248710000.0,-80.1499
248720000.0,-80.14389
248730000.0,-80.125244
248740000.0,-80.09258
248750000.0,-80.12137
248760000.0,-80.06958
248770000.0,-80.06768
248780000.0,-80.116196
248790000.0,-80.15613
248800000.0,-80.09282
248810000.0,-80.079956
248820000.0,-80.14844
248830000.0,-80.162506
248840000.0,-80.15143
248850000.0,-80.14535
248860000.0,-80.140366
248870000.0,-80.13765
248880000.0,-80.121826
248890000.0,-80.124756
248900000.0,-80.116844
248910000.0,-80.089096
248920000.0,-80.12192
248930000.0,-80.089584
248940000.0,-80.095505
248950000.0,-80.09902
248960000.0,-80.18314
248970000.0,-80.16839
248980000.0,-80.08675
248990000.0,-80.0294
249000000.0,-80.02799
249010000.0,-80.11982
249020000.0,-80.11871
249030000.0,-80.093956
249040000.0,-80.107155
249050000.0,-80.14446
249060000.0,-80.11209
249070000.0,-80.08139
249080000.0,-80.065956
249090000.0,-80.09184
249100000.0,-80.08224
249110000.0,-80.108955
249120000.0,-80.11417
249130000.0,-80.10522
249140000.0,-80.1229
249150000.0,-80.09566
249160000.0,-80.11829
249170000.0,-80.11334
249180000.0,-80.11955
249190000.0,-80.096466
249200000.0,-80.08808
249210000.0,-80.08869
249220000.0,-80.08869
249230000.0,-80.12108
249240000.0,-80.11595
249250000.0,-80.04952
249260000.0,-80.10026
249270000.0,-80.147156
249280000.0,-80.15471
249290000.0,-80.08316
249300000.0,-80.0647
249310000.0,-80.07671
249320000.0,-80.08419
249330000.0,-80.10071
249340000.0,-80.08751
249350000.0,-80.11138
249360000.0,-80.15191
249370000.0,-80.1371
249380000.0,-80.13302
249390000.0,-80.11269
249400000.0,-80.126526
249410000.0,-80.13077
249420000.0,-80.128395
249430000.0,-80.05489
249440000.0,-80.051865
249450000.0,-80.13584
249460000.0,-80.17311
249470000.0,-80.1167
249480000.0,-80.11695
249490000.0,-80.089294
249500000.0,-80.094345
249510000.0,-80.11506
249520000.0,-80.093414
249530000.0,-80.11476
249540000.0,-80.11811
249550000.0,-80.111404
249560000.0,-80.102356
249570000.0,-80.11554
249580000.0,-80.1064
249590000.0,-80.10318
249600000.0,-80.14431
249610000.0,-80.14578
249620000.0,-80.133194
249630000.0,-80.130775
249640000.0,-80.1175
249650000.0,-80.121574
249660000.0,-80.072945
249670000.0,-80.10477
249680000.0,-80.09262
249690000.0,-80.097084
249700000.0,-80.14423
249710000.0,-80.13851
249720000.0,-80.139725
249730000.0,-80.10162
249740000.0,-80.113075
249750000.0,-80.15297
249760000.0,-80.116615
249770000.0,-80.068275
249780000.0,-80.07303
249790000.0,-80.11924
249800000.0,-80.1172
249810000.0,-80.12554
249820000.0,-80.132835
249830000.0,-80.128975
249840000.0,-80.11995
249850000.0,-80.14123
249860000.0,-80.11952
249870000.0,-80.10567
249880000.0,-80.106415
249890000.0,-80.14708
249900000.0,-80.11467
249910000.0,-80.11278
249920000.0,-80.1214
249930000.0,-80.0789
249940000.0,-80.08391
249950000.0,-80.06814
249960000.0,-80.08635
249970000.0,-80.09079
249980000.0,-80.08548
249990000.0,-79.979004
250000000.0,-79.75108
250010000.0,-80.009926
250020000.0,-80.08483
250030000.0,-80.066605
250040000.0,-80.06481
250050000.0,-80.16611
250060000.0,-80.09271
250070000.0,-80.065155
250080000.0,-80.06445
250090000.0,-80.09014
250100000.0,-80.133064
250110000.0,-80.11281
250120000.0,-80.071335
250130000.0,-80.11089
250140000.0,-80.17714
250150000.0,-80.16022
250160000.0,-80.0824
250170000.0,-80.0878
250180000.0,-80.05748
250190000.0,-80.11588
250200000.0,-80.14835
250210000.0,-80.14748
250220000.0,-80.10758
250230000.0,-80.10063
250240000.0,-80.09534
250250000.0,-80.08917
250260000.0,-80.07779
250270000.0,-80.08445
250280000.0,-80.082306
250290000.0,-80.086044
250300000.0,-80.08671
250310000.0,-80.12527
250320000.0,-80.18286
250330000.0,-80.159676
250340000.0,-80.11283
250350000.0,-80.15861
250360000.0,-80.12585
250370000.0,-80.07654
250380000.0,-80.08381
250390000.0,-80.12686
250400000.0,-80.11315
250410000.0,-80.12149
250420000.0,-80.09033
250430000.0,-80.14697
250440000.0,-80.163925
250450000.0,-80.08231
250460000.0,-80.12757
250470000.0,-80.11076
250480000.0,-80.110855
250490000.0,-80.08109
250500000.0,-80.09573
250510000.0,-80.033875
250520000.0,-80.04115
250530000.0,-80.10357
250540000.0,-80.10413
250550000.0,-80.13436
250560000.0,-80.1175
250570000.0,-80.09273
250580000.0,-80.14584
250590000.0,-80.15053
250600000.0,-80.0849
250610000.0,-80.04981
250620000.0,-80.09131
250630000.0,-80.13518
250640000.0,-80.09129
250650000.0,-80.060585
250660000.0,-80.065094
250670000.0,-80.13313
250680000.0,-80.12695
250690000.0,-80.12129
250700000.0,-80.16043
250710000.0,-80.14867
250720000.0,-80.10683
250730000.0,-80.13422
250740000.0,-80.1129
250750000.0,-80.0893
250760000.0,-80.10884
250770000.0,-80.13533
250780000.0,-80.138916
250790000.0,-80.090675
250800000.0,-80.16236
250810000.0,-80.1788
250820000.0,-80.13551
250830000.0,-80.131874
250840000.0,-80.10986
250850000.0,-80.136024
250860000.0,-80.13129
250870000.0,-80.139656
250880000.0,-80.10116
250890000.0,-80.10309
250900000.0,-80.15352
250910000.0,-80.15632
250920000.0,-80.16356
250930000.0,-80.14206
250940000.0,-80.12416
250950000.0,-80.12445
250960000.0,-80.11425
250970000.0,-80.18052
250980000.0,-80.22049
250990000.0,-80.18187
251000000.0,-80.13658
251010000.0,-80.141335
251020000.0,-80.12114
251030000.0,-80.13339
251040000.0,-80.14668
251050000.0,-80.18655
251060000.0,-80.23305
251070000.0,-80.178986
251080000.0,-80.1305
251090000.0,-80.133095
251100000.0,-80.154335
251110000.0,-80.17503
251120000.0,-80.1832
251130000.0,-80.17473
251140000.0,-80.188324
251150000.0,-80.206085
251160000.0,-80.140335
251170000.0,-80.14522
251180000.0,-80.20015
251190000.0,-80.17086
251200000.0,-80.17607
251210000.0,-80.20155
251220000.0,-80.16263
251230000.0,-80.139885
251240000.0,-80.15756
251250000.0,-80.14077
251260000.0,-80.10533
251270000.0,-80.13388
251280000.0,-80.14899
251290000.0,-80.1408
251300000.0,-80.16292
251310000.0,-80.13885
251320000.0,-80.13869
251330000.0,-80.142784
251340000.0,-80.15865
251350000.0,-80.14443
251360000.0,-80.14144
251370000.0,-80.17297
251380000.0,-80.21135
251390000.0,-80.16521
251400000.0,-80.173325
251410000.0,-80.172966
251420000.0,-80.122375
251430000.0,-80.06776
251440000.0,-80.124176
251450000.0,-80.15045
251460000.0,-80.15257
251470000.0,-80.14449
251480000.0,-80.10834
251490000.0,-80.09894
251500000.0,-80.1629
251510000.0,-80.17685
251520000.0,-80.15411
251530000.0,-80.10396
251540000.0,-80.09897
251550000.0,-80.127266
251560000.0,-80.2105
251570000.0,-80.19306
251580000.0,-80.13299
251590000.0,-80.13012
251600000.0,-80.20407
251610000.0,-80.11758
251620000.0,-80.10922
251630000.0,-80.17556
251640000.0,-80.143845
251650000.0,-80.12715
251660000.0,-80.14625
251670000.0,-80.12474
251680000.0,-80.13213
251690000.0,-80.15015
251700000.0,-80.1614
251710000.0,-80.153915
251720000.0,-80.12419
251730000.0,-80.10354
251740000.0,-80.07379
251750000.0,-80.12188
251760000.0,-80.143654
251770000.0,-80.10428
251780000.0,-80.10159
251790000.0,-80.11368
251800000.0,-80.0945
251810000.0,-80.09945
251820000.0,-80.09528
251830000.0,-80.144165
251840000.0,-80.15491
251850000.0,-80.13751
251860000.0,-80.143196
251870000.0,-80.14838
251880000.0,-80.13371
251890000.0,-80.11036
251900000.0,-80.14527
251910000.0,-80.17083
251920000.0,-80.15306
251930000.0,-80.17342
251940000.0,-80.17958
251950000.0,-80.15872
251960000.0,-80.15542
251970000.0,-80.144844
251980000.0,-80.15271
251990000.0,-80.10819
252000000.0,-80.103905
252010000.0,-80.16625
252020000.0,-80.20485
252030000.0,-80.21782
252040000.0,-80.197464
252050000.0,-80.16735
252060000.0,-80.184616
252070000.0,-80.18768
252080000.0,-80.18126
252090000.0,-80.16121
252100000.0,-80.17308
252110000.0,-80.16144
252120000.0,-80.18279
252130000.0,-80.16529
252140000.0,-80.184845
252150000.0,-80.17409
252160000.0,-80.167885
252170000.0,-80.202225
252180000.0,-80.213135
252190000.0,-80.184746
252200000.0,-80.15949
252210000.0,-80.1374
252220000.0,-80.15001
252230000.0,-80.21554
252240000.0,-80.148994
252250000.0,-80.136856
252260000.0,-80.149376
252270000.0,-80.17195
252280000.0,-80.18652
252290000.0,-80.24512
252300000.0,-80.225525
252310000.0,-80.21149
252320000.0,-80.2029
252330000.0,-80.19371
252340000.0,-80.15099
252350000.0,-80.14827
252360000.0,-80.23094
252370000.0,-80.235596
252380000.0,-80.21341
252390000.0,-80.16458
252400000.0,-80.09955
252410000.0,-80.16322
252420000.0,-80.19304
252430000.0,-80.20092
252440000.0,-80.20913
252450000.0,-80.25903
252460000.0,-80.26428
252470000.0,-80.24277
252480000.0,-80.13812
252490000.0,-80.17715
252500000.0,-80.190506
252510000.0,-80.191
252520000.0,-80.206085
252530000.0,-80.238304
252540000.0,-80.24809
252550000.0,-80.18365
252560000.0,-80.15524
252570000.0,-80.18593
252580000.0,-80.191666
252590000.0,-80.18836
252600000.0,-80.220184
252610000.0,-80.15179
252620000.0,-80.11682
252630000.0,-80.12795
252640000.0,-80.2311
252650000.0,-80.200874
252660000.0,-80.18584
252670000.0,-80.251236
252680000.0,-80.18808
252690000.0,-80.22412
252700000.0,-80.27809
252710000.0,-80.309715
252720000.0,-80.238655
252730000.0,-80.22934
252740000.0,-80.21362
252750000.0,-80.16142
252760000.0,-80.182045
252770000.0,-80.15782
252780000.0,-80.18414
252790000.0,-80.19241
252800000.0,-80.23003
252810000.0,-80.224976
252820000.0,-80.22562
252830000.0,-80.20967
252840000.0,-80.174095
252850000.0,-80.16205
252860000.0,-80.19873
252870000.0,-80.21359
252880000.0,-80.18254
252890000.0,-80.168465
252900000.0,-80.18261
252910000.0,-80.16468
252920000.0,-80.15558
252930000.0,-80.16231
252940000.0,-80.17456
252950000.0,-80.24659
252960000.0,-80.24687
252970000.0,-80.18681
252980000.0,-80.19848
252990000.0,-80.20032
253000000.0,-80.14904
253010000.0,-80.12725
253020000.0,-80.145065
253030000.0,-80.2253
253040000.0,-80.2089
253050000.0,-80.20763
253060000.0,-80.216415
253070000.0,-80.18653
253080000.0,-80.18157
253090000.0,-80.14682
253100000.0,-80.14334
253110000.0,-80.16579
253120000.0,-80.20737
253130000.0,-80.14561
253140000.0,-80.17694
253150000.0,-80.1873
253160000.0,-80.19973
253170000.0,-80.19547
253180000.0,-80.19418
253190000.0,-80.20637
253200000.0,-80.17172
253210000.0,-80.19268
253220000.0,-80.21793
253230000.0,-80.2489
253240000.0,-80.2594
253250000.0,-80.258934
253260000.0,-80.19706
253270000.0,-80.21869
253280000.0,-80.25532
253290000.0,-80.271774
253300000.0,-80.31849
253310000.0,-80.27752
253320000.0,-80.22605
253330000.0,-80.20176
253340000.0,-80.24678
253350000.0,-80.27728
253360000.0,-80.27823
253370000.0,-80.27932
253380000.0,-80.22618
253390000.0,-80.27165
253400000.0,-80.2711
253410000.0,-80.220795
253420000.0,-80.195114
253430000.0,-80.17365
253440000.0,-80.20691
253450000.0,-80.19646
253460000.0,-80.161736
253470000.0,-80.27753
253480000.0,-80.265434
253490000.0,-80.2359
253500000.0,-80.2087
253510000.0,-80.216705
253520000.0,-80.21165
253530000.0,-80.25281
253540000.0,-80.1947
253550000.0,-80.196236
253560000.0,-80.28404
253570000.0,-80.239136
253580000.0,-80.16058
253590000.0,-80.22506
253600000.0,-80.2243
253610000.0,-80.19276
253620000.0,-80.20453
253630000.0,-80.23479
253640000.0,-80.25883
253650000.0,-80.240364
253660000.0,-80.241714
253670000.0,-80.24459
253680000.0,-80.18814
253690000.0,-80.25159
253700000.0,-80.24721
253710000.0,-80.244286
253720000.0,-80.19467
253730000.0,-80.15091
253740000.0,-80.23715
253750000.0,-80.230255
253760000.0,-80.23134
253770000.0,-80.203995
253780000.0,-80.18177
253790000.0,-80.24184
253800000.0,-80.28433
253810000.0,-80.275055
253820000.0,-80.279495
253830000.0,-80.24651
253840000.0,-80.23012
253850000.0,-80.23536
253860000.0,-80.24025
253870000.0,-80.26303
253880000.0,-80.26378
253890000.0,-80.1837
253900000.0,-80.18299
253910000.0,-80.22261
253920000.0,-80.22033
253930000.0,-80.251015
253940000.0,-80.23815
253950000.0,-80.21222
253960000.0,-80.27748
253970000.0,-80.273544
253980000.0,-80.22037
253990000.0,-80.2072
254000000.0,-80.18063
254010000.0,-80.22006
254020000.0,-80.21158
254030000.0,-80.2068
254040000.0,-80.26973
254050000.0,-80.24064
254060000.0,-80.20034
254070000.0,-80.22049
254080000.0,-80.19464
254090000.0,-80.20309
254100000.0,-80.21544
254110000.0,-80.24745
254120000.0,-80.23993
254130000.0,-80.22383
254140000.0,-80.28493
254150000.0,-80.26048
254160000.0,-80.29651
254170000.0,-80.26946
254180000.0,-80.25267
254190000.0,-80.23815
254200000.0,-80.2143
254210000.0,-80.24354
254220000.0,-80.26992
254230000.0,-80.24837
254240000.0,-80.24117
254250000.0,-80.27727
254260000.0,-80.21076
254270000.0,-80.24956
254280000.0,-80.25265
254290000.0,-80.262314
254300000.0,-80.30289
254310000.0,-80.288994
254320000.0,-80.2551
254330000.0,-80.26631
254340000.0,-80.23801
254350000.0,-80.232544
254360000.0,-80.240845
254370000.0,-80.24454
254380000.0,-80.2677
254390000.0,-80.257706
254400000.0,-80.29097
254410000.0,-80.28932
254420000.0,-80.307884
254430000.0,-80.29629
254440000.0,-80.19231
254450000.0,-80.1945
254460000.0,-80.268585
254470000.0,-80.275024
254480000.0,-80.27886
254490000.0,-80.229034
254500000.0,-80.273674
254510000.0,-80.32112
254520000.0,-80.31053
254530000.0,-80.30331
254540000.0,-80.26668
254550000.0,-80.2388
254560000.0,-80.275116
254570000.0,-80.271835
254580000.0,-80.2853
254590000.0,-80.30732
254600000.0,-80.27451
254610000.0,-80.265884
254620000.0,-80.26292
254630000.0,-80.27222
254640000.0,-80.30937
254650000.0,-80.329834
254660000.0,-80.33553
254670000.0,-80.2884
254680000.0,-80.30704
254690000.0,-80.293976
254700000.0,-80.28819
254710000.0,-80.290955
254720000.0,-80.34695
254730000.0,-80.327614
254740000.0,-80.27626
254750000.0,-80.26356
254760000.0,-80.26033
254770000.0,-80.31558
254780000.0,-80.33264
254790000.0,-80.27618
254800000.0,-80.28116
254810000.0,-80.28528
254820000.0,-80.21554
254830000.0,-80.21653
254840000.0,-80.25787
254850000.0,-80.32605
254860000.0,-80.338356
254870000.0,-80.27352
254880000.0,-80.28615
254890000.0,-80.31037
254900000.0,-80.29077
254910000.0,-80.26335
254920000.0,-80.30345
254930000.0,-80.29465
254940000.0,-80.27492
254950000.0,-80.2973
254960000.0,-80.3191
254970000.0,-80.306885
254980000.0,-80.329254
254990000.0,-80.28622
255000000.0,-80.163925
255010000.0,-80.27267
255020000.0,-80.27298
255030000.0,-80.2728
255040000.0,-80.23822
255050000.0,-80.29403
255060000.0,-80.319565
255070000.0,-80.33021
255080000.0,-80.28403
255090000.0,-80.243225
255100000.0,-80.26493
255110000.0,-80.3123
255120000.0,-80.33296
255130000.0,-80.30679
255140000.0,-80.29601
255150000.0,-80.318214
255160000.0,-80.32268
255170000.0,-80.28858
255180000.0,-80.26138
255190000.0,-80.3019
255200000.0,-80.278366
255210000.0,-80.27038
255220000.0,-80.275986
255230000.0,-80.259766
255240000.0,-80.25186
255250000.0,-80.31413
255260000.0,-80.38484
255270000.0,-80.33492
255280000.0,-80.26785
255290000.0,-80.26653
255300000.0,-80.25755
255310000.0,-80.27924
255320000.0,-80.28156
255330000.0,-80.3072
255340000.0,-80.28401
255350000.0,-80.25765
255360000.0,-80.274536
255370000.0,-80.29849
255380000.0,-80.27981
255390000.0,-80.25878
255400000.0,-80.272644
255410000.0,-80.24814
255420000.0,-80.22019
255430000.0,-80.24522
255440000.0,-80.3103
255450000.0,-80.35272
