Frequency (Hz),PSD (dBfs)
168000000.0,-80.9972
168010000.0,-80.96762
168020000.0,-80.970375
168030000.0,-80.98202
168040000.0,-81.00671
168050000.0,-81.03871
168060000.0,-80.952835
168070000.0,-80.95776
168080000.0,-80.97786
168090000.0,-80.97754
168100000.0,-81.02291
168110000.0,-80.9735
168120000.0,-80.901184
168130000.0,-80.91162
168140000.0,-80.964676
168150000.0,-81.008026
168160000.0,-80.971405
168170000.0,-81.0112
168180000.0,-81.01258
168190000.0,-80.93322
168200000.0,-80.94166
168210000.0,-81.016174
168220000.0,-80.971344
168230000.0,-80.952446
168240000.0,-80.92047
168250000.0,-80.89726
168260000.0,-80.93995
168270000.0,-81.003586
168280000.0,-81.04946
168290000.0,-81.006805
168300000.0,-80.99945
168310000.0,-81.03287
168320000.0,-81.01584
168330000.0,-80.947525
168340000.0,-80.96408
168350000.0,-81.01525
168360000.0,-80.9941
168370000.0,-80.94943
168380000.0,-80.966
168390000.0,-81.01365
168400000.0,-80.983795
168410000.0,-81.008766
168420000.0,-80.99312
168430000.0,-80.98839
168440000.0,-81.01259
168450000.0,-80.95271
168460000.0,-80.956635
168470000.0,-80.94844
168480000.0,-80.96993
168490000.0,-81.00348
168500000.0,-81.007965
168510000.0,-81.03876
168520000.0,-81.01333
168530000.0,-80.95494
168540000.0,-81.01493
168550000.0,-81.05556
168560000.0,-81.02227
168570000.0,-80.975494
168580000.0,-81.00957
168590000.0,-81.03273
168600000.0,-81.03794
168610000.0,-81.0488
168620000.0,-81.0622
168630000.0,-80.9927
168640000.0,-81.028786
168650000.0,-81.00633
168660000.0,-80.9826
168670000.0,-80.96078
168680000.0,-80.99761
168690000.0,-81.01429
168700000.0,-81.00601
168710000.0,-81.035164
168720000.0,-80.994995
168730000.0,-81.01222
168740000.0,-81.00059
168750000.0,-81.02223
168760000.0,-81.04165
168770000.0,-81.03323
168780000.0,-81.002945
168790000.0,-80.99547
168800000.0,-81.02012
168810000.0,-81.02307
168820000.0,-81.00601
168830000.0,-81.02876
168840000.0,-80.98222
168850000.0,-80.97259
168860000.0,-80.9958
168870000.0,-81.02306
168880000.0,-81.01844
168890000.0,-80.97229
168900000.0,-80.965034
168910000.0,-80.96445
168920000.0,-80.98784
168930000.0,-80.93733
168940000.0,-80.953156
168950000.0,-81.020615
168960000.0,-80.9578
168970000.0,-80.92159
168980000.0,-81.02208
168990000.0,-80.95599
169000000.0,-80.74089
169010000.0,-80.87951
169020000.0,-80.90976
169030000.0,-80.926094
169040000.0,-80.98347
