Frequency (Hz),PSD (dBfs)
88000000.0,-80.378
88010000.0,-80.370605
88020000.0,-80.421745
88030000.0,-80.449936
88040000.0,-80.41127
88050000.0,-80.39982
88060000.0,-80.42204
88070000.0,-80.42894
88080000.0,-80.4494
88090000.0,-80.425766
88100000.0,-80.38243
88110000.0,-80.396
88120000.0,-80.456375
88130000.0,-80.414536
88140000.0,-80.43438
88150000.0,-80.46584
88160000.0,-80.4401
88170000.0,-80.44473
88180000.0,-80.41324
88190000.0,-80.36618
88200000.0,-80.37929
88210000.0,-80.43571
88220000.0,-80.43538
88230000.0,-80.41716
88240000.0,-80.45485
88250000.0,-80.47588
88260000.0,-80.4496
88270000.0,-80.42278
88280000.0,-80.467064
88290000.0,-80.48393
88300000.0,-80.503876
88310000.0,-80.48267
88320000.0,-80.42618
88330000.0,-80.42965
88340000.0,-80.422485
88350000.0,-80.41995
88360000.0,-80.418816
88370000.0,-80.46529
88380000.0,-80.42953
88390000.0,-80.42683
88400000.0,-80.44267
88410000.0,-80.43598
88420000.0,-80.490486
88430000.0,-80.47932
88440000.0,-80.402466
88450000.0,-80.46703
88460000.0,-80.47646
88470000.0,-80.465836
88480000.0,-80.50159
88490000.0,-80.4565
88500000.0,-80.45856
88510000.0,-80.39807
88520000.0,-80.41828
88530000.0,-80.40793
88540000.0,-80.42332
88550000.0,-80.448524
88560000.0,-80.43997
88570000.0,-80.47792
88580000.0,-80.45279
88590000.0,-80.42214
88600000.0,-80.40381
88610000.0,-80.44411
88620000.0,-80.44281
88630000.0,-80.41909
88640000.0,-80.42312
88650000.0,-80.40758
88660000.0,-80.43027
88670000.0,-80.447464
88680000.0,-80.422676
88690000.0,-80.44338
88700000.0,-80.47062
88710000.0,-80.417816
88720000.0,-80.4073
88730000.0,-80.43522
88740000.0,-80.47654
88750000.0,-80.47615
88760000.0,-80.44623
88770000.0,-80.45746
88780000.0,-80.436386
88790000.0,-80.44311
88800000.0,-80.45528
88810000.0,-80.409325
88820000.0,-80.428505
88830000.0,-80.44732
88840000.0,-80.42964
88850000.0,-80.39491
88860000.0,-80.44585
88870000.0,-80.50128
88880000.0,-80.498055
88890000.0,-80.44236
88900000.0,-80.45863
88910000.0,-80.49768
88920000.0,-80.440796
88930000.0,-80.4646
88940000.0,-80.43193
88950000.0,-80.42767
88960000.0,-80.426315
88970000.0,-80.44761
88980000.0,-80.486755
88990000.0,-80.471054
89000000.0,-80.423416
89010000.0,-80.43834
89020000.0,-80.49356
89030000.0,-80.46724
89040000.0,-80.42865
89050000.0,-80.40239
89060000.0,-80.45062
89070000.0,-80.44287
89080000.0,-80.45102
89090000.0,-80.43884
89100000.0,-80.428314
89110000.0,-80.462296
89120000.0,-80.403046
89130000.0,-80.41856
89140000.0,-80.40539
89150000.0,-80.401695
89160000.0,-80.45022
89170000.0,-80.43473
89180000.0,-80.40867
89190000.0,-80.4088
89200000.0,-80.44832
