Frequency (Hz),PSD (dBfs)
168000000.0,-80.62768
168010000.0,-80.616516
168020000.0,-80.62417
168030000.0,-80.62858
168040000.0,-80.63104
168050000.0,-80.66364
168060000.0,-80.65245
168070000.0,-80.636635
168080000.0,-80.61844
168090000.0,-80.623566
168100000.0,-80.66291
168110000.0,-80.65934
168120000.0,-80.66998
168130000.0,-80.65383
168140000.0,-80.640526
168150000.0,-80.67258
168160000.0,-80.670845
168170000.0,-80.62547
168180000.0,-80.64958
168190000.0,-80.70091
168200000.0,-80.710144
168210000.0,-80.68146
168220000.0,-80.63016
168230000.0,-80.62873
168240000.0,-80.66253
168250000.0,-80.67961
168260000.0,-80.6718
168270000.0,-80.68268
168280000.0,-80.66108
168290000.0,-80.608185
168300000.0,-80.62303
168310000.0,-80.630486
168320000.0,-80.6569
168330000.0,-80.648994
168340000.0,-80.62179
168350000.0,-80.66121
168360000.0,-80.69324
168370000.0,-80.668686
168380000.0,-80.66285
168390000.0,-80.693245
168400000.0,-80.68847
168410000.0,-80.684166
168420000.0,-80.65621
168430000.0,-80.61944
168440000.0,-80.608376
168450000.0,-80.61339
168460000.0,-80.64201
168470000.0,-80.6327
168480000.0,-80.663826
168490000.0,-80.700455
168500000.0,-80.664215
168510000.0,-80.62527
168520000.0,-80.63271
168530000.0,-80.6575
168540000.0,-80.64147
168550000.0,-80.68488
168560000.0,-80.6817
168570000.0,-80.67259
168580000.0,-80.69785
168590000.0,-80.6662
168600000.0,-80.65787
168610000.0,-80.69655
168620000.0,-80.66757
168630000.0,-80.63223
168640000.0,-80.614975
168650000.0,-80.684845
168660000.0,-80.63678
168670000.0,-80.61455
168680000.0,-80.65929
168690000.0,-80.66983
168700000.0,-80.68238
168710000.0,-80.69536
168720000.0,-80.65995
168730000.0,-80.611435
168740000.0,-80.65476
168750000.0,-80.690155
168760000.0,-80.71484
168770000.0,-80.654076
168780000.0,-80.636536
168790000.0,-80.67764
168800000.0,-80.71232
168810000.0,-80.727776
168820000.0,-80.68412
168830000.0,-80.63768
168840000.0,-80.67505
168850000.0,-80.649796
168860000.0,-80.61554
168870000.0,-80.639175
168880000.0,-80.69594
168890000.0,-80.73805
168900000.0,-80.65543
168910000.0,-80.59526
168920000.0,-80.58057
168930000.0,-80.59149
168940000.0,-80.58554
168950000.0,-80.60383
168960000.0,-80.64473
168970000.0,-80.675575
168980000.0,-80.63983
