Frequency (Hz),PSD (dBfs)
228000000.0,-80.835304
228010000.0,-80.859146
228020000.0,-80.775085
228030000.0,-80.822075
228040000.0,-80.8451
228050000.0,-80.83482
228060000.0,-80.820755
228070000.0,-80.81875
228080000.0,-80.817116
228090000.0,-80.86717
228100000.0,-80.88131
228110000.0,-80.842865
228120000.0,-80.81566
228130000.0,-80.79982
228140000.0,-80.79423
228150000.0,-80.83528
228160000.0,-80.80147
228170000.0,-80.81177
228180000.0,-80.862434
228190000.0,-80.84981
228200000.0,-80.84712
228210000.0,-80.80168
228220000.0,-80.81865
228230000.0,-80.864456
228240000.0,-80.79961
228250000.0,-80.81703
228260000.0,-80.83889
228270000.0,-80.780525
228280000.0,-80.80057
228290000.0,-80.79826
228300000.0,-80.8303
228310000.0,-80.83127
228320000.0,-80.799576
228330000.0,-80.83305
228340000.0,-80.86018
228350000.0,-80.85736
228360000.0,-80.829094
228370000.0,-80.83371
228380000.0,-80.826706
228390000.0,-80.77547
228400000.0,-80.799255
228410000.0,-80.80215
228420000.0,-80.82118
228430000.0,-80.88189
228440000.0,-80.8858
228450000.0,-80.81885
228460000.0,-80.81756
228470000.0,-80.80848
228480000.0,-80.83278
228490000.0,-80.8743
228500000.0,-80.84332
228510000.0,-80.88829
228520000.0,-80.87697
228530000.0,-80.80627
228540000.0,-80.81506
228550000.0,-80.856415
228560000.0,-80.84941
228570000.0,-80.88665
228580000.0,-80.90495
228590000.0,-80.89003
228600000.0,-80.86869
228610000.0,-80.79292
228620000.0,-80.80319
228630000.0,-80.83977
228640000.0,-80.88684
228650000.0,-80.9261
228660000.0,-80.81086
228670000.0,-80.805145
228680000.0,-80.83604
228690000.0,-80.84107
228700000.0,-80.856094
228710000.0,-80.8291
228720000.0,-80.83755
228730000.0,-80.85326
228740000.0,-80.90531
228750000.0,-80.82431
228760000.0,-80.82561
228770000.0,-80.819336
228780000.0,-80.800354
228790000.0,-80.82108
228800000.0,-80.82348
228810000.0,-80.81046
228820000.0,-80.845024
228830000.0,-80.84358
228840000.0,-80.88586
228850000.0,-80.857605
228860000.0,-80.84786
228870000.0,-80.825485
228880000.0,-80.80102
228890000.0,-80.85405
228900000.0,-80.77637
228910000.0,-80.71927
228920000.0,-80.75368
228930000.0,-80.85311
228940000.0,-80.84517
228950000.0,-80.817406
228960000.0,-80.81398
228970000.0,-80.80177
228980000.0,-80.83526
228990000.0,-80.82383
229000000.0,-80.79668
229010000.0,-80.82963
229020000.0,-80.79924
229030000.0,-80.74848
229040000.0,-80.75044
229050000.0,-80.81282
229060000.0,-80.82759
229070000.0,-80.80904
229080000.0,-80.826866
229090000.0,-80.82892
229100000.0,-80.83653
229110000.0,-80.870575
229120000.0,-80.85869
229130000.0,-80.808975
229140000.0,-80.80642
229150000.0,-80.814095
229160000.0,-80.84705
229170000.0,-80.87063
229180000.0,-80.84601
229190000.0,-80.820915
229200000.0,-80.7647
229210000.0,-80.74409
229220000.0,-80.83366
229230000.0,-80.85616
229240000.0,-80.79793
229250000.0,-80.81775
229260000.0,-80.83607
229270000.0,-80.85026
229280000.0,-80.84755
229290000.0,-80.83617
229300000.0,-80.80543
229310000.0,-80.78221
229320000.0,-80.76638
229330000.0,-80.75944
229340000.0,-80.76799
229350000.0,-80.79667
229360000.0,-80.826
229370000.0,-80.77752
229380000.0,-80.7523
229390000.0,-80.75812
229400000.0,-80.74069
229410000.0,-80.76517
229420000.0,-80.80614
229430000.0,-80.8326
229440000.0,-80.82287
229450000.0,-80.80581
229460000.0,-80.825714
229470000.0,-80.860374
229480000.0,-80.8721
229490000.0,-80.84895
229500000.0,-80.81729
229510000.0,-80.85156
229520000.0,-80.7905
229530000.0,-80.74724
229540000.0,-80.819916
229550000.0,-80.86475
229560000.0,-80.83009
229570000.0,-80.816986
229580000.0,-80.83802
229590000.0,-80.808395
229600000.0,-80.83389
229610000.0,-80.80797
229620000.0,-80.836876
229630000.0,-80.84458
229640000.0,-80.81714
229650000.0,-80.78433
229660000.0,-80.84029
229670000.0,-80.817825
229680000.0,-80.79907
229690000.0,-80.810326
229700000.0,-80.85521
229710000.0,-80.83169
229720000.0,-80.862885
229730000.0,-80.83075
229740000.0,-80.76819
229750000.0,-80.79281
229760000.0,-80.81101
229770000.0,-80.858444
229780000.0,-80.84713
229790000.0,-80.84271
229800000.0,-80.77775
229810000.0,-80.77881
229820000.0,-80.8205
229830000.0,-80.81023
229840000.0,-80.80464
229850000.0,-80.87329
229860000.0,-80.8889
229870000.0,-80.79296
229880000.0,-80.8001
229890000.0,-80.840866
229900000.0,-80.83273
229910000.0,-80.799484
229920000.0,-80.80928
229930000.0,-80.775635
229940000.0,-80.81674
229950000.0,-80.82976
229960000.0,-80.86605
229970000.0,-80.85568
229980000.0,-80.811874
229990000.0,-80.70787
230000000.0,-80.489624
230010000.0,-80.687645
230020000.0,-80.78038
230030000.0,-80.79475
230040000.0,-80.849495
230050000.0,-80.85028
230060000.0,-80.85933
230070000.0,-80.81165
230080000.0,-80.80834
230090000.0,-80.79583
230100000.0,-80.79779
230110000.0,-80.87935
230120000.0,-80.91625
230130000.0,-80.8625
230140000.0,-80.80239
230150000.0,-80.77005
230160000.0,-80.79879
230170000.0,-80.80177
230180000.0,-80.80759
230190000.0,-80.80463
230200000.0,-80.83461
230210000.0,-80.78343
230220000.0,-80.76756
230230000.0,-80.814476
230240000.0,-80.81974
230250000.0,-80.80215
230260000.0,-80.840294
230270000.0,-80.87988
230280000.0,-80.86725
230290000.0,-80.88073
230300000.0,-80.90079
230310000.0,-80.83725
230320000.0,-80.83236
230330000.0,-80.81546
230340000.0,-80.85682
230350000.0,-80.8276
230360000.0,-80.83621
230370000.0,-80.84431
230380000.0,-80.845406
230390000.0,-80.88411
230400000.0,-80.849304
230410000.0,-80.79233
230420000.0,-80.81567
230430000.0,-80.77765
230440000.0,-80.813126
230450000.0,-80.85806
230460000.0,-80.78551
230470000.0,-80.81729
230480000.0,-80.844765
230490000.0,-80.81447
230500000.0,-80.80539
230510000.0,-80.755905
230520000.0,-80.764
230530000.0,-80.79019
230540000.0,-80.82306
230550000.0,-80.85986
230560000.0,-80.83971
230570000.0,-80.825874
230580000.0,-80.85167
230590000.0,-80.81994
230600000.0,-80.77858
230610000.0,-80.78572
230620000.0,-80.820724
230630000.0,-80.79776
230640000.0,-80.84263
230650000.0,-80.891525
230660000.0,-80.85573
230670000.0,-80.82602
230680000.0,-80.8047
230690000.0,-80.79781
230700000.0,-80.81029
230710000.0,-80.816505
230720000.0,-80.77646
230730000.0,-80.79721
230740000.0,-80.89403
230750000.0,-80.876785
230760000.0,-80.80178
230770000.0,-80.79026
230780000.0,-80.84277
230790000.0,-80.89389
230800000.0,-80.868614
230810000.0,-80.8831
230820000.0,-80.85494
230830000.0,-80.853966
230840000.0,-80.82996
230850000.0,-80.83763
230860000.0,-80.8324
230870000.0,-80.83678
230880000.0,-80.82529
230890000.0,-80.83275
230900000.0,-80.802505
230910000.0,-80.80051
230920000.0,-80.85365
230930000.0,-80.864395
230940000.0,-80.87343
230950000.0,-80.925446
230960000.0,-80.90677
230970000.0,-80.878334
230980000.0,-80.816284
230990000.0,-80.78316
231000000.0,-80.67674
231010000.0,-80.816124
231020000.0,-80.78067
231030000.0,-80.80044
231040000.0,-80.82099
231050000.0,-80.87902
231060000.0,-80.8513
231070000.0,-80.85489
231080000.0,-80.82512
231090000.0,-80.903595
231100000.0,-80.85227
231110000.0,-80.81722
231120000.0,-80.82266
231130000.0,-80.862625
231140000.0,-80.83295
231150000.0,-80.84993
231160000.0,-80.86999
231170000.0,-80.84425
231180000.0,-80.84347
231190000.0,-80.84019
231200000.0,-80.85263
231210000.0,-80.86022
231220000.0,-80.84624
231230000.0,-80.830795
231240000.0,-80.84505
231250000.0,-80.8338
231260000.0,-80.82666
231270000.0,-80.851524
231280000.0,-80.89019
231290000.0,-80.83734
231300000.0,-80.852585
231310000.0,-80.82878
231320000.0,-80.82717
231330000.0,-80.890076
231340000.0,-80.82672
231350000.0,-80.86357
231360000.0,-80.86845
231370000.0,-80.863075
231380000.0,-80.841705
231390000.0,-80.821075
231400000.0,-80.80635
231410000.0,-80.82167
231420000.0,-80.86727
231430000.0,-80.84723
231440000.0,-80.79559
231450000.0,-80.823814
231460000.0,-80.82245
231470000.0,-80.86702
231480000.0,-80.85148
231490000.0,-80.85702
231500000.0,-80.86278
231510000.0,-80.877495
231520000.0,-80.86763
231530000.0,-80.8722
231540000.0,-80.86447
231550000.0,-80.87207
231560000.0,-80.825516
231570000.0,-80.7972
231580000.0,-80.82114
231590000.0,-80.83856
231600000.0,-80.84512
231610000.0,-80.87657
231620000.0,-80.83295
231630000.0,-80.755554
231640000.0,-80.76007
231650000.0,-80.77583
231660000.0,-80.79082
231670000.0,-80.795815
231680000.0,-80.829094
231690000.0,-80.83919
231700000.0,-80.86682
231710000.0,-80.830154
231720000.0,-80.80138
231730000.0,-80.81223
231740000.0,-80.7979
231750000.0,-80.85402
231760000.0,-80.882416
231770000.0,-80.85951
231780000.0,-80.84114
231790000.0,-80.83063
231800000.0,-80.89139
231810000.0,-80.87674
231820000.0,-80.85634
231830000.0,-80.84901
231840000.0,-80.83948
231850000.0,-80.87524
231860000.0,-80.8234
231870000.0,-80.82881
231880000.0,-80.89161
231890000.0,-80.84593
231900000.0,-80.827545
231910000.0,-80.844055
231920000.0,-80.88434
231930000.0,-80.85538
231940000.0,-80.856445
231950000.0,-80.905365
231960000.0,-80.85451
231970000.0,-80.814476
231980000.0,-80.79933
231990000.0,-80.851944
232000000.0,-80.83876
232010000.0,-80.87975
232020000.0,-80.830765
232030000.0,-80.843735
232040000.0,-80.91011
232050000.0,-80.89474
232060000.0,-80.860756
232070000.0,-80.8508
232080000.0,-80.87227
232090000.0,-80.8572
232100000.0,-80.84807
232110000.0,-80.83306
232120000.0,-80.827034
232130000.0,-80.83992
232140000.0,-80.82832
232150000.0,-80.83621
232160000.0,-80.793045
232170000.0,-80.849045
232180000.0,-80.92168
232190000.0,-80.94701
232200000.0,-80.90048
232210000.0,-80.87676
232220000.0,-80.9205
232230000.0,-80.91332
