Frequency (Hz),PSD (dBfs)
508000000.0,-80.46614
508010000.0,-80.46013
508020000.0,-80.496124
508030000.0,-80.472946
508040000.0,-80.49767
508050000.0,-80.50548
508060000.0,-80.51003
508070000.0,-80.56491
508080000.0,-80.570496
508090000.0,-80.55638
508100000.0,-80.53511
508110000.0,-80.52905
508120000.0,-80.588295
508130000.0,-80.552795
508140000.0,-80.507
508150000.0,-80.538246
508160000.0,-80.53954
508170000.0,-80.48531
508180000.0,-80.51429
508190000.0,-80.49834
508200000.0,-80.487686
508210000.0,-80.54843
508220000.0,-80.52992
508230000.0,-80.52085
508240000.0,-80.47696
508250000.0,-80.51917
508260000.0,-80.54015
508270000.0,-80.55695
508280000.0,-80.554504
508290000.0,-80.53482
508300000.0,-80.52509
508310000.0,-80.505455
508320000.0,-80.49115
508330000.0,-80.42573
508340000.0,-80.48263
508350000.0,-80.52433
508360000.0,-80.50583
508370000.0,-80.540695
508380000.0,-80.57778
508390000.0,-80.522194
508400000.0,-80.52009
508410000.0,-80.47965
508420000.0,-80.43585
508430000.0,-80.47523
508440000.0,-80.50105
508450000.0,-80.5001
508460000.0,-80.49986
508470000.0,-80.52741
508480000.0,-80.56178
508490000.0,-80.54501
508500000.0,-80.54683
508510000.0,-80.54094
508520000.0,-80.50586
508530000.0,-80.49705
508540000.0,-80.477905
508550000.0,-80.48222
508560000.0,-80.51065
508570000.0,-80.52155
508580000.0,-80.53817
508590000.0,-80.58847
508600000.0,-80.58992
508610000.0,-80.580475
508620000.0,-80.551674
508630000.0,-80.52311
508640000.0,-80.53386
508650000.0,-80.547775
508660000.0,-80.51555
508670000.0,-80.50796
508680000.0,-80.53604
508690000.0,-80.49701
508700000.0,-80.45925
508710000.0,-80.46159
508720000.0,-80.494225
508730000.0,-80.51472
508740000.0,-80.495026
508750000.0,-80.51464
508760000.0,-80.49742
508770000.0,-80.497955
508780000.0,-80.50943
508790000.0,-80.52517
508800000.0,-80.52348
508810000.0,-80.51709
508820000.0,-80.54725
508830000.0,-80.59887
508840000.0,-80.55951
508850000.0,-80.51259
508860000.0,-80.524994
508870000.0,-80.49976
508880000.0,-80.52429
508890000.0,-80.52246
508900000.0,-80.50846
508910000.0,-80.55109
508920000.0,-80.559685
508930000.0,-80.46718
508940000.0,-80.45166
508950000.0,-80.47158
508960000.0,-80.49699
508970000.0,-80.53125
508980000.0,-80.519295
508990000.0,-80.506256
509000000.0,-80.457954
509010000.0,-80.46684
