Frequency (Hz),PSD (dBfs)
108000000.0,-79.99698
108010000.0,-80.05011
108020000.0,-80.00149
108030000.0,-79.98933
108040000.0,-80.04077
108050000.0,-80.06832
108060000.0,-80.055244
108070000.0,-80.0504
108080000.0,-80.04303
108090000.0,-80.04582
108100000.0,-80.060814
108110000.0,-80.0242
108120000.0,-80.07083
108130000.0,-80.08545
108140000.0,-80.06511
108150000.0,-80.06226
108160000.0,-80.036385
108170000.0,-80.03861
108180000.0,-80.10019
108190000.0,-80.08116
108200000.0,-80.03025
108210000.0,-79.37885
108220000.0,-74.67889
108230000.0,-75.63174
108240000.0,-79.884125
108250000.0,-80.05723
108260000.0,-80.09799
108270000.0,-80.12492
108280000.0,-80.14439
108290000.0,-80.11618
108300000.0,-80.0283
108310000.0,-80.074844
108320000.0,-80.072845
108330000.0,-80.01817
108340000.0,-80.01113
108350000.0,-80.03045
108360000.0,-80.08411
108370000.0,-80.11034
108380000.0,-80.09825
108390000.0,-80.09609
108400000.0,-80.093315
108410000.0,-80.05759
108420000.0,-80.062035
108430000.0,-80.14815
108440000.0,-80.15234
108450000.0,-80.116714
108460000.0,-80.071106
108470000.0,-80.015144
108480000.0,-80.07359
108490000.0,-80.07686
108500000.0,-80.06511
108510000.0,-80.0759
108520000.0,-80.10804
108530000.0,-80.123665
108540000.0,-80.07031
108550000.0,-80.05263
108560000.0,-80.02742
108570000.0,-80.05086
108580000.0,-80.05744
108590000.0,-80.09009
108600000.0,-80.086586
108610000.0,-80.08867
108620000.0,-80.10403
108630000.0,-80.11115
108640000.0,-80.10043
108650000.0,-80.08434
108660000.0,-80.02341
108670000.0,-79.99452
108680000.0,-80.04315
108690000.0,-80.05782
108700000.0,-80.08951
108710000.0,-80.071625
108720000.0,-80.06459
108730000.0,-80.03841
108740000.0,-80.07739
108750000.0,-80.0569
108760000.0,-80.0697
108770000.0,-80.07597
108780000.0,-80.05157
108790000.0,-80.04815
108800000.0,-80.081894
108810000.0,-80.08862
108820000.0,-80.08171
108830000.0,-80.05925
108840000.0,-80.03583
108850000.0,-80.05955
108860000.0,-80.0408
108870000.0,-80.07034
108880000.0,-80.06965
108890000.0,-80.03165
108900000.0,-80.04235
108910000.0,-80.04385
108920000.0,-80.03692
108930000.0,-80.08467
108940000.0,-80.09268
108950000.0,-80.085915
108960000.0,-80.07594
108970000.0,-80.04741
108980000.0,-80.07102
108990000.0,-80.07077
109000000.0,-80.02722
109010000.0,-80.048615
109020000.0,-80.072334
109030000.0,-80.11806
109040000.0,-80.12089
109050000.0,-80.0792
109060000.0,-80.02281
109070000.0,-80.04452
109080000.0,-80.10298
109090000.0,-80.07644
109100000.0,-80.05928
109110000.0,-80.08968
109120000.0,-80.08805
109130000.0,-80.02441
109140000.0,-80.01552
109150000.0,-80.084
109160000.0,-80.04803
109170000.0,-80.08276
109180000.0,-80.09353
109190000.0,-80.0679
109200000.0,-80.015144
109210000.0,-80.049866
109220000.0,-80.10277
109230000.0,-80.07182
109240000.0,-80.07622
109250000.0,-80.10514
109260000.0,-80.07913
109270000.0,-80.020966
109280000.0,-80.00694
109290000.0,-80.01163
109300000.0,-80.04413
109310000.0,-80.098305
109320000.0,-80.119286
109330000.0,-80.07153
109340000.0,-80.093315
109350000.0,-80.07443
109360000.0,-80.06102
109370000.0,-80.09792
109380000.0,-80.09372
109390000.0,-79.98926
109400000.0,-80.0523
109410000.0,-80.06629
109420000.0,-80.06446
109430000.0,-80.04586
109440000.0,-80.01579
109450000.0,-80.08763
109460000.0,-80.055046
109470000.0,-80.03519
109480000.0,-80.05475
109490000.0,-80.05466
109500000.0,-80.03913
109510000.0,-80.02984
109520000.0,-80.04806
109530000.0,-80.08904
109540000.0,-80.098724
109550000.0,-80.04376
109560000.0,-80.043976
109570000.0,-80.05284
109580000.0,-80.03418
109590000.0,-80.029434
109600000.0,-80.06976
109610000.0,-80.05113
109620000.0,-80.01693
109630000.0,-80.01128
109640000.0,-80.05207
109650000.0,-80.07171
109660000.0,-80.04161
109670000.0,-80.02307
109680000.0,-80.00777
109690000.0,-80.03738
109700000.0,-80.10721
109710000.0,-80.10388
109720000.0,-80.08468
109730000.0,-80.079506
109740000.0,-80.02142
109750000.0,-80.00531
109760000.0,-80.022354
109770000.0,-79.86367
109780000.0,-79.7905
109790000.0,-80.05333
109800000.0,-80.039276
109810000.0,-80.06366
109820000.0,-80.02712
109830000.0,-80.056305
109840000.0,-80.05016
109850000.0,-80.027504
109860000.0,-80.03581
109870000.0,-80.04371
109880000.0,-80.07038
109890000.0,-80.08485
109900000.0,-80.09001
109910000.0,-80.09932
109920000.0,-80.09797
109930000.0,-80.07434
109940000.0,-80.051735
109950000.0,-80.0153
109960000.0,-79.972755
109970000.0,-80.04166
109980000.0,-80.014084
109990000.0,-79.988686
110000000.0,-80.019066
110010000.0,-80.04467
110020000.0,-79.99646
110030000.0,-80.06412
110040000.0,-80.07945
110050000.0,-80.052246
110060000.0,-80.067635
110070000.0,-80.07714
110080000.0,-80.03577
110090000.0,-80.0187
110100000.0,-80.058784
110110000.0,-80.09813
110120000.0,-80.13063
110130000.0,-80.06591
110140000.0,-80.055275
110150000.0,-80.030205
110160000.0,-80.02359
110170000.0,-80.023285
110180000.0,-80.076584
110190000.0,-80.13595
110200000.0,-80.142395
110210000.0,-80.16608
110220000.0,-79.835754
110230000.0,-79.866005
110240000.0,-80.07188
110250000.0,-80.03448
110260000.0,-80.04334
110270000.0,-80.01782
110280000.0,-79.9873
110290000.0,-79.93501
110300000.0,-79.95276
110310000.0,-79.98857
110320000.0,-80.014656
110330000.0,-79.981224
110340000.0,-80.00083
110350000.0,-80.08179
110360000.0,-80.08056
110370000.0,-80.04965
110380000.0,-80.07272
110390000.0,-80.08926
110400000.0,-80.090416
110410000.0,-80.06844
110420000.0,-80.02091
110430000.0,-80.080154
110440000.0,-80.048
110450000.0,-80.043884
110460000.0,-79.99333
110470000.0,-79.98887
110480000.0,-80.01276
110490000.0,-80.02835
110500000.0,-79.9992
110510000.0,-80.02806
110520000.0,-80.04455
110530000.0,-80.03104
110540000.0,-80.01008
110550000.0,-80.0361
110560000.0,-80.04863
110570000.0,-80.046
110580000.0,-80.08415
110590000.0,-80.05527
110600000.0,-80.040146
110610000.0,-80.020226
110620000.0,-80.064354
110630000.0,-80.08111
110640000.0,-80.01851
110650000.0,-80.04431
110660000.0,-80.06973
110670000.0,-80.05995
110680000.0,-80.096436
110690000.0,-80.111725
110700000.0,-80.14836
110710000.0,-80.11857
110720000.0,-80.03219
110730000.0,-80.03274
110740000.0,-80.02673
110750000.0,-80.041794
110760000.0,-80.04605
110770000.0,-80.09117
110780000.0,-80.07501
110790000.0,-80.05443
110800000.0,-80.05856
110810000.0,-80.06629
110820000.0,-80.04355
110830000.0,-80.08444
110840000.0,-80.068146
110850000.0,-80.074844
110860000.0,-80.12163
110870000.0,-80.11783
110880000.0,-80.100586
110890000.0,-80.052216
110900000.0,-80.026695
110910000.0,-80.062645
110920000.0,-80.042175
110930000.0,-80.0659
110940000.0,-80.12025
110950000.0,-80.06393
110960000.0,-80.05493
110970000.0,-80.0453
110980000.0,-80.060776
110990000.0,-79.96431
111000000.0,-79.4856
111010000.0,-79.61967
111020000.0,-79.78885
111030000.0,-79.90347
111040000.0,-80.047455
111050000.0,-80.077965
111060000.0,-80.08272
111070000.0,-80.13031
111080000.0,-80.09991
111090000.0,-80.04057
111100000.0,-80.06924
111110000.0,-80.07384
111120000.0,-80.08591
111130000.0,-80.0964
111140000.0,-80.1144
111150000.0,-80.03633
111160000.0,-80.07945
111170000.0,-80.09243
111180000.0,-80.07634
111190000.0,-80.13729
111200000.0,-80.13272
111210000.0,-80.08439
111220000.0,-80.07427
111230000.0,-80.06944
111240000.0,-80.07869
111250000.0,-80.04571
111260000.0,-80.073105
111270000.0,-80.11362
111280000.0,-80.075806
111290000.0,-80.08724
111300000.0,-80.063545
111310000.0,-80.109344
111320000.0,-80.12661
111330000.0,-80.127686
111340000.0,-80.0775
111350000.0,-80.10712
111360000.0,-80.11737
111370000.0,-80.08507
111380000.0,-80.091896
111390000.0,-80.08163
111400000.0,-80.082
111410000.0,-80.09879
111420000.0,-80.09213
111430000.0,-80.10991
111440000.0,-80.11535
111450000.0,-80.12344
111460000.0,-80.05416
111470000.0,-80.05147
111480000.0,-80.03861
111490000.0,-80.034485
111500000.0,-80.06648
111510000.0,-80.08557
111520000.0,-80.05994
111530000.0,-80.069336
111540000.0,-80.07397
111550000.0,-80.09398
111560000.0,-80.09012
111570000.0,-80.07649
111580000.0,-80.091484
111590000.0,-80.05042
111600000.0,-80.04669
111610000.0,-80.1278
111620000.0,-80.099976
111630000.0,-80.03928
111640000.0,-80.09677
111650000.0,-80.12117
111660000.0,-80.100365
111670000.0,-80.08439
111680000.0,-80.1468
111690000.0,-80.086815
111700000.0,-80.08178
