Frequency (Hz),PSD (dBfs)
208000000.0,-80.81146
208010000.0,-80.798996
208020000.0,-80.754715
208030000.0,-80.798065
208040000.0,-80.80468
208050000.0,-80.75814
208060000.0,-80.7589
208070000.0,-80.735245
208080000.0,-80.77875
208090000.0,-80.773544
208100000.0,-80.81028
208110000.0,-80.79794
208120000.0,-80.80239
208130000.0,-80.823524
208140000.0,-80.789986
208150000.0,-80.79864
208160000.0,-80.80368
208170000.0,-80.80443
208180000.0,-80.82234
208190000.0,-80.797485
208200000.0,-80.775024
208210000.0,-80.75775
208220000.0,-80.81619
208230000.0,-80.77962
208240000.0,-80.69209
208250000.0,-80.68661
208260000.0,-80.68221
208270000.0,-80.72931
208280000.0,-80.739914
208290000.0,-80.76873
208300000.0,-80.82885
208310000.0,-80.80765
208320000.0,-80.74558
208330000.0,-80.79067
208340000.0,-80.76606
208350000.0,-80.798805
208360000.0,-80.78659
208370000.0,-80.82267
208380000.0,-80.803314
208390000.0,-80.806595
208400000.0,-80.82493
208410000.0,-80.775696
208420000.0,-80.80886
208430000.0,-80.80704
208440000.0,-80.77534
208450000.0,-80.756485
208460000.0,-80.71652
208470000.0,-80.77794
208480000.0,-80.819626
208490000.0,-80.767815
208500000.0,-80.75467
208510000.0,-80.820526
208520000.0,-80.79674
208530000.0,-80.7571
208540000.0,-80.73487
208550000.0,-80.73987
208560000.0,-80.76382
208570000.0,-80.767044
208580000.0,-80.78676
208590000.0,-80.81023
208600000.0,-80.76247
208610000.0,-80.75351
208620000.0,-80.78105
208630000.0,-80.751656
208640000.0,-80.73868
208650000.0,-80.773964
208660000.0,-80.73506
208670000.0,-80.695404
208680000.0,-80.78935
208690000.0,-80.74981
208700000.0,-80.78259
208710000.0,-80.778656
208720000.0,-80.74078
208730000.0,-80.771034
208740000.0,-80.749176
208750000.0,-80.79369
208760000.0,-80.8197
208770000.0,-80.782616
208780000.0,-80.75795
208790000.0,-80.77712
208800000.0,-80.812164
208810000.0,-80.80872
208820000.0,-80.787384
208830000.0,-80.773056
208840000.0,-80.79932
208850000.0,-80.78317
208860000.0,-80.71858
208870000.0,-80.73739
208880000.0,-80.81466
208890000.0,-80.78289
208900000.0,-80.76424
208910000.0,-80.7582
208920000.0,-80.76644
208930000.0,-80.765076
208940000.0,-80.77831
208950000.0,-80.78697
208960000.0,-80.81237
208970000.0,-80.795
208980000.0,-80.76298
208990000.0,-80.76686
209000000.0,-80.76973
209010000.0,-80.71033
209020000.0,-80.74335
209030000.0,-80.74449
209040000.0,-80.75898
209050000.0,-80.794
209060000.0,-80.80692
209070000.0,-80.700874
209080000.0,-80.76535
209090000.0,-80.74504
209100000.0,-80.71296
209110000.0,-80.72109
209120000.0,-80.72218
209130000.0,-80.748024
209140000.0,-80.78556
209150000.0,-80.8053
209160000.0,-80.76335
209170000.0,-80.75942
209180000.0,-80.79009
209190000.0,-80.77313
209200000.0,-80.78152
209210000.0,-80.79164
209220000.0,-80.753494
209230000.0,-80.73676
209240000.0,-80.749985
209250000.0,-80.73543
209260000.0,-80.71834
209270000.0,-80.72252
209280000.0,-80.691635
209290000.0,-80.70901
209300000.0,-80.743546
209310000.0,-80.71847
209320000.0,-80.73032
209330000.0,-80.74715
209340000.0,-80.72807
209350000.0,-80.73243
209360000.0,-80.78414
209370000.0,-80.75359
209380000.0,-80.767
209390000.0,-80.75511
209400000.0,-80.69269
209410000.0,-80.712585
209420000.0,-80.74345
209430000.0,-80.73998
209440000.0,-80.76592
209450000.0,-80.747604
209460000.0,-80.73376
209470000.0,-80.75241
209480000.0,-80.72882
209490000.0,-80.720024
209500000.0,-80.741844
209510000.0,-80.747055
209520000.0,-80.71494
209530000.0,-80.72337
209540000.0,-80.7064
209550000.0,-80.77869
209560000.0,-80.772285
209570000.0,-80.733246
209580000.0,-80.73258
209590000.0,-80.753296
209600000.0,-80.78923
209610000.0,-80.73683
209620000.0,-80.74444
209630000.0,-80.761154
209640000.0,-80.73074
209650000.0,-80.681
209660000.0,-80.68396
209670000.0,-80.7493
209680000.0,-80.82391
209690000.0,-80.83026
209700000.0,-80.78004
209710000.0,-80.72776
209720000.0,-80.67806
209730000.0,-80.73047
209740000.0,-80.725975
209750000.0,-80.71252
209760000.0,-80.70228
209770000.0,-80.78018
209780000.0,-80.78125
209790000.0,-80.78224
209800000.0,-80.795715
209810000.0,-80.77129
209820000.0,-80.75287
209830000.0,-80.77345
209840000.0,-80.78801
209850000.0,-80.75652
209860000.0,-80.73526
209870000.0,-80.75549
209880000.0,-80.75859
209890000.0,-80.76361
209900000.0,-80.72789
209910000.0,-80.73284
209920000.0,-80.77073
209930000.0,-80.7782
209940000.0,-80.750114
209950000.0,-80.78168
209960000.0,-80.7819
209970000.0,-80.78165
209980000.0,-80.75364
209990000.0,-80.61572
210000000.0,-80.31406
210010000.0,-80.654465
210020000.0,-80.75734
210030000.0,-80.77794
210040000.0,-80.730515
210050000.0,-80.78777
210060000.0,-80.76229
210070000.0,-80.76569
210080000.0,-80.75597
210090000.0,-80.76169
210100000.0,-80.73678
210110000.0,-80.74814
210120000.0,-80.74314
210130000.0,-80.756386
210140000.0,-80.77301
210150000.0,-80.75753
210160000.0,-80.75385
210170000.0,-80.81092
210180000.0,-80.76906
210190000.0,-80.7661
210200000.0,-80.75501
210210000.0,-80.716
210220000.0,-80.70235
210230000.0,-80.71151
210240000.0,-80.73381
210250000.0,-80.7502
210260000.0,-80.75242
210270000.0,-80.78375
210280000.0,-80.76837
210290000.0,-80.75047
210300000.0,-80.792404
210310000.0,-80.73097
210320000.0,-80.74965
210330000.0,-80.75134
210340000.0,-80.73688
210350000.0,-80.77736
210360000.0,-80.76938
210370000.0,-80.71872
210380000.0,-80.737465
210390000.0,-80.752335
210400000.0,-80.74813
210410000.0,-80.74551
210420000.0,-80.71883
210430000.0,-80.751144
210440000.0,-80.78931
210450000.0,-80.76127
210460000.0,-80.763306
210470000.0,-80.79625
210480000.0,-80.7468
210490000.0,-80.66658
210500000.0,-80.71659
210510000.0,-80.7216
210520000.0,-80.70863
210530000.0,-80.72392
210540000.0,-80.741585
210550000.0,-80.751045
210560000.0,-80.7699
210570000.0,-80.75041
210580000.0,-80.761154
210590000.0,-80.69891
210600000.0,-80.67706
210610000.0,-80.73434
210620000.0,-80.74724
210630000.0,-80.687744
210640000.0,-80.70057
210650000.0,-80.74447
210660000.0,-80.71682
210670000.0,-80.75478
210680000.0,-80.78927
210690000.0,-80.79307
210700000.0,-80.765045
210710000.0,-80.714424
210720000.0,-80.768234
210730000.0,-80.776535
210740000.0,-80.767944
210750000.0,-80.7023
210760000.0,-80.74676
210770000.0,-80.79506
210780000.0,-80.71975
210790000.0,-80.69573
210800000.0,-80.734474
210810000.0,-80.73586
210820000.0,-80.74094
210830000.0,-80.77483
210840000.0,-80.8213
210850000.0,-80.78467
210860000.0,-80.77419
210870000.0,-80.81435
210880000.0,-80.76397
210890000.0,-80.7554
210900000.0,-80.80371
210910000.0,-80.81157
210920000.0,-80.75782
210930000.0,-80.72896
210940000.0,-80.705154
210950000.0,-80.699554
210960000.0,-80.72135
210970000.0,-80.80194
210980000.0,-80.76018
210990000.0,-80.75512
211000000.0,-80.76129
211010000.0,-80.78023
211020000.0,-80.70216
211030000.0,-80.72841
211040000.0,-80.777985
211050000.0,-80.72112
211060000.0,-80.739174
211070000.0,-80.78525
211080000.0,-80.7802
211090000.0,-80.76057
211100000.0,-80.75173
211110000.0,-80.75423
211120000.0,-80.74982
211130000.0,-80.74444
211140000.0,-80.70804
211150000.0,-80.747925
211160000.0,-80.76001
211170000.0,-80.820526
211180000.0,-80.84297
211190000.0,-80.84027
211200000.0,-80.798615
211210000.0,-80.79406
211220000.0,-80.80433
211230000.0,-80.76965
211240000.0,-80.7637
211250000.0,-80.71313
211260000.0,-80.698105
211270000.0,-80.66062
211280000.0,-80.77419
211290000.0,-80.78783
211300000.0,-80.77823
211310000.0,-80.73915
211320000.0,-80.751755
211330000.0,-80.791435
211340000.0,-80.74281
211350000.0,-80.74165
211360000.0,-80.74527
211370000.0,-80.76019
211380000.0,-80.78781
211390000.0,-80.81381
211400000.0,-80.83406
211410000.0,-80.77539
211420000.0,-80.732376
211430000.0,-80.722824
211440000.0,-80.769745
211450000.0,-80.79031
211460000.0,-80.76146
211470000.0,-80.78909
211480000.0,-80.77255
211490000.0,-80.72788
211500000.0,-80.74025
211510000.0,-80.768814
211520000.0,-80.785355
211530000.0,-80.76471
211540000.0,-80.73403
211550000.0,-80.70407
211560000.0,-80.71062
211570000.0,-80.772766
211580000.0,-80.73689
211590000.0,-80.77476
211600000.0,-80.79523
211610000.0,-80.75741
211620000.0,-80.75244
211630000.0,-80.780594
211640000.0,-80.77461
211650000.0,-80.73426
211660000.0,-80.7675
211670000.0,-80.751686
211680000.0,-80.732346
211690000.0,-80.74718
211700000.0,-80.724495
211710000.0,-80.72651
211720000.0,-80.7104
211730000.0,-80.76378
211740000.0,-80.72624
211750000.0,-80.75179
211760000.0,-80.77328
211770000.0,-80.753525
211780000.0,-80.76314
211790000.0,-80.82024
211800000.0,-80.81284
211810000.0,-80.798386
211820000.0,-80.75581
211830000.0,-80.73745
211840000.0,-80.7718
211850000.0,-80.742905
211860000.0,-80.718185
211870000.0,-80.75467
211880000.0,-80.79886
211890000.0,-80.74458
211900000.0,-80.75549
211910000.0,-80.775986
211920000.0,-80.793335
211930000.0,-80.83862
211940000.0,-80.791626
211950000.0,-80.72905
211960000.0,-80.722115
211970000.0,-80.762634
211980000.0,-80.8439
211990000.0,-80.77974
212000000.0,-80.73042
212010000.0,-80.80117
212020000.0,-80.83108
212030000.0,-80.80928
212040000.0,-80.8085
212050000.0,-80.79545
212060000.0,-80.79793
212070000.0,-80.78262
212080000.0,-80.79991
212090000.0,-80.78818
212100000.0,-80.743546
212110000.0,-80.74802
212120000.0,-80.76419
212130000.0,-80.77684
212140000.0,-80.80446
212150000.0,-80.80116
212160000.0,-80.745285
212170000.0,-80.76496
212180000.0,-80.759125
212190000.0,-80.71744
212200000.0,-80.741875
212210000.0,-80.733406
212220000.0,-80.77101
212230000.0,-80.73929
212240000.0,-80.77034
212250000.0,-80.79471
212260000.0,-80.8008
212270000.0,-80.830475
212280000.0,-80.78523
212290000.0,-80.79635
212300000.0,-80.78078
212310000.0,-80.78325
212320000.0,-80.80855
212330000.0,-80.74474
212340000.0,-80.73749
212350000.0,-80.72631
212360000.0,-80.746
212370000.0,-80.75332
212380000.0,-80.782425
212390000.0,-80.7761
212400000.0,-80.79537
212410000.0,-80.824425
212420000.0,-80.80201
212430000.0,-80.82287
212440000.0,-80.80009
212450000.0,-80.74707
212460000.0,-80.74417
212470000.0,-80.7158
212480000.0,-80.74805
212490000.0,-80.80311
212500000.0,-80.84752
212510000.0,-80.81692
212520000.0,-80.82574
212530000.0,-80.834366
212540000.0,-80.86871
212550000.0,-80.78484
212560000.0,-80.78925
212570000.0,-80.850914
212580000.0,-80.84632
212590000.0,-80.80046
212600000.0,-80.838
212610000.0,-80.84119
212620000.0,-80.79853
212630000.0,-80.78876
212640000.0,-80.742325
212650000.0,-80.77611
212660000.0,-80.81542
212670000.0,-80.79814
212680000.0,-80.785965
212690000.0,-80.806656
212700000.0,-80.845955
212710000.0,-80.83581
212720000.0,-80.798355
212730000.0,-80.77278
212740000.0,-80.80327
212750000.0,-80.81366
212760000.0,-80.832985
212770000.0,-80.83867
212780000.0,-80.81021
212790000.0,-80.8316
212800000.0,-80.77972
212810000.0,-80.79209
212820000.0,-80.868164
212830000.0,-80.830475
212840000.0,-80.80649
212850000.0,-80.78325
212860000.0,-80.852844
212870000.0,-80.834564
212880000.0,-80.76076
212890000.0,-80.7852
