Frequency (Hz),PSD (dBfs)
108000000.0,-80.47301
108010000.0,-80.50067
108020000.0,-80.47105
108030000.0,-80.46547
108040000.0,-80.543816
108050000.0,-80.56908
108060000.0,-80.57423
108070000.0,-80.54945
108080000.0,-80.51301
108090000.0,-80.50408
108100000.0,-80.53285
108110000.0,-80.52251
108120000.0,-80.49321
108130000.0,-80.532524
108140000.0,-80.573875
108150000.0,-80.54251
108160000.0,-80.48711
108170000.0,-80.46492
108180000.0,-80.4921
108190000.0,-80.475525
108200000.0,-80.54254
108210000.0,-79.8027
108220000.0,-74.97687
108230000.0,-76.02056
108240000.0,-80.455536
108250000.0,-80.56868
108260000.0,-80.5947
108270000.0,-80.62199
108280000.0,-80.57324
108290000.0,-80.54749
108300000.0,-80.52552
108310000.0,-80.49045
108320000.0,-80.52841
108330000.0,-80.543564
108340000.0,-80.53802
108350000.0,-80.54083
108360000.0,-80.61402
108370000.0,-80.5813
108380000.0,-80.53604
108390000.0,-80.56508
108400000.0,-80.58998
108410000.0,-80.59607
108420000.0,-80.56076
108430000.0,-80.602646
108440000.0,-80.51965
108450000.0,-80.47902
108460000.0,-80.50914
108470000.0,-80.53036
108480000.0,-80.502
108490000.0,-80.51667
108500000.0,-80.55119
108510000.0,-80.54524
108520000.0,-80.55658
108530000.0,-80.53967
108540000.0,-80.48829
108550000.0,-80.50949
108560000.0,-80.47708
108570000.0,-80.543365
108580000.0,-80.560074
108590000.0,-80.52463
108600000.0,-80.50601
108610000.0,-80.53489
108620000.0,-80.53634
108630000.0,-80.540535
108640000.0,-80.52763
108650000.0,-80.53806
108660000.0,-80.51522
108670000.0,-80.47838
108680000.0,-80.51736
108690000.0,-80.54796
108700000.0,-80.53729
108710000.0,-80.57332
108720000.0,-80.55841
108730000.0,-80.553505
108740000.0,-80.57255
108750000.0,-80.583435
108760000.0,-80.55496
108770000.0,-80.5712
108780000.0,-80.58488
108790000.0,-80.52871
108800000.0,-80.53402
108810000.0,-80.54157
108820000.0,-80.5948
108830000.0,-80.566666
108840000.0,-80.49015
108850000.0,-80.55765
108860000.0,-80.57235
108870000.0,-80.548965
108880000.0,-80.52864
108890000.0,-80.529434
108900000.0,-80.54435
108910000.0,-80.55912
108920000.0,-80.51243
108930000.0,-80.5413
108940000.0,-80.56331
108950000.0,-80.5818
108960000.0,-80.5665
108970000.0,-80.537346
108980000.0,-80.51077
108990000.0,-80.4787
109000000.0,-80.47703
109010000.0,-80.53188
109020000.0,-80.54696
109030000.0,-80.534706
109040000.0,-80.53681
109050000.0,-80.53485
109060000.0,-80.526886
109070000.0,-80.50103
109080000.0,-80.53038
109090000.0,-80.50975
109100000.0,-80.52649
109110000.0,-80.51857
109120000.0,-80.56923
109130000.0,-80.55879
109140000.0,-80.5642
109150000.0,-80.5473
109160000.0,-80.53318
109170000.0,-80.51308
109180000.0,-80.51288
109190000.0,-80.50859
109200000.0,-80.51511
109210000.0,-80.46486
109220000.0,-80.50956
109230000.0,-80.53104
109240000.0,-80.55862
109250000.0,-80.55862
109260000.0,-80.554054
109270000.0,-80.54971
109280000.0,-80.51792
109290000.0,-80.531876
109300000.0,-80.548134
109310000.0,-80.55037
109320000.0,-80.507774
109330000.0,-80.56213
109340000.0,-80.58055
109350000.0,-80.53425
109360000.0,-80.50782
109370000.0,-80.53523
109380000.0,-80.52627
109390000.0,-80.49331
109400000.0,-80.55817
109410000.0,-80.60033
109420000.0,-80.581055
109430000.0,-80.51344
109440000.0,-80.549545
109450000.0,-80.58743
109460000.0,-80.56387
109470000.0,-80.51816
109480000.0,-80.482704
109490000.0,-80.49187
109500000.0,-80.52963
109510000.0,-80.5453
109520000.0,-80.555405
109530000.0,-80.59834
109540000.0,-80.52726
109550000.0,-80.52028
109560000.0,-80.56141
109570000.0,-80.554825
109580000.0,-80.49504
109590000.0,-80.475655
109600000.0,-80.49064
109610000.0,-80.512245
109620000.0,-80.503204
109630000.0,-80.49168
109640000.0,-80.462326
109650000.0,-80.490814
109660000.0,-80.45628
109670000.0,-80.49344
109680000.0,-80.45623
109690000.0,-80.51955
109700000.0,-80.552895
109710000.0,-80.53181
109720000.0,-80.564415
109730000.0,-80.52391
109740000.0,-80.49206
109750000.0,-80.564575
109760000.0,-80.552444
109770000.0,-80.47481
109780000.0,-80.459785
109790000.0,-80.4966
109800000.0,-80.507095
109810000.0,-80.556076
109820000.0,-80.56298
109830000.0,-80.524025
109840000.0,-80.50899
109850000.0,-80.57024
109860000.0,-80.54506
109870000.0,-80.53315
109880000.0,-80.53412
109890000.0,-80.549995
109900000.0,-80.53115
109910000.0,-80.51003
109920000.0,-80.51657
109930000.0,-80.5035
109940000.0,-80.499886
109950000.0,-80.53025
109960000.0,-80.58708
109970000.0,-80.58083
109980000.0,-80.57974
109990000.0,-80.56426
110000000.0,-80.417175
110010000.0,-80.517334
110020000.0,-80.56674
110030000.0,-80.51978
110040000.0,-80.50292
110050000.0,-80.50891
110060000.0,-80.49956
110070000.0,-80.517944
110080000.0,-80.550385
110090000.0,-80.50658
110100000.0,-80.494835
110110000.0,-80.57649
110120000.0,-80.613464
110130000.0,-80.62577
110140000.0,-80.60571
110150000.0,-80.60632
