Frequency (Hz),PSD (dBfs)
168000000.0,-80.89095
168010000.0,-80.89276
168020000.0,-80.91057
168030000.0,-80.908165
168040000.0,-80.911865
168050000.0,-80.91551
168060000.0,-80.89403
168070000.0,-80.91012
168080000.0,-80.93461
168090000.0,-80.95054
168100000.0,-80.950455
168110000.0,-80.95549
168120000.0,-80.93356
168130000.0,-80.92009
168140000.0,-80.92887
168150000.0,-80.9561
168160000.0,-80.93686
168170000.0,-80.93437
168180000.0,-80.95747
168190000.0,-80.965004
168200000.0,-80.91994
168210000.0,-80.95429
168220000.0,-80.93739
168230000.0,-80.91073
168240000.0,-80.94121
168250000.0,-80.923325
168260000.0,-80.950195
168270000.0,-80.94947
168280000.0,-80.970795
168290000.0,-81.020386
168300000.0,-80.95253
168310000.0,-80.8944
168320000.0,-80.903175
168330000.0,-80.91155
168340000.0,-80.96823
168350000.0,-80.99472
168360000.0,-80.9716
168370000.0,-80.96605
168380000.0,-80.95854
168390000.0,-80.927895
168400000.0,-80.92734
168410000.0,-80.95283
168420000.0,-80.96678
168430000.0,-80.960526
168440000.0,-80.977776
168450000.0,-80.985115
168460000.0,-80.98253
168470000.0,-80.972916
168480000.0,-80.945885
168490000.0,-80.91994
168500000.0,-80.97798
168510000.0,-80.96117
168520000.0,-80.95691
168530000.0,-80.88864
168540000.0,-80.92919
168550000.0,-80.95471
168560000.0,-80.953476
168570000.0,-80.94082
168580000.0,-80.928085
168590000.0,-80.9384
168600000.0,-80.908005
168610000.0,-80.90979
168620000.0,-80.93323
168630000.0,-80.923225
168640000.0,-80.95108
168650000.0,-80.953674
168660000.0,-80.94365
168670000.0,-80.94609
168680000.0,-80.932205
168690000.0,-80.96691
168700000.0,-80.96188
168710000.0,-80.93552
168720000.0,-80.94212
168730000.0,-80.94025
168740000.0,-81.004944
168750000.0,-80.95856
168760000.0,-80.93222
168770000.0,-80.92561
168780000.0,-80.96651
168790000.0,-80.95903
168800000.0,-80.95298
168810000.0,-80.940704
168820000.0,-80.935585
168830000.0,-80.96248
168840000.0,-80.9691
168850000.0,-80.97085
168860000.0,-80.947845
168870000.0,-80.90397
168880000.0,-80.92376
168890000.0,-80.98014
168900000.0,-81.01833
168910000.0,-80.95432
168920000.0,-80.942795
168930000.0,-80.97263
168940000.0,-80.96628
168950000.0,-80.94215
168960000.0,-80.92433
168970000.0,-80.92909
168980000.0,-80.94787
168990000.0,-80.87349
169000000.0,-80.6937
169010000.0,-80.860176
169020000.0,-80.93551
169030000.0,-80.96878
169040000.0,-80.903854
169050000.0,-80.896576
169060000.0,-80.89622
169070000.0,-80.92499
169080000.0,-80.95589
169090000.0,-80.926216
169100000.0,-80.91049
169110000.0,-80.95369
169120000.0,-80.90906
169130000.0,-80.91381
169140000.0,-80.894196
169150000.0,-80.92107
169160000.0,-80.93273
169170000.0,-80.95886
169180000.0,-81.0105
169190000.0,-81.0074
169200000.0,-80.95427
169210000.0,-80.938675
169220000.0,-81.00735
169230000.0,-80.99003
169240000.0,-80.97657
169250000.0,-81.01372
169260000.0,-80.937744
169270000.0,-80.89285
169280000.0,-80.94814
169290000.0,-80.955444
169300000.0,-80.953735
169310000.0,-80.9422
169320000.0,-80.9499
169330000.0,-81.00116
169340000.0,-80.989105
169350000.0,-80.96149
169360000.0,-80.9645
169370000.0,-80.98778
169380000.0,-80.96093
169390000.0,-80.936035
169400000.0,-80.92755
169410000.0,-80.928314
169420000.0,-80.943726
169430000.0,-80.93178
169440000.0,-80.95489
169450000.0,-80.9913
169460000.0,-80.94337
169470000.0,-80.91903
169480000.0,-80.948296
