Frequency (Hz),PSD (dBfs)
368000000.0,-80.322495
368010000.0,-80.37337
368020000.0,-80.38924
368030000.0,-80.344894
368040000.0,-80.301285
368050000.0,-80.301544
368060000.0,-80.33077
368070000.0,-80.32814
368080000.0,-80.35648
368090000.0,-80.3642
368100000.0,-80.37617
368110000.0,-80.43236
368120000.0,-80.36656
368130000.0,-80.33027
368140000.0,-80.34099
368150000.0,-80.34508
368160000.0,-80.35536
368170000.0,-80.31653
368180000.0,-80.3208
368190000.0,-80.32475
368200000.0,-80.34883
368210000.0,-80.37141
368220000.0,-80.34374
368230000.0,-80.37754
368240000.0,-80.40292
368250000.0,-80.3968
368260000.0,-80.37778
368270000.0,-80.386314
368280000.0,-80.37076
368290000.0,-80.33038
368300000.0,-80.34569
368310000.0,-80.31806
368320000.0,-80.34469
368330000.0,-80.38131
368340000.0,-80.3465
368350000.0,-80.36698
368360000.0,-80.3591
368370000.0,-80.354416
368380000.0,-80.34486
368390000.0,-80.29362
368400000.0,-80.349464
368410000.0,-80.411
368420000.0,-80.373085
368430000.0,-80.36113
368440000.0,-80.369446
368450000.0,-80.35732
368460000.0,-80.290825
368470000.0,-80.32154
368480000.0,-80.32826
368490000.0,-80.36276
368500000.0,-80.35704
368510000.0,-80.31315
368520000.0,-80.35348
368530000.0,-80.391556
368540000.0,-80.38689
368550000.0,-80.38491
368560000.0,-80.32357
368570000.0,-80.36154
368580000.0,-80.332535
368590000.0,-80.40379
368600000.0,-80.351654
368610000.0,-80.32475
368620000.0,-80.36042
368630000.0,-80.38163
368640000.0,-80.378174
368650000.0,-80.36644
368660000.0,-80.39155
368670000.0,-80.37072
368680000.0,-80.314575
368690000.0,-80.33309
368700000.0,-80.37802
368710000.0,-80.41668
368720000.0,-80.33619
368730000.0,-80.32381
368740000.0,-80.349945
368750000.0,-80.313065
368760000.0,-80.32153
368770000.0,-80.33885
368780000.0,-80.34637
368790000.0,-80.39101
368800000.0,-80.37343
368810000.0,-80.30003
368820000.0,-80.32676
368830000.0,-80.39303
368840000.0,-80.43439
368850000.0,-80.36086
368860000.0,-80.33845
368870000.0,-80.3516
368880000.0,-80.37247
368890000.0,-80.31369
368900000.0,-80.32097
368910000.0,-80.32754
368920000.0,-80.293396
368930000.0,-80.258484
368940000.0,-80.32418
368950000.0,-80.336716
368960000.0,-80.29113
368970000.0,-80.266556
368980000.0,-80.28698
368990000.0,-80.27718
369000000.0,-80.311844
369010000.0,-80.34279
369020000.0,-80.33741
369030000.0,-80.315094
369040000.0,-80.32138
369050000.0,-80.355896
369060000.0,-80.39011
369070000.0,-80.37758
369080000.0,-80.31182
369090000.0,-80.30298
369100000.0,-80.30331
369110000.0,-80.31598
369120000.0,-80.32704
369130000.0,-80.37448
369140000.0,-80.37365
369150000.0,-80.32722
369160000.0,-80.36359
369170000.0,-80.37357
369180000.0,-80.33667
369190000.0,-80.33672
369200000.0,-80.32158
369210000.0,-80.31261
369220000.0,-80.38555
369230000.0,-80.37579
369240000.0,-80.32112
369250000.0,-80.336235
369260000.0,-80.33622
369270000.0,-80.2914
369280000.0,-80.31714
369290000.0,-80.2861
369300000.0,-80.29835
369310000.0,-80.34778
369320000.0,-80.34213
369330000.0,-80.314705
369340000.0,-80.29558
369350000.0,-80.34769
369360000.0,-80.379395
369370000.0,-80.28055
369380000.0,-80.2874
369390000.0,-80.33305
369400000.0,-80.32927
369410000.0,-80.31093
369420000.0,-80.38751
369430000.0,-80.36203
369440000.0,-80.366585
369450000.0,-80.32929
369460000.0,-80.281876
369470000.0,-80.28674
369480000.0,-80.31705
369490000.0,-80.326324
369500000.0,-80.37276
369510000.0,-80.38773
369520000.0,-80.434074
369530000.0,-80.405594
369540000.0,-80.35008
369550000.0,-80.3674
369560000.0,-80.317474
369570000.0,-80.266785
369580000.0,-80.30251
369590000.0,-80.3231
369600000.0,-80.30496
369610000.0,-80.32009
369620000.0,-80.25966
369630000.0,-80.34499
369640000.0,-80.39325
369650000.0,-80.45712
369660000.0,-80.42754
369670000.0,-80.340004
369680000.0,-80.32652
369690000.0,-80.37464
369700000.0,-80.37948
369710000.0,-80.36057
369720000.0,-80.351036
369730000.0,-80.36244
369740000.0,-80.361946
369750000.0,-80.356224
369760000.0,-80.32624
369770000.0,-80.35736
369780000.0,-80.42885
369790000.0,-80.42047
369800000.0,-80.36633
369810000.0,-80.361755
369820000.0,-80.37133
369830000.0,-80.3846
369840000.0,-80.42674
369850000.0,-80.3412
369860000.0,-80.39424
369870000.0,-80.37591
