Frequency (Hz),PSD (dBfs)
488000000.0,-80.51223
488010000.0,-80.54079
488020000.0,-80.5345
488030000.0,-80.488434
488040000.0,-80.472145
488050000.0,-80.53643
488060000.0,-80.56032
488070000.0,-80.55114
488080000.0,-80.54654
488090000.0,-80.4859
488100000.0,-80.49242
488110000.0,-80.50604
488120000.0,-80.56049
488130000.0,-80.535164
488140000.0,-80.49079
488150000.0,-80.49972
488160000.0,-80.48405
488170000.0,-80.49432
488180000.0,-80.52185
488190000.0,-80.58059
488200000.0,-80.56914
488210000.0,-80.52217
488220000.0,-80.49188
488230000.0,-80.48623
488240000.0,-80.51647
488250000.0,-80.53281
488260000.0,-80.51549
488270000.0,-80.52168
488280000.0,-80.5297
488290000.0,-80.50416
488300000.0,-80.535385
488310000.0,-80.56939
488320000.0,-80.55767
488330000.0,-80.527176
488340000.0,-80.49426
488350000.0,-80.503586
488360000.0,-80.481705
488370000.0,-80.51224
488380000.0,-80.5227
488390000.0,-80.575935
488400000.0,-80.53526
488410000.0,-80.46974
488420000.0,-80.467575
488430000.0,-80.524704
488440000.0,-80.54007
488450000.0,-80.48554
488460000.0,-80.49954
488470000.0,-80.53806
488480000.0,-80.52898
488490000.0,-80.514206
488500000.0,-80.525894
488510000.0,-80.566826
488520000.0,-80.55557
488530000.0,-80.54569
488540000.0,-80.54822
488550000.0,-80.62095
488560000.0,-80.53036
488570000.0,-80.53671
488580000.0,-80.5481
488590000.0,-80.54321
488600000.0,-80.55957
488610000.0,-80.5584
488620000.0,-80.51701
488630000.0,-80.52603
488640000.0,-80.53684
488650000.0,-80.52494
488660000.0,-80.528946
488670000.0,-80.49716
488680000.0,-80.54117
488690000.0,-80.580025
488700000.0,-80.58148
488710000.0,-80.59909
488720000.0,-80.533875
488730000.0,-80.486496
488740000.0,-80.51604
488750000.0,-80.49374
488760000.0,-80.50522
488770000.0,-80.51316
488780000.0,-80.50653
488790000.0,-80.53899
488800000.0,-80.60012
488810000.0,-80.56973
488820000.0,-80.54901
488830000.0,-80.55294
488840000.0,-80.47875
488850000.0,-80.467224
488860000.0,-80.51427
488870000.0,-80.529945
488880000.0,-80.47451
488890000.0,-80.46605
488900000.0,-80.50614
488910000.0,-80.509026
488920000.0,-80.53498
488930000.0,-80.57339
488940000.0,-80.58631
488950000.0,-80.55619
488960000.0,-80.52761
488970000.0,-80.549934
488980000.0,-80.5433
488990000.0,-80.530624
489000000.0,-80.54954
489010000.0,-80.55124
489020000.0,-80.52988
489030000.0,-80.510826
489040000.0,-80.46164
489050000.0,-80.44468
489060000.0,-80.470474
489070000.0,-80.496
489080000.0,-80.513626
489090000.0,-80.48822
489100000.0,-80.51892
489110000.0,-80.52516
489120000.0,-80.53058
489130000.0,-80.52132
489140000.0,-80.45601
489150000.0,-80.53704
489160000.0,-80.52481
489170000.0,-80.48153
489180000.0,-80.53607
489190000.0,-80.57137
489200000.0,-80.524376
489210000.0,-80.474045
489220000.0,-80.498314
489230000.0,-80.491806
489240000.0,-80.50455
489250000.0,-80.552666
489260000.0,-80.57181
489270000.0,-80.5654
489280000.0,-80.548996
489290000.0,-80.527565
489300000.0,-80.500854
489310000.0,-80.49053
489320000.0,-80.48529
489330000.0,-80.51365
489340000.0,-80.51453
489350000.0,-80.52543
489360000.0,-80.55157
489370000.0,-80.57715
489380000.0,-80.54588
489390000.0,-80.50946
489400000.0,-80.485725
489410000.0,-80.52817
489420000.0,-80.5629
489430000.0,-80.59508
489440000.0,-80.576126
489450000.0,-80.56583
489460000.0,-80.48628
489470000.0,-80.49025
489480000.0,-80.49411
489490000.0,-80.52525
489500000.0,-80.5495
489510000.0,-80.56553
489520000.0,-80.57616
489530000.0,-80.538376
489540000.0,-80.53186
489550000.0,-80.53949
489560000.0,-80.50218
489570000.0,-80.504364
489580000.0,-80.53417
489590000.0,-80.55278
489600000.0,-80.51482
489610000.0,-80.53646
489620000.0,-80.51476
489630000.0,-80.54252
489640000.0,-80.56859
489650000.0,-80.53618
489660000.0,-80.520874
489670000.0,-80.52369
489680000.0,-80.51959
489690000.0,-80.538574
489700000.0,-80.5562
489710000.0,-80.50261
489720000.0,-80.48867
489730000.0,-80.50239
489740000.0,-80.503815
489750000.0,-80.49847
489760000.0,-80.54406
489770000.0,-80.5569
489780000.0,-80.58746
489790000.0,-80.601685
489800000.0,-80.515816
489810000.0,-80.544426
489820000.0,-80.57419
489830000.0,-80.53653
489840000.0,-80.52609
489850000.0,-80.50442
489860000.0,-80.53633
489870000.0,-80.559586
489880000.0,-80.55749
489890000.0,-80.54605
489900000.0,-80.50693
489910000.0,-80.50834
489920000.0,-80.537994
489930000.0,-80.474335
489940000.0,-80.49537
489950000.0,-80.576546
489960000.0,-80.54587
489970000.0,-80.52586
489980000.0,-80.516495
489990000.0,-80.52903
490000000.0,-80.51772
490010000.0,-80.52296
490020000.0,-80.5127
490030000.0,-80.54099
490040000.0,-80.532074
490050000.0,-80.49384
490060000.0,-80.52072
490070000.0,-80.4855
490080000.0,-80.53135
490090000.0,-80.53878
490100000.0,-80.57907
490110000.0,-80.530365
490120000.0,-80.48942
490130000.0,-80.50286
490140000.0,-80.50678
490150000.0,-80.50172
490160000.0,-80.57189
490170000.0,-80.55428
490180000.0,-80.53285
490190000.0,-80.5307
490200000.0,-80.558205
490210000.0,-80.601944
490220000.0,-80.569084
490230000.0,-80.55835
490240000.0,-80.54288
490250000.0,-80.52284
490260000.0,-80.561264
490270000.0,-80.55546
490280000.0,-80.580025
490290000.0,-80.55587
490300000.0,-80.528595
490310000.0,-80.525925
490320000.0,-80.53343
490330000.0,-80.482796
490340000.0,-80.466156
490350000.0,-80.57786
490360000.0,-80.544624
490370000.0,-80.51846
490380000.0,-80.537994
490390000.0,-80.49239
490400000.0,-80.51259
490410000.0,-80.57537
490420000.0,-80.52497
490430000.0,-80.49452
490440000.0,-80.48358
490450000.0,-80.51025
490460000.0,-80.5313
490470000.0,-80.523865
490480000.0,-80.53394
490490000.0,-80.50935
490500000.0,-80.53321
490510000.0,-80.566055
490520000.0,-80.56373
490530000.0,-80.49283
490540000.0,-80.49366
490550000.0,-80.58701
490560000.0,-80.592636
490570000.0,-80.52277
490580000.0,-80.485794
490590000.0,-80.50195
490600000.0,-80.53214
490610000.0,-80.51817
490620000.0,-80.5408
490630000.0,-80.59325
490640000.0,-80.51185
490650000.0,-80.494995
490660000.0,-80.54747
490670000.0,-80.52704
490680000.0,-80.49478
490690000.0,-80.52482
490700000.0,-80.60073
490710000.0,-80.54785
490720000.0,-80.57952
490730000.0,-80.57144
490740000.0,-80.570496
490750000.0,-80.58005
490760000.0,-80.55764
490770000.0,-80.49788
490780000.0,-80.50584
490790000.0,-80.55002
490800000.0,-80.57049
490810000.0,-80.5534
490820000.0,-80.533485
490830000.0,-80.53578
490840000.0,-80.52479
490850000.0,-80.477585
490860000.0,-80.53941
490870000.0,-80.57536
490880000.0,-80.53428
490890000.0,-80.504456
490900000.0,-80.514755
490910000.0,-80.54729
490920000.0,-80.52654
490930000.0,-80.535065
490940000.0,-80.51858
490950000.0,-80.570694
490960000.0,-80.55705
490970000.0,-80.55046
490980000.0,-80.52312
490990000.0,-80.54735
491000000.0,-80.54269
491010000.0,-80.562065
491020000.0,-80.56685
491030000.0,-80.53476
491040000.0,-80.51961
491050000.0,-80.60708
491060000.0,-80.61774
491070000.0,-80.59811
491080000.0,-80.600395
491090000.0,-80.556496
491100000.0,-80.554726
491110000.0,-80.5795
491120000.0,-80.54909
491130000.0,-80.54566
491140000.0,-80.61763
491150000.0,-80.61447
491160000.0,-80.55015
491170000.0,-80.521286
491180000.0,-80.542404
491190000.0,-80.524704
491200000.0,-80.537254
491210000.0,-80.56346
491220000.0,-80.55256
491230000.0,-80.56212
491240000.0,-80.537254
491250000.0,-80.53467
491260000.0,-80.57126
491270000.0,-80.63138
491280000.0,-80.564606
491290000.0,-80.54664
491300000.0,-80.60678
491310000.0,-80.602005
491320000.0,-80.55658
491330000.0,-80.54038
491340000.0,-80.58368
491350000.0,-80.559265
491360000.0,-80.485954
491370000.0,-80.522224
491380000.0,-80.627655
491390000.0,-80.617836
491400000.0,-80.53548
491410000.0,-80.5401
491420000.0,-80.56245
491430000.0,-80.561104
491440000.0,-80.57503
491450000.0,-80.56889
491460000.0,-80.541626
491470000.0,-80.51922
