Frequency (Hz),PSD (dBfs)
88000000.0,-80.465996
88010000.0,-80.45293
88020000.0,-80.50319
88030000.0,-80.43298
88040000.0,-80.4068
88050000.0,-80.463715
88060000.0,-80.43758
88070000.0,-80.36972
88080000.0,-80.41793
88090000.0,-80.4185
88100000.0,-80.455315
88110000.0,-80.501114
88120000.0,-80.49491
88130000.0,-80.47148
88140000.0,-80.44136
88150000.0,-80.48142
88160000.0,-80.482216
88170000.0,-80.4583
88180000.0,-80.47832
88190000.0,-80.44953
88200000.0,-80.48638
88210000.0,-80.45955
88220000.0,-80.45714
88230000.0,-80.45979
88240000.0,-80.450836
88250000.0,-80.470245
88260000.0,-80.494774
88270000.0,-80.44583
88280000.0,-80.433945
88290000.0,-80.436165
88300000.0,-80.41727
88310000.0,-80.41596
88320000.0,-80.43327
88330000.0,-80.470665
88340000.0,-80.49005
88350000.0,-80.456535
88360000.0,-80.44598
88370000.0,-80.44858
88380000.0,-80.472374
88390000.0,-80.45378
88400000.0,-80.44879
88410000.0,-80.43802
88420000.0,-80.40962
88430000.0,-80.414085
88440000.0,-80.447815
88450000.0,-80.473175
88460000.0,-80.48732
88470000.0,-80.487045
88480000.0,-80.43881
88490000.0,-80.4448
88500000.0,-80.49445
88510000.0,-80.43008
88520000.0,-80.40643
88530000.0,-80.45808
88540000.0,-80.4459
88550000.0,-80.4609
88560000.0,-80.39463
88570000.0,-80.4396
88580000.0,-80.4724
88590000.0,-80.44601
88600000.0,-80.41292
88610000.0,-80.47744
88620000.0,-80.481064
88630000.0,-80.44639
88640000.0,-80.43588
88650000.0,-80.39551
88660000.0,-80.44696
88670000.0,-80.40329
88680000.0,-80.435295
88690000.0,-80.44089
88700000.0,-80.437386
88710000.0,-80.44128
88720000.0,-80.43623
88730000.0,-80.424164
88740000.0,-80.46653
88750000.0,-80.42347
88760000.0,-80.42756
88770000.0,-80.4389
88780000.0,-80.41086
88790000.0,-80.45827
88800000.0,-80.475784
88810000.0,-80.46098
88820000.0,-80.44486
88830000.0,-80.44425
88840000.0,-80.45097
88850000.0,-80.43417
88860000.0,-80.42152
88870000.0,-80.371925
88880000.0,-80.39654
88890000.0,-80.45086
88900000.0,-80.452255
88910000.0,-80.42952
88920000.0,-80.43649
88930000.0,-80.4133
88940000.0,-80.41248
88950000.0,-80.4107
88960000.0,-80.44555
88970000.0,-80.458176
88980000.0,-80.37033
88990000.0,-80.41933
89000000.0,-80.43464
89010000.0,-80.48244
89020000.0,-80.45918
89030000.0,-80.481094
89040000.0,-80.40492
89050000.0,-80.382095
89060000.0,-80.41582
89070000.0,-80.42671
89080000.0,-80.4094
89090000.0,-80.38712
89100000.0,-80.405945
89110000.0,-80.45945
89120000.0,-80.458984
89130000.0,-80.456406
89140000.0,-80.457214
89150000.0,-80.439445
89160000.0,-80.394714
89170000.0,-80.4031
89180000.0,-80.41397
89190000.0,-80.37789
89200000.0,-80.4545
89210000.0,-80.47512
89220000.0,-80.454475
89230000.0,-80.34489
89240000.0,-80.420044
89250000.0,-80.44299
89260000.0,-80.44458
89270000.0,-80.41749
89280000.0,-80.47867
89290000.0,-80.46769
89300000.0,-80.40147
89310000.0,-80.40352
89320000.0,-80.4321
89330000.0,-80.4641
89340000.0,-80.4409
89350000.0,-80.42128
89360000.0,-80.41038
89370000.0,-80.403595
89380000.0,-80.409134
89390000.0,-80.459885
89400000.0,-80.5242
89410000.0,-80.500374
89420000.0,-80.42027
89430000.0,-80.32867
89440000.0,-80.409966
89450000.0,-80.435684
89460000.0,-80.44102
89470000.0,-80.43225
