Frequency (Hz),PSD (dBfs)
88000000.0,-80.76702
88010000.0,-80.71556
88020000.0,-80.68654
88030000.0,-80.704056
88040000.0,-80.736435
88050000.0,-80.727264
88060000.0,-80.70387
88070000.0,-80.76282
88080000.0,-80.73913
88090000.0,-80.68355
88100000.0,-80.70397
88110000.0,-80.693504
88120000.0,-80.74131
88130000.0,-80.71852
88140000.0,-80.72649
88150000.0,-80.77202
88160000.0,-80.7951
88170000.0,-80.7742
88180000.0,-80.727554
88190000.0,-80.74265
88200000.0,-80.77038
88210000.0,-80.8242
88220000.0,-80.78621
88230000.0,-80.77759
88240000.0,-80.80574
88250000.0,-80.82345
88260000.0,-80.79138
88270000.0,-80.75981
88280000.0,-80.76081
88290000.0,-80.77356
88300000.0,-80.791664
88310000.0,-80.80086
88320000.0,-80.794945
88330000.0,-80.76366
88340000.0,-80.77854
88350000.0,-80.79613
88360000.0,-80.77483
88370000.0,-80.78088
88380000.0,-80.717705
88390000.0,-80.70077
88400000.0,-80.713875
88410000.0,-80.7001
88420000.0,-80.71846
88430000.0,-80.716675
88440000.0,-80.73658
88450000.0,-80.75957
88460000.0,-80.72205
88470000.0,-80.715096
88480000.0,-80.79372
88490000.0,-80.76779
88500000.0,-80.788925
88510000.0,-80.787506
88520000.0,-80.75862
88530000.0,-80.77816
88540000.0,-80.762726
88550000.0,-80.74692
88560000.0,-80.73801
88570000.0,-80.774445
88580000.0,-80.79887
88590000.0,-80.77508
88600000.0,-80.74095
88610000.0,-80.75921
88620000.0,-80.78987
88630000.0,-80.8001
88640000.0,-80.81048
88650000.0,-80.79585
88660000.0,-80.76506
88670000.0,-80.7896
88680000.0,-80.81773
88690000.0,-80.79045
88700000.0,-80.77013
88710000.0,-80.75072
88720000.0,-80.797
88730000.0,-80.791336
88740000.0,-80.78409
88750000.0,-80.73857
88760000.0,-80.723434
88770000.0,-80.7347
88780000.0,-80.75142
88790000.0,-80.69809
88800000.0,-80.739426
88810000.0,-80.77417
88820000.0,-80.74383
88830000.0,-80.76667
88840000.0,-80.75944
88850000.0,-80.79518
88860000.0,-80.77901
88870000.0,-80.71011
88880000.0,-80.688354
88890000.0,-80.711105
88900000.0,-80.73559
88910000.0,-80.786835
88920000.0,-80.77304
88930000.0,-80.709335
88940000.0,-80.70181
88950000.0,-80.748
88960000.0,-80.75683
88970000.0,-80.76932
88980000.0,-80.7299
88990000.0,-80.73971
89000000.0,-80.73691
89010000.0,-80.766335
89020000.0,-80.73927
89030000.0,-80.699425
89040000.0,-80.70878
89050000.0,-80.76108
89060000.0,-80.72971
89070000.0,-80.76008
89080000.0,-80.766846
89090000.0,-80.7676
89100000.0,-80.7144
89110000.0,-80.72923
89120000.0,-80.73862
89130000.0,-80.67025
89140000.0,-80.72098
89150000.0,-80.718796
89160000.0,-80.74378
89170000.0,-80.750946
89180000.0,-80.72931
89190000.0,-80.742615
89200000.0,-80.74066
89210000.0,-80.715866
89220000.0,-80.70657
89230000.0,-80.71717
89240000.0,-80.75183
89250000.0,-80.70122
89260000.0,-80.68898
89270000.0,-80.72766
89280000.0,-80.725716
89290000.0,-80.69871
89300000.0,-80.77824
89310000.0,-80.73239
89320000.0,-80.67734
89330000.0,-80.686844
